Column1,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function_1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,ARRAY_INPUT,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
7294,bubblesort,0.552,32.21,34,30,53332.94,276,0.03,1656,2962.94,203,73,64,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,930,0.552,16,0,0,-48,-99,-114,-22,19,-113,-119,-29,-15,47,-78,8,-110,-97,-26,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736
7628,bfsdfs,1.14359,53.36,61,35,183067.89,521,0.02,3430.77,10170.44,335,186,96,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,618,1.14359,6,0,0,125,52,102,118,46,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,2,4,1,4,2,1,2,2,1,2,0,0,3,1,1,1,2,0,3,0,1,0,0,0,1,0,0,0,738
7653,bfsdfs,1.146183333,52.5,62,35,180524.12,521,0.02,3438.55,10029.12,335,186,97,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,618,1.146183333,6,0,0,28,26,82,67,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,2,3,1,2,1,0,1,1,0,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,738
7668,bfsdfs,1.148753333,51.67,63,35,178056.96,521,0.02,3446.26,9892.05,335,186,98,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,618,1.148753333,6,0,0,104,4,124,12,74,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,3,1,3,2,5,2,1,2,2,1,1,0,0,2,1,2,1,2,1,2,0,1,0,0,0,1,0,0,0,738
7674,bfsdfs,1.135633333,56.12,58,35,191197.68,521,0.02,3406.9,10622.09,335,186,93,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,618,1.135633333,6,0,0,87,8,69,31,127,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,2,2,2,3,2,1,1,1,1,2,0,0,2,0,1,1,2,0,3,0,1,0,0,0,1,0,0,0,738
7696,bfsdfs,1.130186667,58.12,56,35,197076.36,521,0.02,3390.56,10948.69,335,186,91,74,12,6,12,5,0,27,9,9,9,13,21,9,9,100,0,0,1,3,2,0,618,1.130186667,6,0,0,13,23,19,126,97,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,2,4,1,3,2,1,2,2,1,1,0,0,2,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,738
7390,shell_sort,0.556083333,41.21,31,35,68748.16,276,0.02,1668.25,3819.34,203,73,66,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,584,0.556083333,20,0,0,-126,-80,77,-71,41,-34,71,102,112,107,48,-34,-105,-52,33,-59,-108,-100,68,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739
6398,insertionsort,1.26513,35,106,53,132838.52,519,0.03,3795.39,7379.92,379,140,159,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,438,1.26513,20,0,0,-71,-106,100,-96,89,-41,68,16,-11,86,25,16,-22,-82,-81,-49,-69,-22,-10,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742
7236,bubblesort,0.54194,33.18,33,30,53947.67,272,0.03,1625.82,2997.09,199,73,63,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,918,0.54194,16,0,0,61,-11,-109,-23,81,-8,-114,-93,63,-7,123,-14,61,126,-74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742
7300,shell_sort,0.57411,37,35,35,63726.16,281,0.03,1722.33,3540.34,207,74,70,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,600,0.57411,21,0,0,68,14,-113,-89,43,96,-125,-114,-27,-104,111,-62,-110,108,-75,56,-77,15,-123,-7,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744
7410,straight_sort,0.46,31,32,32,42780,230,0.03,1380,2376.67,168,62,64,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,12919555075,0.46,23,0,0,55,5,21,92,84,20,22,38,112,53,25,81,92,49,31,7,90,15,52,13,84,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744
6339,insertionsort,1.25294,35,106,53,131558.76,514,0.03,3758.82,7308.82,374,140,159,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,444,1.25294,20,0,0,-116,81,84,85,69,29,103,16,-121,-101,112,121,-121,39,59,118,-105,-70,-11,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749
7187,quicksort,0.813613333,48,45,36,117160.43,385,0.02,2440.84,6508.91,265,120,81,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,703,0.813613333,24,0,0,68,-33,32,-52,-8,49,-6,45,-126,95,43,93,9,-6,82,-113,-11,-89,83,-90,63,88,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750
7372,shell_sort,0.561983333,38.09,34,35,64214.97,276,0.03,1685.95,3567.5,202,74,69,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,592,0.561983333,21,0,0,66,-83,-52,5,124,-41,108,-37,14,-90,121,94,111,115,-84,99,-10,77,-100,100,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754
7148,quicksort,0.82418,48,45,36,118681.99,390,0.02,2472.54,6593.44,270,120,81,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,679,0.82418,24,0,0,10,-2,-4,-127,-34,4,-22,94,62,-42,-25,88,-26,39,-18,43,-102,-12,-44,-49,-49,95,109,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758
7303,shell_sort,0.57628,41.02,32,35,70909.27,285,0.02,1728.84,3939.4,210,75,67,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,604,0.57628,22,0,0,88,-73,10,-88,-58,-29,-71,116,-29,-64,-107,-53,-89,-10,-32,-104,-36,-21,104,99,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758
6307,insertionsort,1.266693333,34.92,107,53,132700.95,519,0.03,3800.08,7372.27,378,141,160,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,456,1.266693333,21,0,0,18,51,-20,-123,-19,55,-124,122,-92,124,-53,42,68,-18,72,15,99,-81,-39,-85,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759
6360,insertionsort,1.255376667,35,106,53,131814.72,515,0.03,3766.13,7323.04,375,140,159,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,450,1.255376667,20,0,0,29,-51,53,123,103,-27,-34,66,86,-108,-59,6,-12,45,-44,24,-26,0,-92,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
8007,selectionsort,0.472543333,30.33,30,28,43001.49,242,0.03,1417.63,2388.97,177,65,58,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,488,0.472543333,19,0,0,85,-27,-78,-26,70,-71,2,-35,28,-5,50,-43,-103,-29,78,76,20,93,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
8016,selectionsort,0.472573333,29.35,31,28,41616.85,241,0.03,1417.72,2312.05,176,65,59,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,493,0.472573333,19,0,0,-75,-74,-56,-110,-26,119,89,48,-123,-126,103,45,-76,13,39,18,60,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
8026,selectionsort,0.474533333,29.35,31,28,41789.54,242,0.03,1423.6,2321.64,177,65,59,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,484,0.474533333,19,0,0,-121,35,-57,92,28,-62,-47,12,-109,-39,23,5,-122,77,76,-104,-107,104,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
8046,selectionsort,0.480416667,29.35,31,28,42307.59,245,0.03,1441.25,2350.42,180,65,59,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,491,0.480416667,19,0,0,23,-125,106,-58,-52,-7,82,99,-64,-87,73,-46,-8,-62,-9,108,30,-25,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
8059,selectionsort,0.47061,29.35,31,28,41444.17,240,0.03,1411.83,2302.45,175,65,59,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,492,0.47061,19,0,0,78,85,40,-54,69,13,-103,-126,73,123,-71,-61,83,-78,-94,95,44,104,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
8078,selectionsort,0.47233,32.5,28,28,46052.32,244,0.03,1416.99,2558.46,179,65,56,22,3,1,3,2,0,11,2,2,1,6,5,2,2,100,0,0,1,3,1,1,489,0.47233,19,0,0,-110,-29,-19,86,-66,-112,62,-70,29,-36,-42,64,31,95,-70,-124,-108,59,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
7328,shell_sort,0.582283333,37.5,35,35,65506.71,285,0.03,1746.85,3639.26,210,75,70,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,608,0.582283333,22,0,0,-41,-70,10,-115,-53,-85,81,-124,-40,-73,21,-1,-63,-20,-27,-65,-74,-26,13,39,28,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763
7170,quicksort,0.81784,48,45,36,117769.05,387,0.02,2453.52,6542.73,267,120,81,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,751,0.81784,24,0,0,-124,37,76,-12,118,27,48,125,76,-41,-110,45,-76,-108,54,-74,-84,-59,117,-89,69,-35,-51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
7104,quicksort,0.792176667,48.98,43,36,116394.47,377,0.02,2376.53,6466.36,260,117,79,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,6.47392E+15,0.792176667,21,0,0,122,93,-35,-61,97,72,44,-120,-126,27,85,47,45,-106,-96,-71,82,-45,3,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771
7275,bubblesort,0.531906667,33.75,32,30,53855.71,268,0.03,1595.72,2991.98,196,72,62,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,1046,0.531906667,15,0,0,87,-23,67,86,27,15,-25,-20,122,-75,-52,59,-66,55,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
6538,astar,2.267306667,76.31,128,66,519071.67,895,0.01,6801.92,28837.32,599,296,194,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,609,2.267306667,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,777
7199,quicksort,0.80034,50.57,42,36,121423.2,382,0.02,2401.02,6745.73,264,118,78,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,781,0.80034,22,0,0,-48,-24,98,-82,-79,76,71,4,94,-125,68,106,16,-27,76,-56,-90,-118,-82,116,-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
7206,bubblesort,0.543933333,33.64,33,30,54887.73,273,0.03,1631.8,3049.32,199,74,63,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,978,0.543933333,17,0,0,106,121,-17,-45,-104,-3,-122,62,-41,-3,11,84,30,-28,114,63,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
6562,astar,2.26629,74.56,131,66,506956.98,892,0.01,6798.87,28164.28,596,296,197,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,615,2.26629,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,3,1,2,1,3,2,1,2,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,779
7484,straight_sort,0.454273333,31.48,31,32,42906.84,228,0.03,1362.82,2383.71,167,61,63,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,,0.454273333,22,0,0,75,71,58,4,77,115,99,80,116,21,115,46,38,11,67,23,15,28,95,11,51,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
7177,quicksort,0.815886667,46.96,46,36,114933.48,385,0.02,2447.66,6385.19,265,120,82,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,737,0.815886667,24,0,0,91,88,-101,9,98,47,-111,84,23,78,61,-22,-88,65,70,-2,-124,38,18,-54,-123,33,-7,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787
6587,astar,2.26157,75.14,130,66,509792.41,891,0.01,6784.71,28321.8,595,296,196,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,594,2.26157,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,3,1,0,2,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,788
7011,mergesort,0.78932,57.4,39,37,135915.09,379,0.02,2367.96,7550.84,258,121,76,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,1271,0.78932,18,0,0,-116,103,87,-64,56,19,-85,115,-1,101,-28,44,27,109,82,-62,-115,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
7041,mergesort,0.793136667,58.91,38,37,140165.96,382,0.02,2379.41,7787,261,121,75,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,1273,0.793136667,18,0,0,-118,1,116,-114,12,4,-123,-103,-118,-58,-62,-103,55,11,-87,70,-85,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
7175,quicksort,0.792176667,48.98,43,36,116394.47,377,0.02,2376.53,6466.36,260,117,79,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,812,0.792176667,21,0,0,-78,0,-122,67,69,-118,107,36,-59,-11,72,-5,37,96,26,-16,95,56,-29,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
7433,straight_sort,0.453686667,29.09,33,32,39594.33,226,0.03,1361.06,2199.69,166,60,65,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,12919555075,0.453686667,21,0,0,80,32,37,108,109,107,45,86,58,115,22,67,71,106,33,4,5,35,70,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
6318,insertionsort,1.242516667,35.42,104,53,132023.41,511,0.03,3727.55,7334.63,372,139,157,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,462,1.242516667,19,0,0,114,90,-118,83,100,-114,122,89,72,72,87,124,-63,23,-89,-93,10,-94,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
7058,mergesort,0.786906667,58.91,38,37,139065.18,379,0.02,2360.72,7725.84,258,121,75,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,1283,0.786906667,18,0,0,114,69,-109,-110,-35,89,-101,108,91,35,51,-34,-55,-100,-66,34,91,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
7343,shell_sort,0.5742,38.6,34,35,66497.58,282,0.03,1722.6,3694.31,207,75,69,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,624,0.5742,22,0,0,-103,-52,-79,108,-28,-123,34,-35,121,-99,109,-105,114,-40,117,82,30,-56,117,-14,76,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
6308,insertionsort,1.26269,35,106,53,132582.57,518,0.03,3788.07,7365.7,378,140,159,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,474,1.26269,20,0,0,80,46,-6,113,17,-89,-26,-12,18,-2,-19,60,-8,-80,-21,-39,-113,-34,120,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
7494,straight_sort,0.474823333,28.44,36,32,40518.15,234,0.04,1424.47,2251.01,170,64,68,20,3,1,3,2,0,7,2,2,1,5,5,2,2,100,0,0,1,3,1,0,6.59707E+12,0.474823333,25,0,0,17,43,14,101,39,19,26,35,115,56,75,57,65,98,61,112,49,99,113,18,50,80,3,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
6931,bellmanford,1.072503333,57.4,50,35,184685.32,502,0.02,3217.51,10260.3,338,164,85,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,363,1.072503333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,3,2,7,1,8,3,0,4,2,0,0,2,0,4,3,3,3,0,1,0,0,0,0,1,0,1,0,0,0,801
6962,bellmanford,1.09675,56.27,51,35,185157.07,512,0.02,3290.25,10286.5,348,164,86,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,369,1.09675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,4,0,0,0,5,5,1,4,6,1,0,1,0,4,2,7,4,0,1,0,2,2,0,1,2,0,0,0,0,801
6990,bellmanford,1.107296667,49.48,58,35,164376.41,508,0.02,3321.89,9132.02,344,164,93,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,369,1.107296667,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,5,0,0,0,3,2,0,4,3,1,0,0,1,3,1,6,2,0,1,2,2,1,1,1,2,1,0,0,0,801
7308,shell_sort,0.566133333,39.77,33,35,67550.08,279,0.03,1698.4,3752.78,204,75,68,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,1,648,0.566133333,22,0,0,40,-29,-125,100,31,-106,121,54,-49,8,11,23,-29,-18,-108,77,55,21,27,100,-10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801
7227,bubblesort,0.533766667,34.84,31,30,55787.19,270,0.03,1601.3,3099.29,198,72,61,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1,1056,0.533766667,15,0,0,-62,27,-124,101,3,-27,-79,3,119,25,-14,-80,-110,-26,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802
6974,bellmanford,1.100873333,53.15,54,35,175528.35,510,0.02,3302.62,9751.58,346,164,89,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,367,1.100873333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,5,0,0,0,8,4,2,5,3,1,1,2,1,5,4,3,5,0,0,1,2,1,1,2,2,1,0,1,0,803
6348,insertionsort,1.26888,34.45,110,53,131138.79,518,0.03,3806.64,7285.49,375,143,163,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,492,1.26888,23,0,0,78,88,16,12,20,10,-95,97,-72,50,116,94,100,-124,-79,-76,-69,111,55,124,80,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809
6921,bellmanford,1.09204,49.48,58,35,162111.38,501,0.02,3276.12,9006.19,337,164,93,60,12,4,12,6,2,24,3,3,2,3,15,3,3,100,0,0,1,3,1,1,366,1.09204,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,6,0,2,2,4,6,3,3,2,3,1,1,0,2,2,3,3,0,1,0,2,1,1,2,1,1,0,1,0,810
6585,astar,2.35873,74.49,136,66,527123.93,924,0.01,7076.19,29284.66,617,307,202,103,19,13,19,7,3,36,10,10,11,9,29,10,9,90,1,1,1,3,1,1,647,2.35873,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,0,0,0,2,1,1,3,2,1,0,1,0,1,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,813
7061,mergesort,0.798246667,55.05,41,37,131827.42,381,0.02,2394.74,7323.75,259,122,78,79,10,2,10,6,0,38,4,4,3,0,14,4,4,100,0,0,1,3,1,1,1299,0.798246667,19,0,0,33,46,123,45,72,-70,21,92,-56,-61,-35,-105,5,20,-56,9,-49,-47,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813
7102,quicksort,0.8115,48,45,36,116856.12,384,0.02,2434.5,6492.01,264,120,81,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1,9.57015E+15,0.8115,24,0,0,61,-29,-82,45,-65,-114,87,61,102,89,49,78,-107,-10,73,93,48,-115,115,8,-118,124,-11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818
6302,insertionsort,1.276456667,35.17,107,53,134672.09,523,0.03,3829.37,7481.78,381,142,160,22,3,6,3,2,0,9,2,2,1,5,5,2,2,100,0,0,1,3,1,1,489,1.276456667,22,0,0,40,-85,-4,101,38,-3,-22,-42,-53,-120,98,-10,-125,-86,71,26,51,81,-86,-25,-28,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822
