;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy
3913;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;17;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.6486220058300005;79.45866017490002
3914;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;12;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.5597088012320001;16.79126403696
3915;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;33;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.8945346019690001;26.836038059070006
3916;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;25;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.5636662056430004;76.90998616929001
3917;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;19;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.327748409526;129.83245228578002
3918;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;97;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.18990120041800002;5.697036012540001
3919;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;81;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.5697036012540001;17.091108037620003
3920;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;8;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.8190536040040002;54.57160812012001
3921;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;73;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.0084348066220006;90.25304419866002
3922;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;89;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.28984920063800007;8.695476019140001
3923;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;82;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.584695801287;17.540874038610003
3924;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;34;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.7270204126060005;171.81061237818002
3925;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;70;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.6486220058300005;79.45866017490002
3926;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;29;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.7535674060610003;82.60702218183002
3927;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;51;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.1783464069960004;95.35039220988001
3928;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;57;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.8130162083930004;114.39048625179002
3929;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;88;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.847478010670001;145.42434032010001
3930;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;23;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.28485180062700005;8.545554018810002
3931;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;45;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.8795424019360001;26.386272058080003
3932;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;66;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.922439010835001;147.67317032505002
3933;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;36;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.1983360070400004;95.95008021120002
3934;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;56;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.9090068042020003;57.27020412606001
3935;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;26;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.3842798030470003;41.52839409141001
3936;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;43;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.4432086075790007;103.29625822737002
3937;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;52;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.284331802827;38.52995408481001
3938;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;98;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.3337858051370004;70.01357415411002
3939;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;61;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.2093708026620003;36.28112407986001
3940;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;44;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.9534634065010006;88.60390219503002
3941;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;68;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.3832398074470005;101.49719422341002
3942;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;41;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.207290811462001;156.21872434386003
3943;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;85;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.9729330087450005;119.18799026235003
3944;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;79;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.292246611649001;158.76739834947003
3945;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;71;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.312236211693;159.36708635079003
3946;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;63;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.9644982021230002;28.934946063690006
3947;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;20;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.707550810362001;141.22652431086001
3948;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;74;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.6341498035970003;49.02449410791001
3949;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;72;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.2138482048730004;66.41544614619
3950;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;86;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.382719809647001;131.48159428941003
3951;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;75;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.5636662056430004;76.90998616929001
3952;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;55;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.737535210428001;142.12605631284003
3953;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;14;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.4082268075020004;102.24680422506002
3954;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;47;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.4797504010560001;14.392512031680003
3955;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;91;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.5581488078320005;106.74446423496002
3956;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;64;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.0184296066440006;90.55288819932002
3957;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;11;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.422179011935;162.66537035805004
3958;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;49;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.972413010945001;149.17239032835002
3959;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;62;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.822491010615001;144.67473031845003
3960;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;80;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.164394202563;34.931826076890005
3961;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;39;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.4637182054230005;73.91154616269002
3962;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;90;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.107342811242001;153.22028433726004
3963;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;53;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.647062012430001;169.41186037290004
3964;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;94;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.867467610714001;146.02402832142002
3965;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;7;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.30983880068200004;9.295164020460001
3966;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;31;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.6386272058080005;79.15881617424002
3967;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;93;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.9824078109670005;149.47223432901004
3968;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;38;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.49974000110000005;14.992200033000003
3969;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;58;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.2283204071060005;96.84961221318002
3970;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;78;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.232797809317001;126.98393427951002
3971;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;50;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.7496100016500001;22.488300049500005
3972;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;3;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.7680396082940004;113.04118824882002
3973;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;13;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.1133802068530003;93.40140620559002
3974;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;83;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.687561210318001;140.62683630954004
3975;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;1;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.3482580073700006;100.44774022110002
3976;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;21;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.3477380095700005;130.43214028710003
3977;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;32;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.6630942080630007;109.89282624189002
3978;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;22;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.5796984012760001;17.390952038280002
3979;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;9;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.4497660009900001;13.492980029700002
3980;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;6;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.9794904021560001;29.384712064680006
3981;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;76;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.2238430048950004;66.71529014685001
3982;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;18;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.28984920063800007;8.695476019140001
3983;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;16;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.2093708026620003;36.28112407986001
3984;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;40;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.614680201353;18.440406040590002
3985;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;2;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.5881332078980006;107.64399623694003
3986;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;60;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.104425402431;33.13276207293001
3987;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;99;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.584695801287;17.540874038610003
3988;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;48;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.512132212133001;165.36396636399002
3989;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;69;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.9084868064020006;87.25460419206001
3990;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;46;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.6930786081290004;110.79235824387003
3991;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;24;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.917441610824;147.52324832472002
3992;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;95;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.108902804642;63.267084139260014
3993;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;42;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;4.612600210153;138.37800630459003
3994;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;37;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.8490380040700003;55.47114012210001
3995;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;10;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;2.5286844055660005;75.86053216698001
3996;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;67;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;3.5481540078100005;106.44462023430002
3997;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;35;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;0.6196776013640001;18.590328040920003
3998;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;30;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;1.104425402431;33.13276207293001
3999;Bambu;xc7a100t-1csg324-Artix-7;shell_sort;int8_t;4;4.0;8.0;612.0;2805.0;1.887379141862766e-15;200.10405366767824;5.781991812727001;173.45975438181003
4000;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;27;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4001;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;84;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4002;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;65;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4003;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;96;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4004;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;28;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4005;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;54;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4006;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;15;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4007;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;87;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4008;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;59;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4009;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;5;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4010;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;92;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4011;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;0;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4012;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;77;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4013;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;17;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4014;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;12;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4015;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;33;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4016;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;25;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4017;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;19;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4018;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;97;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4019;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;81;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4020;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;8;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4021;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;73;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4022;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;89;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4023;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;82;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4024;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;34;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4025;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;70;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4026;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;29;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4027;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;51;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4028;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;57;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4029;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;88;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4030;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;23;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4031;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;45;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4032;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;66;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4033;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;36;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4034;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;56;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4035;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;26;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4036;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;43;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4037;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;52;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4038;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;98;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4039;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;61;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4040;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;44;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4041;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;68;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4042;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;41;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4043;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;85;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4044;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;79;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4045;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;71;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4046;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;63;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4047;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;20;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4048;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;74;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4049;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;72;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4050;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;86;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4051;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;75;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4052;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;55;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4053;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;14;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4054;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;47;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4055;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;91;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4056;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;64;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4057;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;11;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4058;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;49;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4059;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;62;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4060;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;80;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4061;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;39;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4062;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;90;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4063;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;53;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4064;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;94;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4065;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;7;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4066;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;31;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
4067;Bambu;xc7a100t-1csg324-Artix-7;sqrt;int8_t;93;0.0;8.0;0.0;0.0;4.387999999;1633.986925434661;0.0006120000010000003;0.018360000030000007
