;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
5387;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;99;2.9854766666666666;56.62;133;34;507149.62;1213;0.02;8956.43;28174.98;770;443;167;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;101546;;38107.0;0.375268351289071
5388;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;48;3.4575;60.75;143;34;630111.49;1389;0.02;10372.5;35006.19;878;511;177;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;3397;;1813.0;0.5337062113629674
5389;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;69;1.5344;57.31;70;34;263829.24;687;0.02;4603.2;14657.18;451;236;104;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;5331;;2026.0;0.38004126805477395
5390;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;46;6.357;107.89;153;34;2057549.25;2527;0.01;19071.0;114308.29;1556;971;187;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;256037;;110652.0;0.43217191265324933
5391;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;24;5.70463;96.52;152;34;1651828.21;2270;0.01;17113.89;91768.23;1407;863;186;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;127857;;56800.0;0.4442463064204541
5392;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;95;2.81639;53.47;131;34;451740.44;1147;0.02;8449.17;25096.69;735;412;165;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;80570;;29988.0;0.37219808861859255
5393;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;42;5.39941;92.03;150;34;1490669.01;2153;0.01;16198.23;82814.95;1341;812;184;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;77843;;35422.0;0.4550441272818365
5394;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;37;3.231586666666667;58.22;139;34;564388.2;1304;0.02;9694.76;31354.9;828;476;173;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;3066;;1628.0;0.5309849967384214
5395;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;10;3.9599;66.53;150;34;790317.13;1579;0.02;11879.7;43906.51;992;587;184;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;4113;;2213.0;0.5380500850960369
5396;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;67;1.4288999999999998;63.18;60;34;270848.07;654;0.02;4286.7;15047.11;431;223;94;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;3233;;1240.0;0.38354469532941543
5397;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;35;3.2349066666666664;56.99;142;34;553032.38;1301;0.02;9704.72;30724.02;825;476;176;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;3075;;1628.0;0.5294308943089431
5398;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;30;1.1525566666666667;98.39;33;34;340213.85;570;0.01;3457.67;18900.77;379;191;67;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;203;;54.0;0.2660098522167488
5399;Bambu;xc7vx690t-3ffg1930-Virtex-7;kruskal;int8_t;4;6.10672;102.45;152;34;1876851.76;2430;0.01;18320.16;104269.54;1514;916;186;125;23;10;23;12;1;42;11;11;11;2;34;11;11;100.0;0;0;1;3;1;1;186848;;117880.0;0.6308871382085973
5400;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;27;0.75847;63.66;34;37;144856.39;370;0.02;2275.41;8047.58;253;117;71;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;817;;406.0;0.4969400244798042
5401;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;84;0.7112233333333333;70.17;29;37;149724.85;353;0.01;2133.67;8318.05;243;110;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;327;;153.0;0.46788990825688076
5402;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;65;0.8545866666666667;49.33;48;37;126478.65;400;0.02;2563.76;7026.59;272;128;85;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1615;;853.0;0.5281733746130031
5403;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;96;0.6701733333333333;80.94;24;37;162726.46;339;0.01;2010.52;9040.36;234;105;61;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;56;;22.0;0.39285714285714285
5404;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;28;0.78032;59.5;37;37;139287.35;377;0.02;2340.96;7738.19;258;119;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;909;;457.0;0.5027502750275028
5405;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;54;0.7071933333333333;69.53;29;37;147523.13;351;0.01;2121.58;8195.73;242;109;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;311;;141.0;0.4533762057877814
5406;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;15;0.7477733333333334;64.47;33;37;144626.0;366;0.02;2243.32;8034.78;251;115;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;702;;346.0;0.4928774928774929
5407;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;87;0.72895;64.75;32;37;141598.65;358;0.02;2186.85;7866.59;246;112;69;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;490;;234.0;0.4775510204081633
5408;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;59;0.7314266666666668;63.35;33;37;139004.52;358;0.02;2194.28;7722.47;245;113;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;620;;297.0;0.4790322580645161
5409;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;5;0.688;73.31;27;37;151321.78;344;0.01;2064.0;8406.77;237;107;64;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;152;;69.0;0.45394736842105265
5410;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;92;0.6741266666666667;80.94;24;37;163686.5;341;0.01;2022.38;9093.69;236;105;61;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;54;;22.0;0.4074074074074074
5411;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;0;0.8194899999999999;55.06;42;37;135362.43;390;0.02;2458.47;7520.14;265;125;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1489;;764.0;0.5130960376091337
5412;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;77;0.6985933333333334;71.36;28;37;149549.16;348;0.01;2095.78;8308.29;240;108;65;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;229;;103.0;0.4497816593886463
5413;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;17;0.77825;59.0;37;37;137750.51;376;0.02;2334.75;7652.81;258;118;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;842;;432.0;0.5130641330166271
5414;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;12;0.8155300000000001;53.78;43;37;131575.13;387;0.02;2446.59;7309.73;262;125;80;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1483;;764.0;0.5151719487525287
5415;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;33;0.7112233333333333;70.17;29;37;149724.85;353;0.01;2133.67;8318.05;243;110;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;325;;157.0;0.48307692307692307
5416;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;25;0.7637633333333333;59.0;37;37;135186.01;369;0.02;2291.29;7510.33;251;118;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;835;;418.0;0.5005988023952096
5417;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;19;0.80058;53.74;42;37;129064.96;381;0.02;2401.74;7170.28;259;122;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1303;;659.0;0.5057559478127398
5418;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;97;0.78777;54.6;41;37;129031.03;376;0.02;2363.31;7168.39;255;121;78;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1276;;639.0;0.5007836990595611
5419;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;81;0.7588999999999999;61.31;35;37;139594.38;369;0.02;2276.7;7755.24;253;116;72;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;725;;364.0;0.5020689655172413
5420;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;8;0.74573;63.91;33;37;142976.67;365;0.02;2237.19;7943.15;251;114;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;642;;312.0;0.48598130841121495
5421;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;73;0.7914033333333333;57.4;39;37;136273.71;380;0.02;2374.21;7570.76;259;121;76;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1281;;641.0;0.5003903200624512
5422;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;89;0.8299966666666666;55.5;42;37;138194.63;395;0.02;2489.99;7677.48;269;126;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1527;;787.0;0.5153896529142109
5423;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;82;0.688;73.31;27;37;151321.78;344;0.01;2064.0;8406.77;237;107;64;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;154;;69.0;0.44805194805194803
5424;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;34;0.70921;69.53;29;37;147943.42;352;0.01;2127.63;8219.08;243;109;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;311;;141.0;0.4533762057877814
5425;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;70;0.8432;53.82;44;37;136138.48;399;0.02;2529.6;7563.25;271;128;81;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1615;;845.0;0.5232198142414861
5426;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;29;0.75273;60.79;35;37;137265.85;366;0.02;2258.19;7625.88;251;115;72;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;699;;348.0;0.4978540772532189
5427;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;51;0.79797;56.89;40;37;136183.69;382;0.02;2393.91;7565.76;259;123;77;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1368;;690.0;0.5043859649122807
5428;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;57;0.8087233333333333;56.4;41;37;136841.64;386;0.02;2426.17;7602.31;261;125;78;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1492;;766.0;0.5134048257372654
5429;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;88;0.83284;51.8;45;37;129423.23;393;0.02;2498.52;7190.18;267;126;82;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1510;;777.0;0.5145695364238411
5430;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;23;0.7432033333333333;65.91;32;37;146945.33;365;0.02;2229.61;8163.63;251;114;69;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;646;;316.0;0.4891640866873065
5431;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;45;0.84788;51.48;46;37;130942.2;399;0.02;2543.64;7274.57;271;128;83;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1620;;851.0;0.5253086419753087
5432;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;66;0.68141;75.42;26;37;154182.1;342;0.01;2044.23;8565.67;236;106;63;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;109;;44.0;0.4036697247706422
5433;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;36;0.8108166666666666;55.5;41;37;135001.01;387;0.02;2432.45;7500.06;264;123;78;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1367;;692.0;0.5062179956108266
5434;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;56;0.67215;80.94;24;37;163206.48;340;0.01;2016.45;9067.03;235;105;61;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;56;;22.0;0.39285714285714285
5435;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;26;0.68141;75.42;26;37;154182.1;342;0.01;2044.23;8565.67;236;106;63;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;108;;46.0;0.42592592592592593
5436;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;43;0.79106;58.91;38;37;139799.03;381;0.02;2373.18;7766.61;260;121;75;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1276;;643.0;0.5039184952978056
5437;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;52;0.8323866666666666;55.07;43;37;137518.11;395;0.02;2497.16;7639.89;267;128;80;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1603;;849.0;0.5296319401122894
5438;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;98;0.8194899999999999;55.06;42;37;135362.43;390;0.02;2458.47;7520.14;265;125;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1492;;774.0;0.5187667560321716
5439;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;61;0.7902333333333332;63.21;36;37;149848.17;383;0.02;2370.7;8324.9;260;123;73;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1374;;702.0;0.5109170305676856
5440;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;44;0.67215;80.94;24;37;163206.48;340;0.01;2016.45;9067.03;235;105;61;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;56;;22.0;0.39285714285714285
5441;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;68;0.8194899999999999;55.06;42;37;135362.43;390;0.02;2458.47;7520.14;265;125;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1493;;764.0;0.5117213663764233
5442;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;41;0.73347;63.35;33;37;139392.8;359;0.02;2200.41;7744.04;246;113;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;616;;293.0;0.47564935064935066
5443;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;85;0.8110866666666667;55.06;42;37;133974.1;386;0.02;2433.26;7443.01;261;125;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1496;;770.0;0.5147058823529411
5444;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;79;0.79106;58.91;38;37;139799.03;381;0.02;2373.18;7766.61;260;121;75;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1269;;641.0;0.5051221434200157
5445;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;71;0.8370766666666667;52.21;45;37;131114.27;395;0.02;2511.23;7284.13;268;127;82;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1590;;823.0;0.5176100628930818
5446;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;63;0.7620733333333333;65.59;33;37;149955.42;373;0.02;2286.22;8330.86;256;117;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;818;;404.0;0.4938875305623472
5447;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;20;0.83052;53.4;44;37;133043.7;393;0.02;2491.56;7391.32;266;127;81;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1586;;823.0;0.5189155107187894
5448;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;74;0.7869066666666666;58.91;38;37;139065.18;379;0.02;2360.72;7725.84;258;121;75;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1275;;645.0;0.5058823529411764
5449;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;72;0.7637633333333333;59.0;37;37;135186.01;369;0.02;2291.29;7510.33;251;118;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;846;;428.0;0.5059101654846335
5450;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;86;0.6873866666666666;76.13;26;37;157001.88;345;0.01;2062.16;8722.33;238;107;63;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;156;;69.0;0.4423076923076923
5451;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;75;0.7375566666666666;63.91;33;37;141409.8;361;0.02;2212.67;7856.1;247;114;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;643;;314.0;0.48833592534992226
5452;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;55;0.7679033333333334;58.5;37;37;134766.87;371;0.02;2303.71;7487.05;254;117;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;818;;408.0;0.49877750611246946
5453;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;14;0.8021499999999999;56.42;40;37;135783.72;384;0.02;2406.45;7543.54;262;122;77;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1304;;657.0;0.5038343558282209
5454;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;47;0.6807633333333333;78.44;25;37;160197.18;343;0.01;2042.29;8899.84;237;106;62;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;109;;44.0;0.4036697247706422
5455;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;91;0.7006033333333334;72.02;28;37;151367.59;349;0.01;2101.81;8409.31;240;109;65;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;307;;141.0;0.4592833876221498
5456;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;64;0.8432;53.4;44;37;135074.9;399;0.02;2529.6;7504.16;272;127;81;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1603;;829.0;0.5171553337492202
5457;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;11;0.8087233333333333;55.95;41;37;135746.9;386;0.02;2426.17;7541.49;262;124;78;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1385;;695.0;0.5018050541516246
5458;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;49;0.7223799999999999;66.24;31;37;143555.33;356;0.02;2167.14;7975.3;245;111;68;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;385;;184.0;0.4779220779220779
5459;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;62;0.8194899999999999;55.06;42;37;135362.43;390;0.02;2458.47;7520.14;265;125;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1494;;766.0;0.5127175368139224
5460;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;80;0.7513500000000001;67.64;32;37;152465.05;369;0.01;2254.05;8470.28;252;117;69;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;820;;412.0;0.5024390243902439
5461;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;39;0.6701733333333333;80.94;24;37;162726.46;339;0.01;2010.52;9040.36;234;105;61;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;56;;22.0;0.39285714285714285
5462;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;90;0.7416433333333333;63.35;33;37;140945.93;363;0.02;2224.93;7830.33;250;113;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;623;;295.0;0.47351524879614765
5463;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;53;0.74412;62.03;34;37;138471.87;363;0.02;2232.36;7692.88;249;114;71;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;647;;314.0;0.4853168469860896
5464;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;94;0.7875266666666666;55.5;40;37;131123.11;377;0.02;2362.58;7284.62;257;120;77;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1081;;557.0;0.515263644773358
5465;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;7;0.7720433333333334;59.0;37;37;136651.44;373;0.02;2316.13;7591.75;255;118;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;846;;424.0;0.5011820330969267
5466;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;31;0.70518;69.53;29;37;147102.84;350;0.01;2115.54;8172.38;241;109;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;308;;143.0;0.4642857142857143
5467;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;93;0.7952133333333333;58.91;38;37;140532.89;383;0.02;2385.64;7807.38;262;121;75;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1276;;635.0;0.49764890282131663
5468;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;38;0.8131866666666666;54.62;42;37;133246.62;387;0.02;2439.56;7402.59;263;124;79;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1393;;715.0;0.5132806891600862
5469;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;58;0.7031633333333333;69.53;29;37;146682.54;349;0.01;2109.49;8149.03;240;109;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;314;;143.0;0.4554140127388535
5470;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;78;0.7572233333333334;59.61;36;37;135416.51;367;0.02;2271.67;7523.14;251;116;73;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;720;;354.0;0.49166666666666664
5471;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;50;0.7712399999999999;62.37;35;37;144310.14;375;0.02;2313.72;8017.23;257;118;72;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;845;;426.0;0.5041420118343195
5472;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;3;0.7137766666666666;67.83;30;37;145253.52;353;0.01;2141.33;8069.64;243;110;67;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;326;;155.0;0.4754601226993865
5473;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;13;0.69;73.31;27;37;151761.67;345;0.01;2070.0;8431.2;238;107;64;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;154;;69.0;0.44805194805194803
5474;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;83;0.69;73.31;27;37;151761.67;345;0.01;2070.0;8431.2;238;107;64;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;154;;69.0;0.44805194805194803
5475;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;1;0.7547866666666667;61.31;35;37;138837.77;367;0.02;2264.36;7713.21;251;116;72;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;717;;356.0;0.496513249651325
5476;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;21;0.7699733333333334;59.0;37;37;136285.08;372;0.02;2309.92;7571.39;254;118;74;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;846;;424.0;0.5011820330969267
5477;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;32;0.7396;63.35;33;37;140557.65;362;0.02;2218.8;7808.76;249;113;70;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;624;;297.0;0.47596153846153844
5478;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;22;0.83284;52.21;45;37;130450.4;393;0.02;2498.52;7247.24;266;127;82;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;1586;;815.0;0.5138713745271122
5479;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;9;0.7158;67.83;30;37;145665.0;354;0.01;2147.4;8092.5;244;110;67;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;329;;157.0;0.47720364741641336
5480;Bambu;xc7vx690t-3ffg1930-Virtex-7;mergesort;int8_t;6;0.70921;69.53;29;37;147943.42;352;0.01;2127.63;8219.08;243;109;66;79;10;2;10;6;0;38;4;4;3;0;14;4;4;100.0;0;0;1;3;1;1;309;;141.0;0.4563106796116505
