,BugsDelivered,ProgramLevel,GlobalVariables,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
546,1.4608,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,9,4,14,6,2,2,1,3,1,0,4,6,11,5,3,5,0,7,5,1,7,4,1,1,3,5,200.0
547,2.451636667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,0,54,0,14,18,19,6,0,34,0,15,16,18,12,4,0,31,5,42,11,29,12,8,2,17,0,15,200.0
548,0.91,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
549,5.684086667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,10,69,0,26,12,29,12,0,64,0,20,35,11,18,17,0,65,0,20,24,42,43,27,0,59,0,12,200.0
550,3.332863333,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,0,52,0,40,24,19,5,0,52,0,22,40,21,27,5,5,54,16,54,17,11,15,7,0,45,0,37,200.0
551,3.831313333,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,83,0,37,26,4,3,2,50,0,3,27,14,31,13,1,59,0,31,42,5,44,11,0,38,0,19,200.0
552,3.87344,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,1,76,0,4,15,35,8,0,63,0,15,20,15,41,4,0,58,0,41,24,22,24,0,0,61,0,24,200.0
553,2.439926667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,39,15,16,32,19,0,0,28,4,17,7,10,12,9,14,27,4,18,7,12,20,0,10,25,3,16,200.0
554,1.33608,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,14,3,9,5,2,2,4,0,1,0,7,3,4,7,0,3,0,1,2,1,5,4,2,0,0,0,200.0
555,4.08161,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23,4,61,0,41,25,18,3,0,72,0,40,20,35,31,8,8,52,0,31,13,20,30,10,0,50,1,23,200.0
556,5.67289,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,2,54,8,29,19,19,9,0,72,8,30,4,30,11,25,0,57,0,28,40,15,42,1,0,68,4,33,200.0
557,2.902716667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,13,58,18,15,17,19,6,0,42,0,18,8,12,28,11,2,34,0,21,15,7,40,9,5,25,8,7,200.0
558,5.657956667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,72,0,11,3,35,18,0,62,0,31,35,36,20,32,0,55,0,24,15,16,11,16,0,104,0,29,200.0
559,1.228563333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,0,8,4,1,2,1,3,2,0,2,2,3,5,1,1,1,0,3,1,1,1,0,0,1,0,200.0
560,0.97047,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
561,4.67936,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,0,80,0,26,12,10,9,0,72,0,28,29,32,17,0,0,55,0,4,15,23,22,11,3,70,0,27,200.0
562,1.46585,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,17,1,11,11,5,3,1,0,3,0,13,2,8,7,0,7,1,7,3,1,4,4,1,0,1,1,200.0
563,0.86698,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
564,0.92,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
565,0.870886667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
566,3.86661,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,4,73,10,32,21,21,12,0,62,0,14,12,9,19,39,0,44,0,28,27,46,22,18,0,52,0,37,200.0
567,1.248273333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,4,2,0,2,1,0,0,0,3,1,2,2,0,0,1,1,0,0,2,1,1,0,0,0,200.0
568,1.33671,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,10,2,10,5,7,0,2,4,3,0,5,3,9,9,0,0,0,5,3,3,5,4,1,0,0,0,200.0
569,4.16771,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,0,52,18,2,34,11,19,0,65,0,11,12,28,27,22,7,50,15,18,16,9,25,6,0,55,4,19,200.0
570,1.222606667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,10,0,6,5,1,2,3,1,0,0,6,2,4,2,1,1,0,1,2,2,2,3,1,1,1,0,200.0
571,1.046426667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,1,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,200.0
572,1.349563333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,10,0,10,5,3,1,2,4,2,0,6,3,8,6,2,2,0,4,3,3,3,3,1,0,0,0,200.0
573,4.71165,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,3,67,0,31,31,5,13,0,77,3,35,31,14,24,12,0,53,6,26,4,33,1,5,14,57,4,12,200.0
574,1.145473333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,2,1,0,2,2,0,0,0,1,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,200.0
575,1.13686,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,3,1,2,0,1,1,0,1,0,3,3,1,3,0,0,0,2,0,0,1,1,0,0,0,0,200.0
576,3.0985,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,46,3,27,26,12,20,0,59,0,9,12,24,22,6,0,35,14,40,9,17,21,14,2,30,6,22,200.0
577,1.741546667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,35,0,18,11,16,0,0,5,0,5,12,11,13,8,0,8,7,17,10,3,11,9,3,2,0,7,200.0
578,1.586283333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,12,2,10,4,9,0,1,8,0,0,6,3,12,6,0,10,6,7,5,6,4,4,0,0,2,1,200.0
579,3.36104,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,71,0,20,1,20,2,0,50,0,17,25,26,19,21,0,29,0,21,25,25,22,0,7,42,1,20,200.0
580,2.866993333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,12,60,0,33,11,16,0,0,51,0,29,15,25,26,11,0,53,19,35,13,18,14,0,0,22,0,26,200.0
581,1.741943333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,18,0,8,11,3,0,0,10,0,3,11,6,13,11,0,14,8,15,6,4,6,5,0,12,0,4,200.0
582,1.74768,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,1,21,0,1,14,5,0,0,13,0,8,7,14,13,12,0,10,2,9,8,4,5,5,0,4,1,5,200.0
583,5.30117,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,0,67,0,37,14,63,7,0,51,0,43,24,0,39,5,0,68,0,33,34,9,27,7,0,62,0,19,200.0
584,4.689656667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,46,22,43,6,0,59,0,13,1,21,38,27,0,67,0,26,35,38,25,14,0,60,0,1,200.0
585,3.080133333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,0,67,0,27,22,16,10,0,57,0,13,14,7,14,2,3,56,0,18,22,26,22,1,0,55,11,17,200.0
586,2.42953,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,0,46,0,15,8,28,8,0,28,0,16,19,11,5,11,6,33,5,35,19,15,10,4,0,16,8,26,200.0
587,2.048666667,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,33,5,2,16,17,2,0,22,3,9,8,8,11,10,0,11,0,19,10,5,11,8,0,17,0,13,200.0
588,1.476343333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,12,0,7,11,4,1,1,5,0,2,7,2,7,8,0,1,4,5,4,2,9,4,2,0,1,2,200.0
589,5.33598,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,75,4,21,47,24,15,0,52,0,57,21,27,24,11,0,69,0,31,25,25,18,11,0,46,0,41,200.0
590,1.60287,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,15,3,9,6,7,0,0,8,0,7,7,3,8,5,0,7,3,9,8,3,3,2,0,0,0,1,200.0
591,1.045486667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,200.0
592,3.368803333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,46,3,11,14,11,9,0,57,0,8,30,31,4,5,0,69,0,16,19,32,17,11,0,46,5,19,200.0
593,4.72655,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,0,71,0,34,28,10,0,4,71,0,5,6,32,30,7,0,87,0,35,47,13,40,3,0,41,0,24,200.0
594,5.652976667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,61,0,15,10,22,25,0,58,0,22,16,35,8,18,0,80,0,18,17,38,23,4,0,45,0,5,200.0
595,5.660446667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,6,59,0,21,24,23,8,0,45,0,36,12,19,16,7,0,56,1,34,15,14,27,11,0,62,0,20,200.0
596,2.41913,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,37,0,21,21,15,5,0,38,3,6,10,29,20,21,0,25,5,14,17,5,20,0,4,24,0,18,200.0
597,3.584033333,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,47,0,9,24,19,1,1,68,0,34,14,9,11,10,3,60,1,16,6,26,12,7,0,31,0,46,200.0
598,5.344316667,0.01,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,49,0,37,9,36,5,0,45,0,23,19,23,4,24,0,60,7,37,5,9,9,23,0,75,0,32,200.0
599,1.129663333,0.02,2,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,2,9,3,1,2,2,0,1,0,1,3,1,4,0,0,0,0,0,0,1,1,0,0,0,0,200.0
600,1.0745,0.05,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,6,10,0,15,8,2,4,1,12,0,9,6,0,13,8,0,6,3,6,5,1,5,1,2,10,1,3,200.0
601,1.05613,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,5,12,0,11,7,6,2,0,9,3,7,6,0,8,6,0,8,0,5,5,3,5,0,4,9,2,4,200.0
602,4.149583333,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,54,0,20,13,23,26,9,53,0,28,12,14,17,12,10,54,0,15,3,20,4,26,7,46,0,22,200.0
603,1.585086667,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,11,26,0,12,3,19,7,6,31,6,12,13,20,3,9,5,15,0,6,4,11,10,5,8,14,0,12,200.0
604,1.613086667,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,7,20,0,11,6,17,1,4,14,3,15,8,19,12,13,5,12,0,9,4,10,22,6,0,9,0,9,200.0
605,3.38444,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,42,0,25,6,10,22,11,51,0,20,11,19,15,19,1,51,0,21,8,22,4,18,1,51,0,27,200.0
606,1.455096667,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,13,26,0,8,6,22,0,4,16,6,20,7,4,10,11,4,19,0,2,8,8,12,5,7,13,0,6,200.0
607,3.63517,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,50,0,25,8,9,26,0,58,0,19,16,4,6,13,0,52,0,22,14,22,5,14,0,52,0,12,200.0
608,3.136686667,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,49,0,19,16,7,22,0,45,0,21,8,15,6,16,0,43,0,20,15,18,11,20,5,46,0,17,200.0
609,4.421483333,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,53,0,23,6,14,25,0,51,0,28,8,9,3,21,0,45,0,18,11,13,11,17,3,57,0,25,200.0
610,0.463246667,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
611,2.11948,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,46,0,12,15,9,3,4,35,9,12,7,23,13,27,3,31,0,16,19,13,8,1,5,28,0,12,200.0
612,1.308763333,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,2,18,0,17,8,8,0,1,16,0,11,6,2,8,12,9,9,0,5,7,1,13,7,2,7,1,1,200.0
613,1.59705,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,11,34,0,7,1,16,1,6,27,6,14,8,13,11,8,5,17,0,10,5,16,10,9,7,14,0,13,200.0
614,0.3911,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
615,3.88278,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,47,0,25,12,10,22,0,48,0,23,10,26,20,12,1,48,0,13,6,16,1,22,0,60,0,16,200.0
616,0.93388,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,6,16,1,9,7,4,0,3,7,1,4,6,3,6,7,0,6,0,8,4,2,6,4,4,4,1,4,200.0
617,1.937323333,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,7,28,0,17,13,16,3,11,32,0,10,3,16,11,5,11,24,0,10,13,20,14,5,3,28,0,7,200.0
618,2.312863333,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,45,0,20,29,8,0,0,41,0,21,20,19,8,9,4,26,0,10,14,17,9,2,14,20,7,11,200.0
619,1.929513333,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,1,42,0,17,16,16,0,16,26,5,10,13,26,16,14,9,29,0,12,19,15,7,1,7,22,2,8,200.0
620,2.309963333,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,64,3,21,17,10,0,10,24,0,17,20,31,10,16,0,33,0,15,17,18,14,0,14,20,0,12,200.0
621,3.392663333,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,47,0,27,13,10,18,3,47,0,20,8,16,2,23,0,51,0,21,12,10,5,14,0,45,0,24,200.0
622,3.887476667,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,52,0,19,7,11,26,0,53,0,18,10,17,1,23,3,48,0,17,9,15,5,26,7,57,0,28,200.0
623,1.319003333,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,24,0,12,5,16,0,2,15,4,12,6,6,9,11,6,7,0,3,6,5,13,5,2,10,3,4,200.0
624,1.758943333,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,8,24,3,17,17,22,0,9,24,5,14,13,20,6,9,1,24,0,13,9,12,6,3,6,14,5,10,200.0
625,3.887476667,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,43,0,30,12,9,21,8,47,0,19,16,13,4,15,13,50,0,21,11,11,4,12,0,48,0,23,200.0
626,3.392663333,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,41,0,21,13,9,21,0,46,0,32,15,8,8,23,12,41,0,11,7,18,9,22,0,47,8,19,200.0
627,1.450746667,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,11,21,0,11,5,15,3,8,21,7,13,11,6,7,18,11,18,0,4,8,14,11,10,4,13,4,9,200.0
628,1.613086667,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,3,27,0,9,8,19,2,6,19,1,15,10,15,4,8,5,12,0,8,7,16,7,3,7,10,0,10,200.0
629,0.65195,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,1,7,5,4,2,2,5,2,1,4,1,2,3,1,3,2,2,3,2,0,2,1,2,1,0,200.0
630,2.307043333,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,59,0,19,24,17,0,0,31,0,11,11,21,10,20,1,38,0,12,17,12,23,1,7,24,0,12,200.0
631,0.423473333,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
632,1.939893333,0.03,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,5,34,0,24,18,12,0,16,27,4,19,13,20,15,15,6,22,0,15,17,14,11,5,4,16,3,10,200.0
633,3.63517,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,47,0,24,16,15,31,0,49,0,20,2,18,6,27,14,44,0,15,14,13,8,18,0,48,0,19,200.0
634,2.30115,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,3,50,0,17,14,13,0,6,37,0,9,9,22,8,30,10,34,0,15,13,15,6,0,5,21,0,9,200.0
635,0.519806667,0.04,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,4,1,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,200.0
636,4.149583333,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,41,0,13,16,11,21,0,47,0,24,14,26,5,23,0,49,0,25,11,12,8,18,6,43,0,25,200.0
637,4.421483333,0.01,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,51,0,24,8,8,17,6,48,0,21,9,21,6,22,9,51,0,23,11,8,10,23,17,48,0,23,200.0
638,3.63078,0.02,1,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,41,0,31,11,26,23,0,58,0,31,13,11,11,19,3,46,0,30,16,7,12,32,0,51,0,20,200.0
