,BugsDelivered,DistinctOperands,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,If,PointerDereferencing,SyntacticallyReachableFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
728,0.67215,24,163206.48,340,0.01,2016.45,9067.03,235,61,10,2,10,0,4,100,0,0,1,3,1,54.0,0.67215,2,0,0,-118,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
729,0.72238,31,143555.33,356,0.02,2167.14,7975.3,245,68,10,2,10,0,4,100,0,0,1,3,1,384.0,0.72238,8,0,0,37,24,-76,-25,-15,71,-47,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
730,0.767903333,37,137070.58,371,0.02,2303.71,7615.03,252,74,10,2,10,0,4,100,0,0,1,3,1,912.0,0.767903333,16,0,0,-77,118,121,45,80,44,78,-77,110,71,10,85,-12,33,33,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
731,0.765473333,36,138072.55,371,0.02,2296.42,7670.7,254,73,10,2,10,0,4,100,0,0,1,3,1,806.0,0.765473333,14,0,0,-93,-37,-79,15,-30,-17,31,82,-121,121,-72,83,-11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
732,0.71832,31,142748.84,354,0.02,2154.96,7930.49,243,68,10,2,10,0,4,100,0,0,1,3,1,379.0,0.71832,8,0,0,62,69,-88,-7,103,119,-44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
733,0.700603333,28,149978.9,349,0.01,2101.81,8332.16,241,65,10,2,10,0,4,100,0,0,1,3,1,224.0,0.700603333,5,0,0,-94,79,-22,-12,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
734,0.711753333,30,144842.03,352,0.01,2135.26,8046.78,242,67,10,2,10,0,4,100,0,0,1,3,1,327.0,0.711753333,7,0,0,-44,17,-73,42,72,-49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
735,0.737556667,33,141409.8,361,0.02,2212.67,7856.1,247,70,10,2,10,0,4,100,0,0,1,3,1,636.0,0.737556667,11,0,0,66,94,-3,-42,100,100,7,72,-119,-84,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
736,0.776183333,37,138548.43,375,0.02,2328.55,7697.13,256,74,10,2,10,0,4,100,0,0,1,3,1,908.0,0.776183333,16,0,0,24,-38,-1,-114,-122,-126,111,21,-74,19,50,2,-18,121,-11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
737,0.78932,39,135915.09,379,0.02,2367.96,7550.84,258,76,10,2,10,0,4,100,0,0,1,3,1,1274.0,0.78932,18,0,0,26,119,-106,2,-114,106,115,-76,27,80,-73,-78,-121,15,-102,71,-61,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
738,0.774113333,37,137017.8,374,0.02,2322.34,7612.1,256,74,10,2,10,0,4,100,0,0,1,3,1,839.0,0.774113333,15,0,0,119,58,-34,-27,-87,-3,-43,60,102,-80,60,124,-68,-18,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
739,0.808723333,41,135746.9,386,0.02,2426.17,7541.49,262,78,10,2,10,0,4,100,0,0,1,3,1,1389.0,0.808723333,21,0,0,-113,-58,59,-28,92,-102,-122,-98,4,124,-118,-58,91,57,119,72,58,114,23,44,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
740,0.71832,31,142748.84,354,0.02,2154.96,7930.49,243,68,10,2,10,0,4,100,0,0,1,3,1,385.0,0.71832,8,0,0,32,-43,42,91,113,-116,80,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
741,0.69458,28,148689.68,346,0.01,2083.74,8260.54,238,65,10,2,10,0,4,100,0,0,1,3,1,224.0,0.69458,5,0,0,21,100,-96,54,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
742,0.788983333,38,138279.77,380,0.02,2366.95,7682.21,260,75,10,2,10,0,4,100,0,0,1,3,1,1093.0,0.788983333,17,0,0,-76,-83,-42,-122,-23,-120,98,96,67,-46,52,-63,47,-102,-82,-82,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
743,0.726913333,32,141203.12,357,0.02,2180.74,7844.62,245,69,10,2,10,0,4,100,0,0,1,3,1,486.0,0.726913333,9,0,0,-17,-124,35,16,33,-47,58,50,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
744,0.757223333,36,135416.51,367,0.02,2271.67,7523.14,251,73,10,2,10,0,4,100,0,0,1,3,1,722.0,0.757223333,13,0,0,-21,-41,-123,22,18,-74,43,-89,122,24,96,66,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
745,0.78724,39,135556.48,378,0.02,2361.72,7530.92,257,76,10,2,10,0,4,100,0,0,1,3,1,1280.0,0.78724,18,0,0,15,-18,99,115,9,-92,68,-29,23,-35,40,-114,-96,122,20,-113,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
746,0.778603333,38,135323.14,375,0.02,2335.81,7517.95,256,75,10,2,10,0,4,100,0,0,1,3,1,903.0,0.778603333,16,0,0,-6,69,-95,-11,26,102,75,3,-94,-109,-52,55,-101,104,-3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
747,0.670173333,24,162726.46,339,0.01,2010.52,9040.36,234,61,10,2,10,0,4,100,0,0,1,3,1,54.0,0.670173333,2,0,0,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
748,0.79557,39,138123.09,382,0.02,2386.71,7673.51,260,76,10,2,10,0,4,100,0,0,1,3,1,1303.0,0.79557,19,0,0,44,88,109,70,60,-8,-85,0,-30,-18,-11,-105,84,61,-60,53,-57,-75,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
749,0.680763333,25,160197.18,343,0.01,2042.29,8899.84,237,62,10,2,10,0,4,100,0,0,1,3,1,109.0,0.680763333,3,0,0,75,-3,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
750,0.730986667,32,141994.18,359,0.02,2192.96,7888.57,247,69,10,2,10,0,4,100,0,0,1,3,1,487.0,0.730986667,9,0,0,4,-41,-102,76,-61,-117,124,-25,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
751,0.828173333,43,133615.05,393,0.02,2484.52,7423.06,268,80,10,2,10,0,4,100,0,0,1,3,1,1476.0,0.828173333,22,0,0,-72,-43,-28,-76,-18,-88,16,49,-30,-32,-41,-25,33,-77,27,85,-28,-3,86,87,-36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
752,0.724876667,32,140807.6,356,0.02,2174.63,7822.64,244,69,10,2,10,0,4,100,0,0,1,3,1,486.0,0.724876667,9,0,0,120,31,-81,-71,109,-16,115,122,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
753,0.81739,42,133935.23,389,0.02,2452.17,7440.85,265,79,10,2,10,0,4,100,0,0,1,3,1,1389.0,0.81739,21,0,0,81,-102,-86,68,-80,82,13,99,-19,-106,-37,-46,48,96,-96,-88,-53,-118,53,28,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
754,0.70771,30,144019.07,350,0.01,2123.13,8001.06,240,67,10,2,10,0,4,100,0,0,1,3,1,328.0,0.70771,7,0,0,74,11,-108,113,97,110,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
755,0.69,27,151761.67,345,0.01,2070.0,8431.2,238,64,10,2,10,0,4,100,0,0,1,3,1,156.0,0.69,4,0,0,46,-3,-82,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
756,0.69,27,151761.67,345,0.01,2070.0,8431.2,238,64,10,2,10,0,4,100,0,0,1,3,1,153.0,0.69,4,0,0,-78,-99,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
757,0.837076667,45,131114.27,395,0.02,2511.23,7284.13,268,82,10,2,10,0,4,100,0,0,1,3,1,1590.0,0.837076667,24,0,0,-57,122,-123,-117,-35,-84,-120,-54,-94,73,-104,107,-79,9,77,70,36,37,85,-13,21,24,9,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
758,0.834493333,43,137866.26,396,0.02,2503.48,7659.24,268,80,10,2,10,0,4,100,0,0,1,3,1,1613.0,0.834493333,25,0,0,123,-83,-53,97,-123,-109,-123,-14,10,44,50,-63,23,32,-122,5,75,-2,-116,15,93,64,-122,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
759,0.845553333,45,133484.86,399,0.02,2536.66,7415.83,271,82,10,2,10,0,4,100,0,0,1,3,1,1601.0,0.845553333,25,0,0,19,64,-76,-55,-111,120,115,-84,25,124,-33,-5,-109,-29,61,29,-91,-19,92,96,-12,-32,-36,11,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
760,0.813186667,42,133246.62,387,0.02,2439.56,7402.59,263,79,10,2,10,0,4,100,0,0,1,3,1,1395.0,0.813186667,21,0,0,77,50,-114,46,45,87,-95,123,-66,117,-11,-44,-16,54,-111,27,13,-94,-6,-123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
761,0.823693333,42,137145.05,392,0.02,2471.08,7619.17,266,79,10,2,10,0,4,100,0,0,1,3,1,1524.0,0.823693333,23,0,0,0,105,65,-62,-104,-45,113,1,110,112,-33,-66,58,81,-37,-95,-12,-86,-20,112,-110,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
762,0.83686,44,135114.88,396,0.02,2510.58,7506.38,268,81,10,2,10,0,4,100,0,0,1,3,1,1607.0,0.83686,25,0,0,69,-6,-25,-97,-18,-89,35,64,-116,8,-4,58,66,16,-82,100,2,-5,94,22,117,82,51,-89,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
763,0.841086667,44,133675.45,398,0.02,2523.26,7426.41,272,81,10,2,10,0,4,100,0,0,1,3,1,1519.0,0.841086667,23,0,0,-67,-77,9,-64,-45,-28,-113,-77,-62,125,-44,121,-39,-107,-24,30,-96,-3,19,-45,124,-37,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
764,0.765473333,36,139252.66,371,0.02,2296.42,7736.26,253,73,10,2,10,0,4,100,0,0,1,3,1,844.0,0.765473333,15,0,0,83,1,-40,97,78,-63,-104,38,111,47,125,1,-11,-66,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
765,0.760956667,35,139972.68,370,0.02,2282.87,7776.26,254,72,10,2,10,0,4,100,0,0,1,3,1,720.0,0.760956667,13,0,0,108,34,-76,-115,67,109,-94,-22,-68,-23,-13,-105,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
766,0.74412,34,138471.87,363,0.02,2232.36,7692.88,249,71,10,2,10,0,4,100,0,0,1,3,1,644.0,0.74412,11,0,0,124,98,-67,-80,83,32,-29,41,-122,-63,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
767,0.834493333,43,136789.18,396,0.02,2503.48,7599.4,269,80,10,2,10,0,4,100,0,0,1,3,1,1586.0,0.834493333,24,0,0,-110,14,0,-104,98,11,-67,54,-112,-67,-85,-57,-88,-118,90,120,66,16,43,-78,-93,-110,-2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
768,0.696,27,154512.0,348,0.01,2088.0,8584.0,240,64,10,2,10,0,4,100,0,0,1,3,1,224.0,0.696,5,0,0,-77,-92,1,90,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
769,0.759286667,36,136956.06,368,0.02,2277.86,7608.67,251,73,10,2,10,0,4,100,0,0,1,3,1,819.0,0.759286667,14,0,0,-67,71,117,27,-89,90,84,29,-65,-85,14,81,80,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
770,0.692,27,152201.56,346,0.01,2076.0,8455.64,239,64,10,2,10,0,4,100,0,0,1,3,1,156.0,0.692,4,0,0,-68,107,-57,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
771,0.69458,28,148689.68,346,0.01,2083.74,8260.54,238,65,10,2,10,0,4,100,0,0,1,3,1,227.0,0.69458,5,0,0,42,-63,117,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
772,0.763763333,37,134040.37,369,0.02,2291.29,7446.69,252,74,10,2,10,0,4,100,0,0,1,3,1,819.0,0.763763333,14,0,0,73,27,-69,-30,29,75,97,26,62,-8,-49,-124,95,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
773,0.726913333,32,141203.12,357,0.02,2180.74,7844.62,245,69,10,2,10,0,4,100,0,0,1,3,1,484.0,0.726913333,9,0,0,34,-35,-122,73,33,40,126,-67,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
774,0.838973333,44,135456.08,397,0.02,2516.92,7525.34,269,81,10,2,10,0,4,100,0,0,1,3,1,1608.0,0.838973333,25,0,0,-126,-98,-102,78,49,122,29,-78,70,-50,89,110,-103,20,83,-65,109,-24,20,24,-43,-53,122,-123,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
775,0.769973333,37,136285.08,372,0.02,2309.92,7571.39,254,74,10,2,10,0,4,100,0,0,1,3,1,845.0,0.769973333,15,0,0,-25,64,-43,-109,33,29,-88,18,88,-27,-83,101,66,-12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
776,0.850176667,47,128503.53,399,0.02,2550.53,7139.09,271,84,10,2,10,0,4,100,0,0,1,3,1,1612.0,0.850176667,25,0,0,37,-47,73,-124,50,87,-61,-57,-116,66,5,-105,55,-115,-9,124,-70,-117,-39,123,-52,10,36,-8,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
777,0.769973333,37,136285.08,372,0.02,2309.92,7571.39,254,74,10,2,10,0,4,100,0,0,1,3,1,837.0,0.769973333,15,0,0,-107,-112,-66,118,125,4,98,-2,-104,-78,-55,18,44,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
778,0.68141,26,154182.1,342,0.01,2044.23,8565.67,236,63,10,2,10,0,4,100,0,0,1,3,1,108.0,0.68141,3,0,0,-96,56,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
779,0.730986667,32,143261.98,359,0.02,2192.96,7959.0,246,69,10,2,10,0,4,100,0,0,1,3,1,622.0,0.730986667,10,0,0,66,-35,67,-69,-24,25,25,-119,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
780,0.772043333,37,137809.5,373,0.02,2316.13,7656.08,254,74,10,2,10,0,4,100,0,0,1,3,1,905.0,0.772043333,16,0,0,37,95,-55,44,82,-14,-116,-20,-110,92,25,93,-37,57,117,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
781,0.730986667,32,141994.18,359,0.02,2192.96,7888.57,247,69,10,2,10,0,4,100,0,0,1,3,1,488.0,0.730986667,9,0,0,-80,-5,-82,-124,-62,11,-84,115,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
782,0.72035,31,143152.09,355,0.02,2161.05,7952.89,244,68,10,2,10,0,4,100,0,0,1,3,1,379.0,0.72035,8,0,0,-38,-105,-44,60,-66,88,32,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
783,0.823693333,42,138233.51,392,0.02,2471.08,7679.64,265,79,10,2,10,0,4,100,0,0,1,3,1,1592.0,0.823693333,24,0,0,108,111,31,-27,61,95,33,18,28,31,92,78,92,-62,76,-76,-29,-76,79,-124,-13,-41,-52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
784,0.71629,31,142345.6,353,0.02,2148.87,7908.09,242,68,10,2,10,0,4,100,0,0,1,3,1,382.0,0.71629,8,0,0,26,38,53,-72,5,-3,112,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
785,0.765473333,36,139252.66,371,0.02,2296.42,7736.26,253,73,10,2,10,0,4,100,0,0,1,3,1,847.0,0.765473333,15,0,0,89,90,125,-45,101,-124,-58,-39,-57,59,-113,16,46,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
786,0.743203333,32,148234.32,365,0.02,2229.61,8235.24,250,69,10,2,10,0,4,100,0,0,1,3,1,699.0,0.743203333,12,0,0,0,-67,-110,-13,2,81,-29,18,-67,-56,125,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
787,0.7396,33,143045.39,362,0.02,2218.8,7946.97,247,70,10,2,10,0,4,100,0,0,1,3,1,701.0,0.7396,12,0,0,94,101,42,28,123,94,-37,-21,27,80,86,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
788,0.728466667,31,146069.26,359,0.01,2185.4,8114.96,247,68,10,2,10,0,4,100,0,0,1,3,1,487.0,0.728466667,9,0,0,-24,-6,-122,-33,66,1,-114,-27,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
789,0.68141,26,154182.1,342,0.01,2044.23,8565.67,236,63,10,2,10,0,4,100,0,0,1,3,1,107.0,0.68141,3,0,0,47,92,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
790,0.815726667,44,127587.18,386,0.02,2447.18,7088.18,262,81,10,2,10,0,4,100,0,0,1,3,1,1383.0,0.815726667,21,0,0,-40,-108,-84,80,-18,43,-60,52,-75,23,-86,78,109,-55,96,125,110,104,16,85,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
791,0.765833333,37,134403.62,370,0.02,2297.5,7466.87,253,74,10,2,10,0,4,100,0,0,1,3,1,819.0,0.765833333,14,0,0,114,60,122,18,-126,-53,35,-90,-27,-80,88,-22,119,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
792,0.67215,24,163206.48,340,0.01,2016.45,9067.03,235,61,10,2,10,0,4,100,0,0,1,3,1,54.0,0.67215,2,0,0,-36,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
793,0.72238,31,143555.33,356,0.02,2167.14,7975.3,245,68,10,2,10,0,4,100,0,0,1,3,1,386.0,0.72238,8,0,0,7,-25,-42,-83,81,-116,-75,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
794,0.688,27,151321.78,344,0.01,2064.0,8406.77,237,64,10,2,10,0,4,100,0,0,1,3,1,154.0,0.688,4,0,0,45,-30,34,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539
