,Effort,ProgramLength,ProgramLevel,TimeToImplement,CoverageEstimation,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
542,258593.07,457,0.01,14366.28,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
543,290885.5,443,0.01,16160.31,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074123
544,291542.13,444,0.01,16196.78,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074123
545,1869491.22,2275,0.01,103860.62,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,10,0,59,0,30,13,29,14,0,86,0,33,24,32,29,16,0,78,0,18,38,27,24,20,0,65,0,32,201.3206635
546,230625.81,477,0.01,12812.55,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
547,222125.25,564,0.02,12340.29,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,1,1,1,1,2,2,3,1,0,0,0,4,2,3,3,0,1,1,3,1,1,2,2,0,0,0,0,201.3206635
548,989465.73,1662,0.01,54970.32,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,22,0,50,0,17,10,33,35,0,55,3,23,7,17,22,31,0,62,0,20,8,17,24,28,0,57,0,16,200.3445926
549,665684.48,1371,0.02,36982.47,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,4,0,62,5,19,11,48,27,3,62,0,26,27,17,17,6,0,42,0,37,17,11,34,11,9,43,9,34,200.3445927
550,760723.05,1434,0.01,42262.39,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,11,0,79,14,18,11,11,16,0,31,0,15,39,38,22,10,0,55,0,37,30,21,32,1,0,37,0,12,203.886401
551,214093.52,561,0.02,11894.08,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,2,4,1,6,4,0,6,4,0,0,0,3,2,4,6,1,1,0,0,2,2,1,3,1,0,1,0,201.3206635
552,1278122.64,1891,0.01,71006.81,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,0,54,0,31,44,8,16,0,54,0,16,20,41,19,8,0,75,0,48,20,1,9,0,0,39,13,28,203.886401
553,395138.36,1010,0.02,21952.13,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,16,15,55,0,28,30,18,32,0,25,0,5,10,23,18,16,0,32,14,15,22,11,18,6,0,17,5,13,201.3206635
554,2131827.98,2424,0.01,118434.89,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,26,1,45,0,21,28,65,38,6,77,0,18,13,11,11,0,0,46,0,15,11,32,18,9,17,80,1,46,201.3206635
555,266331.2,455,0.01,14796.18,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
556,229923.15,687,0.02,12773.51,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,2,0,16,3,13,7,6,16,1,10,0,3,10,0,8,9,2,4,6,9,5,6,7,4,1,2,0,4,204.0646411
557,1110722.12,1760,0.01,61706.78,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,10,0,60,0,27,22,16,33,9,53,0,24,16,32,31,29,0,63,0,14,18,10,27,26,0,70,7,33,200.3445927
558,226658.09,499,0.01,12592.12,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,204.2431931
559,392757.09,1011,0.02,21819.84,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,54,0,16,21,25,17,0,36,0,12,22,34,25,19,0,36,0,17,8,14,27,7,7,30,0,9,201.3206635
560,251948.57,460,0.01,13997.14,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
561,654220.96,1339,0.02,36345.61,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,13,0,68,0,21,17,23,37,0,32,0,16,17,31,11,14,0,40,0,27,30,0,35,5,0,45,0,20,200.3445927
562,1663502.7,2144,0.01,92416.82,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,51,0,12,14,16,3,0,38,0,21,19,32,9,17,0,46,0,21,22,11,27,6,0,39,0,32,203.886401
563,291542.13,444,0.01,16196.78,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074123
564,227030.01,685,0.02,12612.78,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3,0,17,6,17,10,9,11,2,4,0,1,7,4,7,9,0,4,0,10,8,1,7,4,1,2,0,9,204.0646411
565,2102418.54,2405,0.01,116801.03,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,7,6,57,11,18,4,25,34,0,59,0,23,24,0,37,16,0,70,15,35,23,27,15,11,0,70,7,16,201.3206635
566,404385.63,997,0.02,22465.87,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,17,0,34,15,14,18,15,17,6,32,0,6,10,7,26,2,4,21,11,18,13,11,13,11,10,15,1,14,201.3206635
567,991251.77,1665,0.01,55069.54,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,5,0,56,0,17,18,28,8,5,49,0,32,35,18,10,24,2,53,7,12,14,25,18,5,0,42,0,24,200.3445926
568,1330320.21,1909,0.01,73906.68,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,14,0,75,0,19,57,29,15,1,57,26,31,24,13,7,15,0,76,0,21,6,45,6,5,6,50,3,29,203.886401
569,2099795.99,2402,0.01,116655.33,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,36,0,46,14,29,20,0,62,4,28,8,19,26,32,0,57,0,30,27,11,13,32,0,75,0,29,201.3206635
570,280514.2,814,0.02,15584.12,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,8,0,37,0,14,17,11,13,6,14,0,1,15,12,13,7,4,10,14,18,17,7,9,5,0,10,1,22,204.0646411
571,200982.27,559,0.02,11165.68,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,1,5,4,7,2,6,4,0,1,0,3,3,6,7,1,2,1,2,3,2,2,4,1,1,1,0,201.3206635
572,291542.13,444,0.01,16196.78,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074123
573,708601.7,1368,0.01,39366.76,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,9,0,58,6,31,16,19,18,0,35,0,25,27,0,27,30,0,61,0,42,8,32,18,8,0,33,0,21,200.3445927
574,437253.74,1072,0.02,24291.87,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,6,0,46,0,21,14,15,14,0,39,0,16,15,29,11,6,0,45,0,39,21,6,22,0,0,21,3,17,204.0646411
575,246522.43,693,0.02,13695.69,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,1,0,18,11,11,12,9,10,1,5,0,2,6,8,7,7,0,4,8,11,5,4,6,3,0,0,0,6,204.0646411
576,227807.44,694,0.02,12655.97,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,15,7,13,9,5,12,4,7,1,5,12,8,10,8,0,7,4,9,8,5,7,6,0,0,1,2,204.0646411
577,202420.43,563,0.02,11245.58,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,1,5,4,7,4,0,3,3,0,2,0,3,3,3,3,0,3,2,2,1,1,2,1,1,0,0,0,201.3206635
578,446227.23,1094,0.02,24790.4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,15,8,43,0,38,11,3,37,0,51,0,30,20,18,28,1,0,35,0,26,13,13,26,2,0,31,1,16,204.0646411
579,291542.13,444,0.01,16196.78,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0074123
580,676393.86,1367,0.01,37577.44,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,23,0,58,0,29,19,11,36,0,42,0,8,30,15,20,16,0,42,0,28,20,32,22,1,0,49,5,21,200.3445927
581,1862095.43,2266,0.01,103449.75,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,23,9,47,0,32,19,33,22,8,52,0,47,35,23,47,6,0,79,0,29,15,38,16,5,17,69,0,3,201.3206635
582,1108542.72,1746,0.01,61585.71,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,7,0,76,0,24,28,12,24,0,63,0,9,33,51,27,11,0,70,15,23,31,14,26,4,0,65,0,28,200.3445927
583,275286.8,454,0.01,15293.71,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
584,226991.24,600,0.02,12610.62,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,10,0,7,5,8,11,3,2,0,0,6,2,6,5,0,2,1,4,4,3,4,6,1,1,2,0,204.2431931
585,1141476.87,1787,0.01,63415.38,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,19,0,75,0,19,27,40,29,0,58,0,21,12,36,34,3,0,48,0,13,6,31,25,17,0,65,0,7,200.3445927
586,319728.06,872,0.02,17762.67,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,9,0,39,11,25,23,11,19,0,22,0,14,22,10,29,2,0,18,21,20,12,10,11,5,1,26,0,17,204.0646411
587,509663.84,1175,0.02,28314.66,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,61,0,42,28,23,39,4,40,0,14,18,14,15,17,11,41,4,31,16,26,24,6,0,27,2,22,203.886401
588,241945.63,753,0.02,13441.42,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,2,3,22,0,8,6,1,13,0,15,0,7,14,7,15,6,0,10,6,13,16,3,10,8,6,7,3,4,200.3445927
589,586519.2,1265,0.02,32584.4,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,72,0,13,4,20,24,0,73,0,17,30,8,20,4,0,47,11,42,23,24,28,2,0,42,9,10,203.886401
590,1299823.57,1900,0.01,72212.42,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,6,0,43,3,22,34,13,25,0,51,0,27,23,14,4,43,6,65,0,23,23,18,37,17,19,78,14,32,203.886401
591,318616.55,862,0.02,17700.92,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,31,0,30,16,11,31,24,16,0,27,0,19,20,20,9,17,0,14,0,16,8,8,15,5,0,13,6,10,204.0646411
592,229175.33,474,0.01,12731.96,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
593,495844.87,1188,0.02,27546.94,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,16,0,48,0,26,24,11,14,2,51,0,19,2,17,13,14,0,49,16,24,19,23,26,2,2,30,0,30,203.886401
594,2140008.56,2448,0.01,118889.36,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,14,13,68,0,35,27,15,24,0,53,0,8,8,16,33,25,0,65,5,29,5,16,26,0,0,78,0,12,201.3206635
595,236313.27,476,0.01,13128.51,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4220579
596,432223.92,1081,0.02,24012.44,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,22,0,44,0,23,13,9,16,0,35,0,5,18,23,27,2,0,38,6,25,17,9,9,17,0,33,2,10,204.0646411
597,1283529.82,1899,0.01,71307.21,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,20,0,52,0,11,38,29,16,0,48,0,27,32,5,25,2,0,49,0,14,15,25,28,32,0,51,0,19,203.886401
598,397094.49,1015,0.02,22060.81,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,13,0,46,0,17,12,17,27,0,41,0,22,6,14,18,6,0,18,12,17,15,22,17,7,3,23,1,18,201.3206635
599,269382.64,801,0.02,14965.7,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,13,0,46,7,22,13,0,20,0,25,0,14,8,5,9,15,0,21,7,17,6,13,11,10,0,5,3,8,204.0646411
600,48967.76,314,0.04,2720.43,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,6,1,4,3,1,3,0,4,1,0,3,1,2,2,1,3,2,1,1,1,0,2,1,0,1,0,208.4897006
601,524541.76,1290,0.02,29141.21,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,21,0,45,0,26,14,11,15,0,50,0,26,18,16,5,15,2,46,0,20,10,27,9,21,4,49,2,18,208.4897006
602,51866.63,345,0.04,2881.48,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,12,1,3,4,3,3,3,6,2,0,3,1,4,3,2,2,2,2,3,2,0,4,1,2,2,0,208.4897006
603,91243.66,509,0.04,5069.09,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,3,15,1,10,7,3,17,1,11,0,9,7,3,11,11,3,13,0,7,5,3,9,4,1,9,3,5,208.4897006
604,800110.91,1587,0.01,44450.61,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,3,56,0,12,9,17,7,0,44,0,23,10,13,11,15,0,46,0,22,6,13,7,22,1,48,0,18,208.4897006
605,246020.31,875,0.03,13667.8,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,8,2,42,0,31,19,7,9,3,22,1,12,7,18,11,12,8,27,0,8,12,16,10,5,5,25,8,8,208.4897006
606,695405.53,1484,0.02,38633.64,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,23,0,48,0,23,22,13,11,4,55,0,21,12,19,7,22,19,43,0,26,11,11,5,17,0,48,0,20,208.4897006
607,383082.65,1112,0.02,21282.37,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22,0,51,0,19,17,9,16,0,43,0,21,1,16,4,15,7,38,1,20,12,13,11,8,0,46,0,17,208.4897006
608,457963.49,1199,0.02,25442.42,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,26,3,58,0,23,11,14,15,0,50,0,29,9,11,7,20,5,52,0,10,9,20,16,16,0,49,0,16,208.4897006
609,1058878.45,1805,0.01,58826.58,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,17,5,51,0,21,15,19,7,0,48,0,25,2,10,9,18,5,49,0,22,4,4,14,20,0,41,0,20,208.4897006
610,385468.26,1112,0.02,21414.9,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,32,5,45,0,27,12,22,20,0,42,0,17,10,19,9,22,2,47,0,22,18,18,6,17,2,35,0,7,208.4897006
611,48152.51,314,0.04,2675.14,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,5,6,1,3,4,2,3,1,4,1,0,3,1,2,3,1,2,2,0,2,1,0,2,1,1,1,0,208.4897006
612,142793.75,674,0.03,7932.99,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,9,14,31,0,13,17,15,8,4,20,0,15,4,20,8,10,2,17,0,7,5,20,8,8,6,16,0,16,208.4897006
613,395346.72,1112,0.02,21963.71,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,23,2,54,0,21,15,12,12,0,43,0,25,8,22,4,22,0,44,0,16,11,16,6,12,5,38,0,11,208.4897006
614,326728.42,1029,0.02,18151.58,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,13,0,52,0,22,17,23,14,0,41,0,19,11,21,15,23,1,33,3,12,25,23,14,7,3,34,0,11,208.4897006
615,601689.99,1385,0.02,33427.22,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,27,4,56,0,30,19,9,7,0,43,0,23,12,13,13,20,2,54,0,14,8,9,10,9,0,47,0,19,208.4897006
616,609123.98,1385,0.02,33840.22,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,28,1,46,0,24,17,7,10,1,44,0,23,8,6,11,20,6,49,0,15,18,16,19,18,0,41,0,21,208.4897006
617,380729.25,1112,0.02,21151.62,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,20,1,55,0,25,14,16,9,1,52,0,29,2,17,7,15,7,35,0,22,12,19,8,7,9,28,0,20,208.4897006
618,335101.55,1029,0.02,18616.75,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,0,49,0,17,7,10,6,7,38,0,19,12,15,19,9,6,31,0,18,17,27,4,6,12,28,2,10,208.4897006
619,916663.83,1694,0.01,50925.77,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,27,0,48,0,28,3,19,8,0,47,0,25,6,13,9,18,13,43,0,27,13,12,13,24,0,48,0,23,208.4897006
620,330856.79,1029,0.02,18380.93,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,16,0,54,0,24,20,28,6,3,39,1,14,8,17,14,17,7,44,3,12,15,17,11,8,13,28,0,14,208.4897006
621,108807.59,560,0.04,6044.87,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,1,14,4,10,5,12,10,5,12,5,6,6,5,8,11,6,11,0,4,6,0,11,4,0,8,1,7,208.4897006
622,916663.83,1694,0.01,50925.77,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,19,0,43,0,23,1,12,3,0,49,0,22,13,13,4,25,4,37,0,11,8,18,5,18,3,50,1,23,208.4897006
623,45528.02,245,0.03,2529.33,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.4897006
624,49814.28,314,0.04,2767.46,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,8,3,3,5,2,2,1,5,2,0,4,1,2,2,1,2,3,2,2,2,1,2,1,1,1,0,208.4897006
625,42929.89,264,0.04,2384.99,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,1,2,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,208.4897006
626,50693.98,314,0.04,2816.33,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,4,2,3,4,1,3,1,6,0,0,3,1,4,1,1,2,2,0,2,1,0,1,1,1,0,0,208.4897006
627,91243.66,509,0.04,5069.09,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,7,3,23,0,11,4,9,12,0,17,0,11,4,2,15,8,8,15,0,12,8,3,12,6,2,7,1,10,208.4897006
628,48967.76,314,0.04,2720.43,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,11,3,3,5,2,4,1,5,1,0,2,1,2,2,1,2,3,1,3,2,0,2,1,2,1,0,208.4897006
629,123306.56,615,0.04,6850.36,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,5,18,23,4,11,4,14,9,3,21,3,13,8,8,10,13,8,16,0,4,4,11,12,5,4,11,0,6,208.4897006
630,204731.34,804,0.03,11373.96,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,6,3,38,0,23,18,15,7,10,24,4,14,6,20,7,15,6,22,0,8,4,15,12,6,7,21,0,10,208.4897006
