,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,Goto,ExitPoint,PointerDereferencing,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Area
847,0.74656,36,36,123182.55,363,0.02,2239.68,6843.48,253,72,5,1,0,5,6,5,5,100,0,0,1,3,1,85899346302.0,0.74656,0,0,-109,-116,-42,89,89,-10,-43,53,68,124,-98,-71,107,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
848,0.835263333,48,36,114639.82,392,0.02,2505.79,6368.88,270,84,5,1,0,5,6,5,5,100,0,0,1,3,1,857.0,0.835263333,0,0,18,-31,1,-100,95,125,-4,118,9,-122,-48,2,-60,96,-67,55,19,21,-7,-101,-75,40,-13,3,-50,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
849,0.798246667,42,36,120079.02,381,0.02,2394.74,6671.06,264,78,5,1,0,5,6,5,5,100,0,0,1,3,1,318767742.0,0.798246667,0,0,-66,-93,-26,-93,118,-112,-63,-123,80,-40,-80,36,-68,54,98,101,-85,8,90,41,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
850,0.77917,41,36,118015.82,373,0.02,2337.51,6556.43,258,77,5,1,0,5,6,5,5,100,0,0,1,3,1,107374000000.0,0.77917,0,0,79,-14,68,35,-69,76,-94,-108,122,23,-52,13,124,-7,3,-24,110,79,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
851,0.656333333,25,36,138932.98,332,0.01,1969.0,7718.5,234,61,5,1,0,5,6,5,5,100,0,0,1,3,1,31.0,0.656333333,0,0,121,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780
852,0.789616667,41,36,120637.78,378,0.02,2368.85,6702.1,262,77,5,1,0,5,6,5,5,100,0,0,1,3,1,677.0,0.789616667,0,0,-104,93,-120,-51,-37,17,101,3,-5,-20,96,-89,-97,113,122,99,-99,-75,69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
853,0.77445,39,36,122243.92,373,0.02,2323.35,6791.33,259,75,5,1,0,5,6,5,5,100,0,0,1,3,1,471.0,0.77445,0,0,23,99,-2,-2,126,-51,-44,11,105,-71,-19,46,-8,88,-53,-71,59,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
854,0.69309,30,36,128498.98,344,0.02,2079.27,7138.83,241,66,5,1,0,5,6,5,5,100,0,0,1,3,1,143.0,0.69309,0,0,108,-6,-66,-89,104,109,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
855,0.73592,35,36,123760.67,359,0.02,2207.76,6875.59,250,71,5,1,0,5,6,5,5,100,0,0,1,3,1,327.0,0.73592,0,0,95,-6,72,-12,19,-72,62,59,-53,48,66,-114,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
856,0.74002,35,36,124450.15,361,0.02,2220.06,6913.9,252,71,5,1,0,5,6,5,5,100,0,0,1,3,1,362.0,0.74002,0,0,91,-76,-30,19,-126,25,-19,-15,-87,9,17,-102,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
857,0.818006667,46,36,114271.75,386,0.02,2454.02,6348.43,267,82,5,1,0,5,6,5,5,100,0,0,1,3,1,679.0,0.818006667,0,0,-95,-123,-64,-20,-6,-71,-28,91,9,46,-76,60,108,-105,122,85,-70,-42,61,113,-24,35,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
858,0.664886667,26,36,136710.64,335,0.01,1994.66,7595.04,236,62,5,1,0,5,6,5,5,100,0,0,1,3,1,7696580000000.0,0.664886667,0,0,-9,-69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
859,0.804993333,44,36,116577.5,382,0.02,2414.98,6476.53,264,80,5,1,0,5,6,5,5,100,0,0,1,3,1,851.0,0.804993333,0,0,-62,26,67,116,-109,-52,19,-40,-78,44,-53,-96,56,-103,38,-18,112,-20,100,-103,104,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
860,0.74412,35,36,125139.62,363,0.02,2232.36,6952.2,254,71,5,1,0,5,6,5,5,100,0,0,1,3,1,424.0,0.74412,0,0,-116,-124,-110,-96,-64,114,-110,-69,-23,51,-118,-49,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
861,0.699133333,30,36,130878.06,347,0.02,2097.4,7271.0,243,66,5,1,0,5,6,5,5,100,0,0,1,3,1,393398.0,0.699133333,0,0,-92,89,-46,94,8,113,-122,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
862,0.815726667,45,36,117464.74,386,0.02,2447.18,6525.82,266,81,5,1,0,5,6,5,5,100,0,0,1,3,1,702.0,0.815726667,0,0,50,50,21,-55,72,-113,78,41,31,87,-66,93,-30,-12,61,-69,-94,-91,-20,25,0,-53,74,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
863,0.832633333,45,36,121897.56,394,0.02,2497.9,6772.09,272,81,5,1,0,5,6,5,5,100,0,0,1,3,1,1639277.0,0.832633333,0,0,109,13,54,115,-76,66,-120,-4,7,-36,-76,39,-25,-71,-122,-80,-57,0,-76,14,58,-56,-16,-64,98,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
864,0.720806667,33,36,126206.56,354,0.02,2162.42,7011.48,247,69,5,1,0,5,6,5,5,100,0,0,1,3,1,268435740.0,0.720806667,0,0,-47,37,-41,-7,113,56,48,-82,-115,125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
865,0.839523333,48,36,116169.18,394,0.02,2518.57,6453.84,271,84,5,1,0,5,6,5,5,100,0,0,1,3,1,94489281301.0,0.839523333,0,0,111,-45,87,-40,-99,-17,-124,-57,-50,113,-44,37,-79,22,91,104,62,-59,126,115,62,33,17,75,-7,-83,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
866,0.712233333,32,36,127400.71,351,0.02,2136.7,7077.82,245,68,5,1,0,5,6,5,5,100,0,0,1,3,1,433.0,0.712233333,0,0,12,-52,11,-111,-103,-84,1,78,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
867,0.68655,29,36,130397.14,342,0.02,2059.65,7244.29,240,65,5,1,0,5,6,5,5,100,0,0,1,3,1,8589934719.0,0.68655,0,0,-51,28,-100,-7,105,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
868,0.726913333,33,36,128465.6,357,0.02,2180.74,7136.98,249,69,5,1,0,5,6,5,5,100,0,0,1,3,1,456.0,0.726913333,0,0,-61,90,-18,-124,-95,1,-53,0,-22,50,30,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
869,0.80058,43,36,119640.19,381,0.02,2401.74,6646.68,262,79,5,1,0,5,6,5,5,100,0,0,1,3,1,826.0,0.80058,0,0,85,-77,47,-92,96,-80,43,106,26,18,48,-63,-48,-112,75,17,-83,109,-74,77,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
870,0.753413333,38,36,119911.73,364,0.02,2260.24,6661.76,252,74,5,1,0,5,6,5,5,100,0,0,1,3,1,425.0,0.753413333,0,0,72,119,71,-75,30,91,99,-96,61,101,-16,-62,87,89,82,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
871,0.843436667,46,36,122774.83,398,0.02,2530.31,6820.82,274,82,5,1,0,5,6,5,5,100,0,0,1,3,1,1704873.0,0.843436667,0,0,65,-95,-1,-35,74,6,-119,-14,6,19,-68,-88,102,-15,59,56,-107,52,16,-103,-122,-14,106,-68,-88,82,-48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
872,0.787526667,41,36,119281.4,377,0.02,2362.58,6626.74,262,77,5,1,0,5,6,5,5,100,0,0,1,3,1,107374000000.0,0.787526667,0,0,-102,-3,-70,27,90,-5,-94,-14,30,94,-73,-52,-31,-69,-64,-108,59,47,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
873,0.783073333,40,36,122629.32,376,0.02,2349.22,6812.74,260,76,5,1,0,5,6,5,5,100,0,0,1,3,1,729.0,0.783073333,0,0,74,20,-70,126,-9,-63,-41,-44,119,-87,107,-25,119,1,69,54,-96,47,-2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
874,0.69712,30,36,129246.07,346,0.02,2091.36,7180.34,243,66,5,1,0,5,6,5,5,100,0,0,1,3,1,178.0,0.69712,0,0,-69,-4,-67,115,-93,40,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
875,0.744503333,36,36,122843.21,362,0.02,2233.51,6824.62,252,72,5,1,0,5,6,5,5,100,0,0,1,3,1,413.0,0.744503333,0,0,-115,29,-95,36,-76,32,-24,-99,8,-16,8,125,-18,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
876,0.68,28,36,132454.29,340,0.02,2040.0,7358.57,239,64,5,1,0,5,6,5,5,100,0,0,1,3,1,125.0,0.68,0,0,-45,18,-83,-32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
877,0.691076667,30,36,128125.44,343,0.02,2073.23,7118.08,240,66,5,1,0,5,6,5,5,100,0,0,1,3,1,115.0,0.691076667,0,0,74,61,64,-127,51,117,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
878,0.82185,44,36,122044.82,390,0.02,2465.55,6780.27,269,80,5,1,0,5,6,5,5,100,0,0,1,3,1,1101.0,0.82185,0,0,83,115,-87,-68,-11,9,-69,90,126,-118,-41,-87,42,-36,5,-42,-60,82,5,-29,-45,-114,17,67,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
879,0.85657,48,36,119491.59,402,0.02,2569.71,6638.42,278,84,5,1,0,5,6,5,5,100,0,0,1,3,1,2.44996e+18,0.85657,0,0,-70,-56,70,-108,55,8,-53,-36,29,88,-43,-114,15,-66,-81,-22,34,-5,-119,-64,-71,-1,-41,-82,53,-96,-60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
880,0.72977,35,36,121600.53,356,0.02,2189.31,6755.59,248,71,5,1,0,5,6,5,5,100,0,0,1,3,1,307.0,0.72977,0,0,-66,-123,-47,48,101,79,-25,113,37,9,68,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
881,0.824363333,46,36,118063.06,389,0.02,2473.09,6559.06,267,82,5,1,0,5,6,5,5,100,0,0,1,3,1,948.0,0.824363333,0,0,77,-117,116,116,36,98,-65,27,-92,-66,99,69,-100,121,-46,107,63,106,-92,9,-43,-32,98,53,-79,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
882,0.820123333,46,36,116493.3,387,0.02,2460.37,6471.85,266,82,5,1,0,5,6,5,5,100,0,0,1,3,1,905.0,0.820123333,0,0,82,-20,80,51,-122,117,-75,-12,-37,75,-108,81,77,40,-9,101,45,120,30,99,-36,48,-98,-120,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
883,0.763763333,38,36,122644.22,369,0.02,2291.29,6813.57,256,74,5,1,0,5,6,5,5,100,0,0,1,3,1,554.0,0.763763333,0,0,-52,-122,114,-76,66,81,84,-114,44,33,51,16,-33,-35,57,-61,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
884,0.811086667,43,36,121210.27,386,0.02,2433.26,6733.9,267,79,5,1,0,5,6,5,5,100,0,0,1,3,1,863.0,0.811086667,0,0,114,71,-20,90,-10,-53,-77,-119,-10,92,-3,73,14,-119,-73,29,109,-2,50,86,-106,-70,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
885,0.726913333,33,36,128465.6,357,0.02,2180.74,7136.98,249,69,5,1,0,5,6,5,5,100,0,0,1,3,1,407.0,0.726913333,0,0,113,-32,-25,-29,33,76,48,-48,-83,-92,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
886,0.79196,42,36,119133.51,378,0.02,2375.88,6618.53,261,78,5,1,0,5,6,5,5,100,0,0,1,3,1,680.0,0.79196,0,0,71,92,-38,28,119,-85,-86,-99,65,-104,66,-58,112,-21,114,59,45,-112,35,-106,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
887,0.704116667,32,36,124760.65,347,0.02,2112.35,6931.15,242,68,5,1,0,5,6,5,5,100,0,0,1,3,1,181.0,0.704116667,0,0,106,72,100,95,58,16,-89,87,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
888,0.808986667,43,36,120896.25,385,0.02,2426.96,6716.46,266,79,5,1,0,5,6,5,5,100,0,0,1,3,1,1901285.0,0.808986667,0,0,99,43,-72,-99,105,-87,114,-107,117,-105,97,-114,-68,88,89,-73,35,115,-28,-106,-50,-59,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
889,0.72734,34,36,124760.47,356,0.02,2182.02,6931.14,248,70,5,1,0,5,6,5,5,100,0,0,1,3,1,4503600000000000.0,0.72734,0,0,34,-34,98,13,-96,4,61,5,-39,-118,-95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
890,0.688,28,36,135339.43,344,0.02,2064.0,7518.86,242,64,5,1,0,5,6,5,5,100,0,0,1,3,1,109.0,0.688,0,0,39,-60,-125,-72,-22,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
891,0.69309,30,36,128498.98,344,0.02,2079.27,7138.83,241,66,5,1,0,5,6,5,5,100,0,0,1,3,1,143.0,0.69309,0,0,74,81,18,-109,111,-16,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
892,0.795883333,41,36,121595.22,381,0.02,2387.65,6755.29,265,77,5,1,0,5,6,5,5,100,0,0,1,3,1,628.0,0.795883333,0,0,-56,1,79,-43,3,-106,-78,-7,123,119,124,-123,-60,-70,-71,-90,-25,-108,-113,-118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
893,0.804993333,44,36,116577.5,382,0.02,2414.98,6476.53,264,80,5,1,0,5,6,5,5,100,0,0,1,3,1,1245788.0,0.804993333,0,0,64,30,-114,69,-12,-27,-75,42,118,29,27,116,-122,6,81,-113,-32,109,-52,-110,-24,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
894,0.714696667,33,36,123967.51,351,0.02,2144.09,6887.08,245,69,5,1,0,5,6,5,5,100,0,0,1,3,1,253.0,0.714696667,0,0,-117,-98,-75,85,51,-54,80,35,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
895,0.66687,26,36,137118.73,336,0.01,2000.61,7617.71,237,62,5,1,0,5,6,5,5,100,0,0,1,3,1,66.0,0.66687,0,0,-17,-58,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
896,0.708173333,32,36,126674.78,349,0.02,2124.52,7037.49,243,68,5,1,0,5,6,5,5,100,0,0,1,3,1,290.0,0.708173333,0,0,104,-69,23,40,59,105,-16,13,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
897,0.699623333,31,36,126744.48,346,0.02,2098.87,7041.36,242,67,5,1,0,5,6,5,5,100,0,0,1,3,1,5.76461e+17,0.699623333,0,0,4,-70,46,-77,10,43,-127,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
898,0.751033333,37,36,121667.19,364,0.02,2253.1,6759.29,253,73,5,1,0,5,6,5,5,100,0,0,1,3,1,6473920000000000.0,0.751033333,0,0,-13,12,61,-103,110,60,123,-39,2,-85,-18,-110,11,8,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
899,0.833006667,47,36,115805.44,392,0.02,2499.02,6433.64,271,83,5,1,0,5,6,5,5,100,0,0,1,3,1,781.0,0.833006667,0,0,39,-107,-69,11,-65,-48,-122,75,16,32,-63,-81,105,-24,44,113,-75,-23,-121,-95,-90,-98,31,21,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779
900,0.631293333,44,30,54879.57,305,0.03,1893.88,3048.87,220,74,4,1,0,3,2,3,3,100,0,0,1,3,1,3194.0,0.631293333,0,0,-89,59,36,-56,109,-41,-43,-64,-88,97,120,58,-21,-122,-101,-92,-9,-3,-54,31,116,-105,0,-103,-44,122,-84,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
901,0.586426667,38,30,56250.56,289,0.03,1759.28,3125.03,208,68,4,1,0,3,2,3,3,100,0,0,1,3,1,2342.0,0.586426667,0,0,84,-79,-64,-24,47,-81,-14,125,58,-119,55,-11,24,117,81,30,106,7,-32,67,96,-115,79,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
902,0.590483333,38,30,56639.84,291,0.03,1771.45,3146.66,210,68,4,1,0,3,2,3,3,100,0,0,1,3,1,2508.0,0.590483333,0,0,62,-80,56,39,88,-36,1,1,-12,-78,46,-10,-88,-110,-46,121,103,68,-38,-94,124,81,-112,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
903,0.51587,30,30,53392.38,262,0.03,1547.61,2966.24,193,60,4,1,0,3,2,3,3,100,0,0,1,3,1,558.0,0.51587,0,0,-79,71,-105,16,-67,-107,73,-65,29,-88,6,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
904,0.608766667,42,30,54788.93,296,0.03,1826.3,3043.83,212,72,4,1,0,3,2,3,3,100,0,0,1,3,1,3184.0,0.608766667,0,0,78,-124,-121,8,50,92,30,23,18,113,-91,-22,-97,-5,110,23,2,90,52,-25,-54,77,5,-60,-62,22,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
905,0.46587,23,30,56512.16,244,0.02,1397.61,3139.56,182,53,4,1,0,3,2,3,3,100,0,0,1,3,1,152.0,0.46587,0,0,85,-14,-52,99,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
906,0.57628,37,30,54668.58,285,0.03,1728.84,3037.14,207,67,4,1,0,3,2,3,3,100,0,0,1,3,1,1648.0,0.57628,0,0,89,-54,-110,-94,0,51,-36,41,14,-87,-72,-89,78,-9,-120,68,-27,74,-58,117,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
907,0.580336667,38,30,54292.16,286,0.03,1741.01,3016.23,207,68,4,1,0,3,2,3,3,100,0,0,1,3,1,2046.0,0.580336667,0,0,19,-8,-114,-56,42,-80,66,-33,-22,77,41,127,11,36,14,-17,66,-7,59,-119,-82,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
908,0.578273333,39,30,52044.63,284,0.03,1734.82,2891.37,206,69,4,1,0,3,2,3,3,100,0,0,1,3,1,1600.0,0.578273333,0,0,-28,-123,-122,-113,-24,51,70,102,40,-114,81,-86,60,-66,-55,96,38,89,126,-5,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
909,0.48178,25,30,56368.26,250,0.03,1445.34,3131.57,185,55,4,1,0,3,2,3,3,100,0,0,1,3,1,222.0,0.48178,0,0,-88,103,6,-97,0,-34,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
910,0.572233333,37,30,53588.98,283,0.03,1716.7,2977.17,206,67,4,1,0,3,2,3,3,100,0,0,1,3,1,1568.0,0.572233333,0,0,-59,-18,120,-93,7,-9,-95,-32,118,80,-2,-30,85,124,-82,-81,53,-82,-56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
911,0.523743333,30,30,55778.77,266,0.03,1571.23,3098.82,195,60,4,1,0,3,2,3,3,100,0,0,1,3,1,788.0,0.523743333,0,0,91,-55,23,45,-115,53,-75,115,68,-93,-87,-47,102,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
912,0.606776667,41,30,55941.7,296,0.03,1820.33,3107.87,212,71,4,1,0,3,2,3,3,100,0,0,1,3,1,3260.0,0.606776667,0,0,60,64,5,-85,123,10,-103,20,-16,26,16,-97,97,-67,2,-123,19,-109,106,-40,18,25,9,-41,27,-114,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
913,0.476,25,30,54835.04,247,0.03,1428.0,3046.39,183,55,4,1,0,3,2,3,3,100,0,0,1,3,1,288.0,0.476,0,0,31,46,98,25,44,-23,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
