,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,DSP
973,0.584396667,31.58,38,30,55363.87,288,0.03,1753.19,3075.77,208,80,68,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,2062.0,0.584396667,23,0,0,-86,57,-38,-59,59,13,125,63,121,-49,120,93,-56,-100,95,14,123,-64,-49,-51,-63,-48,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0.523743333,35.5,30,30,55778.77,266,0.03,1571.23,3098.82,195,71,60,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,740.0,0.523743333,14,0,0,-32,-102,111,9,-73,8,-63,43,-33,-11,5,-85,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,0.457936667,41.59,22,30,57137.84,241,0.02,1373.81,3174.32,180,61,52,29,4,1,4,2,0,13,3,3,2,2,7,3,2,67,0,0,1,3,1,28.0,0.457936667,4,0,0,-92,-31,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0.608526667,28.64,44,30,52277.95,294,0.03,1825.58,2904.33,210,84,74,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,2448.0,0.608526667,27,0,0,-121,-119,-38,9,-29,-58,-14,96,91,112,28,-65,-81,49,103,106,17,39,6,108,105,55,9,71,90,66,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,0.505906667,35.17,29,30,53381.94,258,0.03,1517.72,2965.66,190,68,59,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,374.0,0.505906667,11,0,0,2,-92,-61,-123,-71,116,23,50,119,-57,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0.560103333,30.81,37,30,51771.61,277,0.03,1680.31,2876.2,201,76,67,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1520.0,0.560103333,19,0,0,127,88,-8,65,-125,-46,115,121,-57,49,52,-29,-92,-50,-73,110,21,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0.566166667,31.22,37,30,53020.9,280,0.03,1698.5,2945.61,203,77,67,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1654.0,0.566166667,20,0,0,-9,17,-15,92,-43,32,-80,116,28,-107,57,3,88,58,-64,-25,-62,17,-29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0.519926667,34.35,31,30,53586.12,263,0.03,1559.78,2977.01,192,71,61,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,940.0,0.519926667,14,0,0,85,41,83,-102,8,124,-2,-2,111,33,45,17,13,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0.451903333,42.86,21,30,58101.84,239,0.02,1355.71,3227.88,179,60,51,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,54.0,0.451903333,3,0,0,108,-120,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,0.535876667,33.28,32,30,53504.04,270,0.03,1607.63,2972.45,199,71,62,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,682.0,0.535876667,14,0,0,-123,-62,-49,-76,13,-2,51,-61,-9,-78,-103,-6,-46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0.515503333,37.5,28,30,57994.01,264,0.03,1546.51,3221.89,194,70,58,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,464.0,0.515503333,13,0,0,-117,-69,53,-113,-60,-16,53,13,70,-13,67,114,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,0.627153333,28.98,44,30,54519.71,303,0.03,1881.46,3028.87,218,85,74,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,2894.0,0.627153333,28,0,0,103,-85,33,-74,-5,-88,74,-41,-35,20,-93,-8,70,-4,113,-31,119,91,-35,32,-76,-78,83,-63,56,-3,-42,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,0.598576667,30.37,41,30,54528.76,292,0.03,1795.73,3029.38,209,83,71,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,2508.0,0.598576667,26,0,0,15,54,114,125,-104,-97,102,63,65,-40,-110,15,101,-90,28,-27,-43,-64,-88,14,65,11,10,21,122,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0.602676667,30.0,41,30,54240.77,294,0.03,1808.03,3013.38,212,82,71,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,2874.0,0.602676667,25,0,0,125,112,60,-62,40,12,-80,27,-101,85,-77,-6,-23,-83,-103,77,90,-42,10,-80,53,51,-18,-88,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0.614936667,30.36,42,30,56003.09,299,0.03,1844.81,3111.28,214,85,72,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,3268.0,0.614936667,28,0,0,102,99,-84,-105,-105,99,93,10,-19,24,-118,109,46,42,23,106,101,-1,-45,-85,36,-54,-119,-71,-37,22,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0.580323333,32.03,37,30,55758.02,287,0.03,1740.97,3097.67,208,79,67,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1932.0,0.580323333,22,0,0,22,115,-80,-105,-44,-61,-76,-80,122,61,20,125,-34,-55,-74,4,-38,-5,47,104,-120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0.550043333,32.14,35,30,53039.85,274,0.03,1650.13,2946.66,199,75,65,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1284.0,0.550043333,18,0,0,-55,-103,-83,67,1,42,22,73,70,-123,-12,25,54,-124,94,90,17,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0.572233333,31.62,37,30,54284.94,283,0.03,1716.7,3015.83,205,78,67,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1684.0,0.572233333,21,0,0,-46,124,-25,85,-77,-5,-7,7,51,-26,120,89,0,-101,107,-117,79,-41,-91,106,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,0.57831,31.58,38,30,54787.17,285,0.03,1734.93,3043.73,205,80,68,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,2056.0,0.57831,23,0,0,-106,-115,18,60,-60,5,24,41,-38,57,41,63,37,65,-73,96,-92,98,42,122,18,-22,-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,0.459836667,41.59,22,30,57374.93,242,0.02,1379.51,3187.5,181,61,52,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,100.0,0.459836667,4,0,0,71,-38,-101,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,0.495976667,35.89,28,30,53405.96,254,0.03,1487.93,2967.0,187,67,58,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,332.0,0.495976667,10,0,0,-65,-78,52,80,-58,73,119,93,126,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,0.56008,32.57,35,30,54727.84,279,0.03,1680.24,3040.44,203,76,65,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1448.0,0.56008,19,0,0,24,-66,34,-81,-5,-96,-62,101,63,51,-12,-43,127,25,-120,59,-51,94,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,0.564096667,32.57,35,30,55120.15,281,0.03,1692.29,3062.23,205,76,65,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,1470.0,0.564096667,19,0,0,-7,-73,47,-57,22,-81,-112,-118,87,9,-121,-95,-64,-99,-60,72,22,24,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,0.61497,31.88,40,30,58806.64,301,0.03,1844.91,3267.04,216,85,70,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,3336.0,0.61497,28,0,0,-1,110,-8,53,31,-110,111,65,116,-119,45,17,-32,-55,9,-12,11,-43,108,123,-55,-17,-56,123,-45,-115,-4,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,0.491906667,36.67,27,30,54109.78,253,0.03,1475.72,3006.1,187,66,57,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,312.0,0.491906667,9,0,0,90,-76,54,-85,-33,18,-99,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,0.479853333,38.4,25,30,55279.05,249,0.03,1439.56,3071.06,185,64,55,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,216.0,0.479853333,7,0,0,-112,98,106,-77,-85,-91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0.460143333,40.43,23,30,55817.34,241,0.02,1380.43,3100.96,179,62,53,29,4,1,4,2,0,13,3,3,2,2,7,3,3,100,0,0,1,3,1,110.0,0.460143333,5,0,0,15,25,84,85,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0.55808,39.92,32,35,66838.82,276,0.03,1674.24,3713.27,203,73,67,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,564.0,0.55808,20,0,0,-49,-36,-1,27,68,-79,41,49,90,-73,-18,-58,-32,-78,69,9,21,-101,113,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1001,0.448686667,55.42,18,35,74594.23,235,0.02,1346.06,4144.12,178,57,53,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,74.0,0.448686667,4,0,0,66,-72,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1002,0.436776667,60.16,16,35,78824.55,231,0.02,1310.33,4379.14,176,55,51,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,31.0,0.436776667,2,0,0,98,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1003,0.590096667,35.92,38,35,63590.67,286,0.03,1770.29,3532.82,208,78,73,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,744.0,0.590096667,25,0,0,2,-119,93,69,-38,124,-34,37,-71,97,-113,112,-112,-104,-12,-19,-7,75,24,80,61,78,50,117,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1004,0.474266667,50.83,21,35,72325.77,245,0.02,1422.8,4018.1,184,61,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,159.0,0.474266667,8,0,0,-52,104,95,19,-20,19,-27,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1005,0.46231,54.34,19,35,75368.58,241,0.02,1386.93,4187.14,182,59,54,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,129.0,0.46231,6,0,0,1,121,-76,98,-107,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1006,0.47233,50.0,21,35,70849.73,244,0.02,1416.99,3936.1,184,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,146.0,0.47233,7,0,0,-92,71,103,-62,63,-51,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1007,0.44056,61.25,16,35,80952.6,233,0.02,1321.68,4497.37,177,56,51,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,49.0,0.44056,3,0,0,49,81,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1008,0.54797,39.92,32,35,65627.98,271,0.03,1643.91,3646.0,198,73,67,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,588.0,0.54797,20,0,0,-50,78,34,108,10,108,73,112,83,-14,4,115,-82,-38,26,7,18,44,-69,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1009,0.46058,51.62,20,35,71332.58,239,0.02,1381.74,3962.92,180,59,55,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,117.0,0.46058,6,0,0,-56,113,126,115,70,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1010,0.507866667,48.12,24,35,73323.47,259,0.02,1523.6,4073.53,193,66,59,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,315.0,0.507866667,13,0,0,91,86,-25,-106,108,78,121,91,-15,-28,-77,-28,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1011,0.483946667,51.67,21,35,75011.67,250,0.02,1451.84,4167.31,188,62,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,192.0,0.483946667,9,0,0,37,-71,-99,-120,-94,64,71,-64,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1012,0.560046667,38.18,33,35,64150.79,276,0.03,1680.14,3563.93,204,72,68,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,516.0,0.560046667,19,0,0,-67,-121,-47,114,113,-27,-83,-37,57,-50,26,-14,-44,-101,-7,-42,79,97,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1013,0.438666667,60.16,16,35,79165.79,232,0.02,1316.0,4398.1,177,55,51,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,31.0,0.438666667,2,0,0,-36,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1014,0.580336667,40.3,33,35,70168.16,286,0.02,1741.01,3898.23,210,76,68,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,716.0,0.580336667,23,0,0,70,-99,0,-86,-119,44,24,76,-125,-27,-20,86,4,21,66,-27,-125,-73,-46,-108,-92,-63,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1015,0.464436667,51.62,20,35,71929.51,241,0.02,1393.31,3996.08,182,59,55,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,113.0,0.464436667,6,0,0,-15,-7,79,110,98,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1016,0.44245,61.25,16,35,81300.04,234,0.02,1327.35,4516.67,178,56,51,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,45.0,0.44245,3,0,0,-80,84,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1017,0.58024,39.0,35,35,67887.94,284,0.03,1740.72,3771.55,206,78,70,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,768.0,0.58024,25,0,0,-118,-101,-55,65,56,65,-50,93,29,6,-68,66,105,-88,117,122,93,68,48,21,106,-84,25,-7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1018,0.560103333,39.38,32,35,66162.08,277,0.03,1680.31,3675.67,205,72,67,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,508.0,0.560103333,19,0,0,-39,-9,-84,62,69,-124,-63,-37,39,-60,-79,32,113,-25,-49,-66,-58,-118,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1019,0.48413,49.32,22,35,71629.22,249,0.02,1452.39,3979.4,187,62,57,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,200.0,0.48413,9,0,0,119,-11,3,-114,-121,-12,120,36,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1020,0.488166667,47.93,23,35,70200.26,250,0.02,1464.5,3900.01,187,63,58,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,229.0,0.488166667,10,0,0,101,-26,116,-53,-61,89,39,-50,51,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1021,0.48802,50.11,22,35,73369.14,251,0.02,1464.06,4076.06,188,63,57,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,221.0,0.48802,10,0,0,117,-8,-63,-19,48,-114,0,8,51,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1022,0.564146667,41.02,32,35,69416.44,279,0.02,1692.44,3856.47,204,75,67,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,652.0,0.564146667,22,0,0,71,-3,-65,122,-76,-21,5,19,-88,87,122,-37,-101,-81,118,-23,22,126,32,22,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1023,0.50996,46.2,25,35,70680.67,259,0.02,1529.88,3926.7,193,66,60,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,315.0,0.50996,13,0,0,-76,-65,123,112,-73,44,-38,-33,55,23,-123,47,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1024,0.537956667,43.75,28,35,70606.62,270,0.02,1613.87,3922.59,200,70,63,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,476.0,0.537956667,17,0,0,3,76,-70,77,51,-124,-108,-40,-3,-102,32,-103,-93,-64,96,20,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1025,0.458473333,53.42,19,35,73476.28,239,0.02,1375.42,4082.02,181,58,54,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,96.0,0.458473333,5,0,0,-63,69,-12,104,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1026,0.470396667,50.0,21,35,70559.36,243,0.02,1411.19,3919.96,183,60,56,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,134.0,0.470396667,7,0,0,-80,121,110,59,-8,108,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1027,0.61073,37.3,38,35,68345.44,296,0.03,1832.19,3796.97,215,81,73,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,828.0,0.61073,28,0,0,67,29,-54,13,-51,-41,55,-14,-98,-25,-48,-25,10,-75,6,-117,16,-39,126,-113,-10,103,14,32,51,74,-19,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1028,0.570213333,40.47,32,35,69227.35,282,0.02,1710.64,3845.96,208,74,67,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,636.0,0.570213333,21,0,0,-11,-125,-54,38,-21,-69,73,-99,7,-79,11,-6,41,111,-18,-37,-25,-126,86,-75,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1029,0.535963333,43.75,28,35,70345.11,269,0.02,1607.89,3908.06,199,70,63,37,5,1,5,4,0,15,2,2,1,5,7,2,2,100,0,0,1,3,1,468.0,0.535963333,17,0,0,-26,96,91,15,116,-19,116,-74,90,-83,-8,53,46,-7,-74,-103,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
