,Effort,ProgramLength,ProgramLevel,TimeToImplement,TotalOperators,Total_Operands,CoverageEstimation,SCALAR_INPUT,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
588,241945.63,753,0.02,13441.42,499,254,100,0,1,3,1,1.781606667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,2,3,22,0,8,6,1,13,3,0,15,0,7,14,7,15,6,0,10,6,13,16,3,10,8,6,7,3,4,1.88738e-15
589,586519.2,1265,0.02,32584.4,808,457,100,0,1,3,1,3.113463333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,72,0,13,4,20,24,8,0,73,0,17,30,8,20,4,0,47,11,42,23,24,28,2,0,42,9,10,1.88738e-15
590,1299823.57,1900,0.01,72212.42,1191,709,100,0,1,3,1,4.7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,6,0,43,3,22,34,13,25,19,0,51,0,27,23,14,4,43,6,65,0,23,23,18,37,17,19,78,14,32,1.88738e-15
591,318616.55,862,0.02,17700.92,560,302,100,0,1,3,1,2.05143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,31,0,30,16,11,31,24,16,0,0,27,0,19,20,20,9,17,0,14,0,16,8,8,15,5,0,13,6,10,1.88738e-15
592,229175.33,474,0.01,12731.96,325,149,100,0,1,3,1,0.968426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
593,495844.87,1188,0.02,27546.94,766,422,100,0,1,3,1,2.93747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,16,0,48,0,26,24,11,14,7,2,51,0,19,2,17,13,14,0,49,16,24,19,23,26,2,2,30,0,30,1.88738e-15
594,2140008.56,2448,0.01,118889.36,1531,917,100,0,1,3,1,6.093566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,14,13,68,0,35,27,15,24,7,0,53,0,8,8,16,33,25,0,65,5,29,5,16,26,0,0,78,0,12,1.88738e-15
595,236313.27,476,0.01,13128.51,327,149,100,0,1,3,1,0.96922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
596,432223.92,1081,0.02,24012.44,692,389,100,0,1,3,1,2.65433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,22,0,44,0,23,13,9,16,5,0,35,0,5,18,23,27,2,0,38,6,25,17,9,9,17,0,33,2,10,1.88738e-15
597,1283529.82,1899,0.01,71307.21,1190,709,100,0,1,3,1,4.726993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,20,0,52,0,11,38,29,16,1,0,48,0,27,32,5,25,2,0,49,0,14,15,25,28,32,0,51,0,19,1.88738e-15
598,397094.49,1015,0.02,22060.81,657,358,100,0,1,3,1,2.464893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,13,0,46,0,17,12,17,27,0,0,41,0,22,6,14,18,6,0,18,12,17,15,22,17,7,3,23,1,18,1.88738e-15
599,269382.64,801,0.02,14965.7,524,277,100,0,1,3,1,1.908983333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,13,0,46,7,22,13,0,20,0,0,25,0,14,8,5,9,15,0,21,7,17,6,13,11,10,0,5,3,8,1.88738e-15
600,48967.76,314,0.04,2720.43,218,96,100,0,1,3,0,0.65395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,6,1,4,3,1,3,1,0,4,1,0,3,1,2,2,1,3,2,1,1,1,0,2,1,0,1,0,1.88738e-15
601,524541.76,1290,0.02,29141.21,714,576,100,0,1,3,0,3.152293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,21,0,45,0,26,14,11,15,22,0,50,0,26,18,16,5,15,2,46,0,20,10,27,9,21,4,49,2,18,1.88738e-15
602,51866.63,345,0.04,2881.48,234,111,100,0,1,3,0,0.742833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,12,1,3,4,3,3,2,3,6,2,0,3,1,4,3,2,2,2,2,3,2,0,4,1,2,2,0,1.88738e-15
603,91243.66,509,0.04,5069.09,318,191,100,0,1,3,0,1.175916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,3,15,1,10,7,3,17,2,1,11,0,9,7,3,11,11,3,13,0,7,5,3,9,4,1,9,3,5,1.88738e-15
604,800110.91,1587,0.01,44450.61,864,723,100,0,1,3,0,3.887476667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,3,56,0,12,9,17,7,23,0,44,0,23,10,13,11,15,0,46,0,22,6,13,7,22,1,48,0,18,1.88738e-15
605,246020.31,875,0.03,13667.8,504,371,100,0,1,3,0,2.108406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,8,2,42,0,31,19,7,9,6,3,22,1,12,7,18,11,12,8,27,0,8,12,16,10,5,5,25,8,8,1.88738e-15
606,695405.53,1484,0.02,38633.64,812,672,100,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,23,0,48,0,23,22,13,11,21,4,55,0,21,12,19,7,22,19,43,0,26,11,11,5,17,0,48,0,20,1.88738e-15
607,383082.65,1112,0.02,21282.37,624,488,100,0,1,3,0,2.717326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22,0,51,0,19,17,9,16,9,0,43,0,21,1,16,4,15,7,38,1,20,12,13,11,8,0,46,0,17,1.88738e-15
608,457963.49,1199,0.02,25442.42,668,531,100,0,1,3,0,2.919076667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,26,3,58,0,23,11,14,15,13,0,50,0,29,9,11,7,20,5,52,0,10,9,20,16,16,0,49,0,16,1.88738e-15
609,1058878.45,1805,0.01,58826.58,974,831,100,0,1,3,0,4.410766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,17,5,51,0,21,15,19,7,20,0,48,0,25,2,10,9,18,5,49,0,22,4,4,14,20,0,41,0,20,1.88738e-15
610,385468.26,1112,0.02,21414.9,624,488,100,0,1,3,0,2.713993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,32,5,45,0,27,12,22,20,4,0,42,0,17,10,19,9,22,2,47,0,22,18,18,6,17,2,35,0,7,1.88738e-15
611,48152.51,314,0.04,2675.14,218,96,100,0,1,3,0,0.655923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,5,6,1,3,4,2,3,2,1,4,1,0,3,1,2,3,1,2,2,0,2,1,0,2,1,1,1,0,1.88738e-15
612,142793.75,674,0.03,7932.99,402,272,100,0,1,3,0,1.615313333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,9,14,31,0,13,17,15,8,1,4,20,0,15,4,20,8,10,2,17,0,7,5,20,8,8,6,16,0,16,1.88738e-15
613,395346.72,1112,0.02,21963.71,624,488,100,0,1,3,0,2.700456667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,23,2,54,0,21,15,12,12,7,0,43,0,25,8,22,4,22,0,44,0,16,11,16,6,12,5,38,0,11,1.88738e-15
614,326728.42,1029,0.02,18151.58,582,447,100,0,1,3,0,2.51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,13,0,52,0,22,17,23,14,8,0,41,0,19,11,21,15,23,1,33,3,12,25,23,14,7,3,34,0,11,1.88738e-15
615,601689.99,1385,0.02,33427.22,762,623,100,0,1,3,0,3.392663333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,27,4,56,0,30,19,9,7,20,0,43,0,23,12,13,13,20,2,54,0,14,8,9,10,9,0,47,0,19,1.88738e-15
616,609123.98,1385,0.02,33840.22,762,623,100,0,1,3,0,3.38444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,28,1,46,0,24,17,7,10,12,1,44,0,23,8,6,11,20,6,49,0,15,18,16,19,18,0,41,0,21,1.88738e-15
617,380729.25,1112,0.02,21151.62,624,488,100,0,1,3,0,2.720636667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,20,1,55,0,25,14,16,9,5,1,52,0,29,2,17,7,15,7,35,0,22,12,19,8,7,9,28,0,20,1.88738e-15
618,335101.55,1029,0.02,18616.75,582,447,100,0,1,3,0,2.498893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,0,49,0,17,7,10,6,5,7,38,0,19,12,15,19,9,6,31,0,18,17,27,4,6,12,28,2,10,1.88738e-15
619,916663.83,1694,0.01,50925.77,918,776,100,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,27,0,48,0,28,3,19,8,20,0,47,0,25,6,13,9,18,13,43,0,27,13,12,13,24,0,48,0,23,1.88738e-15
620,330856.79,1029,0.02,18380.93,582,447,100,0,1,3,0,2.505196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,16,0,54,0,24,20,28,6,0,3,39,1,14,8,17,14,17,7,44,3,12,15,17,11,8,13,28,0,14,1.88738e-15
621,108807.59,560,0.04,6044.87,344,216,100,0,1,3,0,1.304553333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,1,14,4,10,5,12,10,1,5,12,5,6,6,5,8,11,6,11,0,4,6,0,11,4,0,8,1,7,1.88738e-15
622,916663.83,1694,0.01,50925.77,918,776,100,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,19,0,43,0,23,1,12,3,21,0,49,0,22,13,13,4,25,4,37,0,11,8,18,5,18,3,50,1,23,1.88738e-15
623,45528.02,245,0.03,2529.33,182,63,100,0,1,3,0,0.463246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
624,49814.28,314,0.04,2767.46,218,96,100,0,1,3,0,0.65195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,8,3,3,5,2,2,1,1,5,2,0,4,1,2,2,1,2,3,2,2,2,1,2,1,1,1,0,1.88738e-15
625,42929.89,264,0.04,2384.99,192,72,100,0,1,3,0,0.519806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,1,2,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1.88738e-15
626,50693.98,314,0.04,2816.33,218,96,100,0,1,3,0,0.649923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,4,2,3,4,1,3,1,1,6,0,0,3,1,4,1,1,2,2,0,2,1,0,1,1,1,0,0,1.88738e-15
627,91243.66,509,0.04,5069.09,318,191,100,0,1,3,0,1.175916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,7,3,23,0,11,4,9,12,0,0,17,0,11,4,2,15,8,8,15,0,12,8,3,12,6,2,7,1,10,1.88738e-15
628,48967.76,314,0.04,2720.43,218,96,100,0,1,3,0,0.65395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,11,3,3,5,2,4,0,1,5,1,0,2,1,2,2,1,2,3,1,3,2,0,2,1,2,1,0,1.88738e-15
629,123306.56,615,0.04,6850.36,372,243,100,0,1,3,0,1.457246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,5,18,23,4,11,4,14,9,5,3,21,3,13,8,8,10,13,8,16,0,4,4,11,12,5,4,11,0,6,1.88738e-15
630,204731.34,804,0.03,11373.96,468,336,100,0,1,3,0,1.937323333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,6,3,38,0,23,18,15,7,0,10,24,4,14,6,20,7,15,6,22,0,8,4,15,12,6,7,21,0,10,1.88738e-15
631,46794.64,287,0.04,2599.7,204,83,100,0,1,3,0,0.578246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,4,0,2,1,1,2,1,1,1,0,0,2,0,0,1,2,0,3,0,0,0,0,0,1,0,0,0,1.88738e-15
632,1045955.47,1805,0.01,58108.64,974,831,100,0,1,3,0,4.421483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,2,47,0,18,13,11,10,17,7,37,0,19,12,12,12,18,0,43,0,28,17,12,8,23,6,45,0,31,1.88738e-15
633,131182.22,615,0.03,7287.9,372,243,100,0,1,3,0,1.439586667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,9,17,2,13,5,17,11,2,3,16,13,17,3,4,7,11,11,13,0,0,5,15,14,6,7,17,3,8,1.88738e-15
634,202014.24,804,0.03,11223.01,468,336,100,0,1,3,0,1.942443333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,9,12,50,11,22,27,19,14,0,10,22,5,17,5,19,13,17,8,21,0,9,9,14,7,2,9,22,0,10,1.88738e-15
635,44883.88,287,0.04,2493.55,204,83,100,0,1,3,0,0.582366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,3,2,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1.88738e-15
636,44488.33,314,0.04,2471.57,218,96,100,0,1,3,0,0.665423333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,5,0,3,3,1,2,2,1,4,1,0,4,0,3,2,1,2,2,0,2,1,0,1,0,1,1,0,1.88738e-15
637,64139.51,380,0.04,3563.31,252,128,100,0,1,3,0,0.8223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,9,0,5,4,2,9,1,3,5,0,1,3,2,6,3,0,4,2,7,2,1,3,2,1,2,2,2,1.88738e-15
638,109716.33,560,0.04,6095.35,344,216,100,0,1,3,0,1.302426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,6,8,18,0,10,10,12,8,1,3,15,4,12,10,6,5,13,9,11,0,3,10,3,9,3,4,12,3,5,1.88738e-15
639,241158.14,875,0.03,13397.67,504,371,100,0,1,3,0,2.116736667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,17,0,34,0,7,19,7,9,0,3,32,1,8,14,16,7,16,12,32,0,23,17,23,6,8,5,24,0,12,1.88738e-15
640,452249.11,1199,0.02,25124.95,668,531,100,0,1,3,0,2.92633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,19,1,48,0,22,8,22,14,4,0,51,0,22,13,15,3,20,5,45,0,19,14,19,17,14,1,42,0,24,1.88738e-15
641,58091.85,380,0.04,3227.33,252,128,100,0,1,3,0,0.837863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2,11,2,6,6,3,9,2,4,6,2,2,4,0,4,4,0,1,2,4,3,1,3,2,1,2,2,4,1.88738e-15
642,110641.98,560,0.04,6146.78,344,216,100,0,1,3,0,1.30028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,4,16,5,11,4,14,13,6,1,13,0,16,9,2,10,10,6,11,1,3,9,3,9,5,2,12,1,2,1.88738e-15
643,43993.14,245,0.03,2444.06,182,63,100,0,1,3,0,0.465536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
644,78345.92,462,0.04,4352.55,294,168,100,0,1,3,0,1.052266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,18,0,11,5,6,11,2,6,10,2,7,9,0,10,6,3,13,0,4,7,2,7,2,4,5,1,3,1.88738e-15
645,43138.03,287,0.04,2396.56,204,83,100,0,1,3,0,0.586366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,4,3,2,2,1,2,2,1,2,0,0,2,1,1,1,1,0,3,0,1,0,0,0,1,0,0,0,1.88738e-15
646,916663.83,1694,0.01,50925.77,918,776,100,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,18,0,59,0,22,8,13,10,22,5,55,0,23,10,21,16,21,4,54,0,26,10,4,10,15,0,53,0,17,1.88738e-15
647,695405.53,1484,0.02,38633.64,812,672,100,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,23,0,50,0,17,16,11,8,28,0,50,0,18,0,10,14,18,4,57,0,23,14,11,7,13,0,52,0,17,1.88738e-15
648,77608.47,462,0.04,4311.58,294,168,100,0,1,3,0,1.054206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,5,12,0,14,6,3,13,0,2,14,6,11,6,0,8,8,0,8,2,5,3,1,4,2,4,8,6,7,1.88738e-15
649,129110.79,615,0.03,7172.82,372,243,100,0,1,3,0,1.4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,1,5,13,0,19,3,19,9,0,6,28,7,12,12,8,15,12,4,11,0,2,7,7,16,5,6,15,2,5,1.88738e-15
650,47366.79,314,0.04,2631.49,218,96,100,0,1,3,0,0.657873333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,4,1,3,2,1,3,1,1,3,0,0,4,0,1,2,1,1,2,0,1,1,0,1,0,0,1,0,1.88738e-15
651,236502.37,875,0.03,13139.02,504,371,100,0,1,3,0,2.12491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,12,0,39,0,18,17,6,14,0,8,24,7,12,19,23,9,8,2,23,1,13,15,11,7,3,14,16,3,13,1.88738e-15
652,43138.03,287,0.04,2396.56,204,83,100,0,1,3,0,0.586366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,4,3,2,2,1,2,2,1,1,0,0,3,0,1,2,1,0,4,0,1,0,0,0,1,0,1,0,1.88738e-15
653,48397.68,230,0.03,2688.76,174,56,100,0,1,3,0,0.421043333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
654,335101.55,1029,0.02,18616.75,582,447,100,0,1,3,0,2.498893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,21,5,42,0,19,11,26,12,13,3,55,0,15,22,22,5,19,10,28,0,11,21,23,4,11,13,42,0,15,1.88738e-15
655,387886.75,1112,0.02,21549.26,624,488,100,0,1,3,0,2.710643333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,16,6,48,0,18,15,14,18,5,0,42,0,11,9,23,6,15,1,42,8,16,27,25,6,12,6,43,0,25,1.88738e-15
656,61714.04,380,0.04,3428.56,252,128,100,0,1,3,0,0.828293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11,1,11,3,4,6,5,9,4,2,7,1,4,7,3,5,5,0,2,3,4,3,3,1,1,1,3,3,2,1.88738e-15
657,383082.65,1112,0.02,21282.37,624,488,100,0,1,3,0,2.717326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,25,1,54,0,20,8,21,18,16,0,52,0,23,10,5,7,19,10,38,0,21,16,22,19,10,3,38,0,17,1.88738e-15
658,119745.01,615,0.04,6652.5,372,243,100,0,1,3,0,1.465696667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,4,6,20,0,12,6,18,8,4,7,16,6,14,10,6,11,14,6,14,0,0,8,15,12,7,3,17,1,5,1.88738e-15
659,452249.11,1199,0.02,25124.95,668,531,100,0,1,3,0,2.92633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,21,0,48,0,20,8,24,7,22,0,37,0,24,12,22,10,17,4,45,0,24,22,9,17,16,0,43,0,11,1.88738e-15
660,126135.15,615,0.03,7007.51,372,243,100,0,1,3,0,1.450746667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,1,13,21,2,11,6,18,7,1,2,18,13,10,12,8,8,15,5,18,0,5,3,6,9,6,4,14,3,11,1.88738e-15
661,332964.3,1029,0.02,18498.02,582,447,100,0,1,3,0,2.502053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,18,0,48,0,26,17,15,9,7,1,48,0,19,10,18,12,31,5,49,0,16,17,16,9,12,14,30,0,5,1.88738e-15
662,46243.26,230,0.03,2569.07,174,56,100,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
663,65293.33,419,0.04,3627.41,272,147,100,0,1,3,0,0.94529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,9,0,10,7,4,15,2,1,7,2,2,3,2,5,5,0,4,1,7,3,1,5,2,2,4,2,4,1.88738e-15
664,284208.8,950,0.02,15789.38,542,408,100,0,1,3,0,2.304106667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,14,0,53,0,20,19,4,13,0,6,37,0,16,9,22,8,15,5,40,7,11,15,15,12,1,6,20,0,5,1.88738e-15
665,46243.26,230,0.03,2569.07,174,56,100,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88738e-15
666,922288.42,1694,0.01,51238.25,918,776,100,0,1,3,0,4.14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,24,3,57,0,14,6,15,2,11,0,45,0,13,9,17,2,20,0,54,0,26,8,16,5,24,2,52,0,24,1.88738e-15
