,FUNCTION,Column1,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function_1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,DSP
803,quicksort,2903,0.78777,49.29,42,36,116477.48,376,0.02,2363.31,6470.97,261,115,78,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,352322247,0.78777,19,0,0,-53,-8,5,-109,29,-110,-24,-66,-76,-35,73,-91,13,-115,-89,9,22,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,quicksort,2904,0.74822,57.09,35,36,128137.89,365,0.02,2244.66,7118.77,254,111,71,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,496,0.74822,15,0,0,-47,-86,-4,88,-86,80,84,84,40,-51,0,-29,-100,61,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,quicksort,2905,0.767536667,54.97,37,36,126581.58,372,0.02,2302.61,7032.31,259,113,73,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,559,0.767536667,17,0,0,121,9,-107,-76,-91,-104,-97,-44,-35,-28,-82,-72,118,-5,44,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,quicksort,2906,0.778906667,51.75,40,36,120925.51,374,0.02,2336.72,6718.08,259,115,76,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,5.6295E+14,0.778906667,19,0,0,-35,-95,-86,-102,50,-15,-72,-72,90,120,98,112,64,-17,-28,22,28,83,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,quicksort,2907,0.74207,56.57,35,36,125939.79,362,0.02,2226.21,6996.66,252,110,71,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,453,0.74207,14,0,0,113,126,-126,20,-61,82,-92,-112,-2,-76,-37,42,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,quicksort,2908,0.75516,54.49,37,36,123437.82,366,0.02,2265.48,6857.66,254,112,73,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,421,0.75516,16,0,0,-69,8,-60,77,-40,-111,-93,117,-17,96,102,118,102,117,-66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,quicksort,2909,0.714696667,57.82,33,36,123967.51,351,0.02,2144.09,6887.08,245,106,69,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,230,0.714696667,10,0,0,-23,-90,53,33,-123,59,74,125,-121,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,quicksort,2910,0.724876667,58.36,33,36,126919.59,356,0.02,2174.63,7051.09,249,107,69,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,314,0.724876667,11,0,0,73,-62,-12,12,-40,48,-6,-77,-91,9,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,quicksort,2911,0.74278,53.51,37,36,119246.13,360,0.02,2228.34,6624.79,250,110,73,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,852401,0.74278,14,0,0,90,28,-54,111,-104,33,120,106,-45,46,116,-37,-122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,quicksort,2912,0.77445,52.62,39,36,122243.92,373,0.02,2323.35,6791.33,259,114,75,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,655,0.77445,18,0,0,59,-3,-5,-125,-93,-112,-13,-12,56,13,17,-59,51,-68,119,92,-78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,quicksort,2913,0.701643333,60.39,31,36,127110.79,347,0.02,2104.93,7061.71,243,104,67,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,223,0.701643333,8,0,0,120,4,-13,83,-42,-62,-88,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,quicksort,2914,0.6629,68.54,26,36,136302.55,334,0.01,1988.7,7572.36,235,99,62,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1.68885E+15,0.6629,3,0,0,97,69,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,quicksort,2915,0.67344,66.67,27,36,134688.04,338,0.01,2020.32,7482.67,238,100,63,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,5.04E+17,0.67344,4,0,0,-45,55,-100,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,quicksort,2916,0.77266,50.85,40,36,117869.34,371,0.02,2317.98,6548.3,258,113,76,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,2.52888E+13,0.77266,17,0,0,90,-49,-19,-56,-89,113,-71,-73,-10,65,-91,37,46,107,28,-109,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,quicksort,2917,0.669456667,66.67,27,36,133891.07,336,0.01,2008.37,7438.39,236,100,63,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,124,0.669456667,4,0,0,-69,5,62,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,quicksort,2918,0.776826667,51.75,40,36,120602.18,373,0.02,2330.48,6700.12,258,115,76,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,606,0.776826667,19,0,0,45,-24,-117,82,41,70,-48,-21,-14,6,-22,44,109,41,103,-29,29,-68,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,quicksort,2919,0.770296667,52.15,39,36,120521.89,371,0.02,2310.89,6695.66,258,113,75,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,7.03687E+15,0.770296667,17,0,0,85,23,-3,-91,75,101,-24,-35,106,69,-63,-40,-26,-62,-42,23,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,quicksort,2920,0.711753333,61.55,31,36,131422.02,352,0.02,2135.26,7301.22,246,106,67,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,221,0.711753333,10,0,0,33,-26,-10,89,36,-99,61,5,-89,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,quicksort,2921,0.835263333,46.12,48,36,115579.49,392,0.02,2505.79,6421.08,269,123,84,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,759,0.835263333,27,0,0,-67,-58,64,112,24,-26,124,-59,37,118,-24,66,43,-29,108,61,38,77,19,87,-32,54,-108,-69,-88,60,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,quicksort,2922,0.817103333,51,42,36,125016.65,390,0.02,2451.31,6945.37,271,119,78,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,782,0.817103333,23,0,0,-93,-84,-48,11,-112,105,-95,-12,36,-29,-12,-71,-94,102,-80,125,23,-45,-66,-71,-21,-93,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,quicksort,2923,0.79196,50.14,42,36,119133.51,378,0.02,2375.88,6618.53,261,117,78,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,643,0.79196,21,0,0,114,118,3,-126,91,51,77,-122,79,-29,62,-74,53,-110,-77,106,-22,49,-63,1,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,quicksort,2924,0.695106667,61.8,30,36,128872.53,345,0.02,2085.32,7159.58,242,103,66,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,139,0.695106667,7,0,0,-100,-17,50,101,-90,111,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,quicksort,2925,0.751033333,54,37,36,121667.19,364,0.02,2253.1,6759.29,253,111,73,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1.44E+17,0.751033333,15,0,0,102,105,-67,-22,43,-31,3,125,-48,60,14,-103,119,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,quicksort,2926,0.76407,52.15,39,36,119547.32,368,0.02,2292.21,6641.52,255,113,75,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,551,0.76407,17,0,0,-67,104,-86,-80,-40,64,21,121,32,-40,-69,8,111,81,-39,117,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,quicksort,2927,0.776526667,53.54,39,36,124722.03,374,0.02,2329.58,6929,258,116,75,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,739,0.776526667,20,0,0,-105,68,-47,47,112,9,27,7,-16,29,-61,111,107,7,-20,54,-25,29,109,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,quicksort,2928,0.74573,58.76,34,36,131467.71,365,0.02,2237.19,7303.76,254,111,70,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,412,0.74573,15,0,0,-38,38,54,48,89,-15,89,-97,120,-118,-52,-62,-120,119,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,quicksort,2929,0.688556667,63.31,29,36,130778.42,343,0.02,2065.67,7265.47,241,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,5.49756E+12,0.688556667,6,0,0,30,127,-87,-19,-27,-117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,quicksort,2930,0.744503333,55,36,36,122843.21,362,0.02,2233.51,6824.62,252,110,72,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,518,0.744503333,14,0,0,-8,66,66,-10,80,44,32,-19,-82,-124,94,-85,-122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,quicksort,2931,0.658313333,70.56,25,36,139351.45,333,0.01,1974.94,7741.75,235,98,61,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,41,0.658313333,2,0,0,-126,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,quicksort,2932,0.74039,55,36,36,122164.52,360,0.02,2221.17,6786.92,250,110,72,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,519,0.74039,14,0,0,-87,28,102,55,-83,73,16,104,15,103,-20,-47,-73,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,quicksort,2933,0.84363,47.49,47,36,120190.38,397,0.02,2530.89,6677.24,273,124,83,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1.03079E+11,0.84363,28,0,0,-109,-24,-105,44,83,11,68,-79,119,-40,11,-85,50,-56,-110,65,4,103,-114,82,-18,-38,0,-5,-44,84,44,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,quicksort,2934,0.729383333,57.71,34,36,126269.36,357,0.02,2188.15,7014.96,248,109,70,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,405,0.729383333,13,0,0,-120,-63,-25,63,42,26,45,11,41,25,-60,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,quicksort,2935,0.767536667,54.97,37,36,126581.58,372,0.02,2302.61,7032.31,259,113,73,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,431,0.767536667,17,0,0,68,-1,103,-53,51,-21,-21,-45,106,-123,-23,61,-58,-114,-57,38,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,quicksort,2936,0.754786667,55,36,36,124539.94,367,0.02,2264.36,6918.89,257,110,72,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,565,0.754786667,14,0,0,-101,-9,-36,-15,-29,-98,-115,-58,-80,9,-110,-54,-120,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,quicksort,2937,0.845916667,46.5,48,36,118005.38,397,0.02,2537.75,6555.85,273,124,84,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,999,0.845916667,28,0,0,36,-86,-66,-4,21,21,117,-72,-6,19,-96,80,-40,-76,-68,55,95,127,116,-58,-114,-104,-108,-64,76,67,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,quicksort,2938,0.766143333,52.15,39,36,119872.18,369,0.02,2298.43,6659.57,256,113,75,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,500,0.766143333,17,0,0,84,-118,-107,-56,-5,-53,49,-22,4,84,11,76,3,13,-44,-88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,quicksort,2939,0.688556667,63.31,29,36,130778.42,343,0.02,2065.67,7265.47,241,102,65,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,9396,0.688556667,6,0,0,-38,-57,43,-32,-25,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,quicksort,2940,0.75273,56,36,36,126458.78,366,0.02,2258.19,7025.49,254,112,72,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,511,0.75273,16,0,0,22,-4,-89,-1,-36,13,-115,13,-56,67,31,39,85,75,-112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,quicksort,2941,0.6629,68.54,26,36,136302.55,334,0.01,1988.7,7572.36,235,99,62,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,43,0.6629,3,0,0,-42,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,quicksort,2942,0.828756667,46.72,47,36,116166.78,390,0.02,2486.27,6453.71,268,122,83,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,716,0.828756667,26,0,0,-7,102,90,77,-43,-51,-3,116,-107,32,-20,-73,4,-39,75,83,-16,62,109,121,103,-57,21,-75,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,quicksort,2943,0.714263333,59.62,32,36,127763.67,352,0.02,2142.79,7097.98,246,106,68,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,280,0.714263333,10,0,0,108,-28,32,-83,85,-5,83,-23,82,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,quicksort,2944,0.841316667,48.52,46,36,122466.35,397,0.02,2523.95,6803.69,273,124,82,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1056,0.841316667,28,0,0,26,-38,-41,-72,120,87,-57,-16,60,44,93,22,68,26,41,-32,3,-25,-48,-77,107,-79,-107,-64,-9,-81,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,quicksort,2945,0.675433333,66.67,27,36,135086.53,339,0.01,2026.3,7504.81,239,100,63,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,73,0.675433333,4,0,0,-46,-25,-88,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,quicksort,2946,0.74822,57.09,35,36,128137.89,365,0.02,2244.66,7118.77,254,111,71,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,479,0.74822,15,0,0,-93,21,-109,35,-126,85,-92,93,-126,-109,87,-73,25,19,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,quicksort,2947,0.74656,55,36,36,123182.55,363,0.02,2239.68,6843.48,253,110,72,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,85899346302,0.74656,14,0,0,-109,-116,-42,89,89,-10,-43,53,68,124,-98,-71,107,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,quicksort,2948,0.835263333,45.75,48,36,114639.82,392,0.02,2505.79,6368.88,270,122,84,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,857,0.835263333,26,0,0,18,-31,1,-100,95,125,-4,118,9,-122,-48,2,-60,96,-67,55,19,21,-7,-101,-75,40,-13,3,-50,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,quicksort,2949,0.798246667,50.14,42,36,120079.02,381,0.02,2394.74,6671.06,264,117,78,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,318767742,0.798246667,21,0,0,-66,-93,-26,-93,118,-112,-63,-123,80,-40,-80,36,-68,54,98,101,-85,8,90,41,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,quicksort,2950,0.77917,50.49,41,36,118015.82,373,0.02,2337.51,6556.43,258,115,77,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,1.07374E+11,0.77917,19,0,0,79,-14,68,35,-69,76,-94,-108,122,23,-52,13,124,-7,3,-24,110,79,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,quicksort,2951,0.656333333,70.56,25,36,138932.98,332,0.01,1969,7718.5,234,98,61,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,31,0.656333333,2,0,0,121,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,quicksort,2952,0.789616667,50.93,41,36,120637.78,378,0.02,2368.85,6702.1,262,116,77,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,677,0.789616667,20,0,0,-104,93,-120,-51,-37,17,101,3,-5,-20,96,-89,-97,113,122,99,-99,-75,69,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,quicksort,2953,0.77445,52.62,39,36,122243.92,373,0.02,2323.35,6791.33,259,114,75,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,471,0.77445,18,0,0,23,99,-2,-2,126,-51,-44,11,105,-71,-19,46,-8,88,-53,-71,59,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,quicksort,2954,0.69309,61.8,30,36,128498.98,344,0.02,2079.27,7138.83,241,103,66,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,143,0.69309,7,0,0,108,-6,-66,-89,104,109,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,quicksort,2955,0.73592,56.06,35,36,123760.67,359,0.02,2207.76,6875.59,250,109,71,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,327,0.73592,13,0,0,95,-6,72,-12,19,-72,62,59,-53,48,66,-114,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,quicksort,2956,0.74002,56.06,35,36,124450.15,361,0.02,2220.06,6913.9,252,109,71,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,362,0.74002,13,0,0,91,-76,-30,19,-126,25,-19,-15,-87,9,17,-102,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,quicksort,2957,0.818006667,46.57,46,36,114271.75,386,0.02,2454.02,6348.43,267,119,82,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,679,0.818006667,23,0,0,-95,-123,-64,-20,-6,-71,-28,91,9,46,-76,60,108,-105,122,85,-70,-42,61,113,-24,35,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,quicksort,2958,0.664886667,68.54,26,36,136710.64,335,0.01,1994.66,7595.04,236,99,62,60,5,1,5,2,0,31,5,5,5,6,10,5,5,100,0,0,1,3,1,7.69658E+12,0.664886667,3,0,0,-9,-69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
