inputName,size,goal,a[size][size]
values_64,16,85,"[[60, 35, -79, -42, 127, 82, -12, 118, 10, -6, 70, -86, -75, 126, -91, 16],[-38, -37, 92, -109, -9, -57, 52, 53, 124, -86, 98, -4, 49, -58, 100, -58],[81, 116, 89, -89, -41, 85, -102, 40, 53, -83, -19, 66, 42, 26, 35, -31],[-111, 4, 45, 36, -52, -13, 45, 93, -10, -5, -30, 115, -113, -114, -122, -74],[30, 52, -83, 100, 28, -61, -1, 80, -42, 38, 47, -108, 106, -127, -83, 7],[-27, 68, -80, 114, 78, -98, 5, 59, 102, 37, -116, -8, -128, 124, 61, 77],[-79, 91, -124, 54, -113, 96, -75, 71, 116, 2, 34, 54, 87, -35, 17, 22],[-17, 87, -58, -120, -95, -97, 13, 24, -27, 101, -68, -44, 120, 83, 68, 100],[-19, -50, -128, -60, -64, -10, -39, -21, -21, 44, -83, -106, 5, 57, -12, 89],[121, -8, 62, 54, -11, -14, -112, 69, 49, 34, -113, -93, 27, 19, 99, -7],[-122, -103, -55, 15, -6, 67, -8, 15, -112, -99, -112, -57, 13, 30, -11, 103],[38, -85, -120, 41, -115, -114, -14, 91, -45, 3, 94, -117, -124, -122, 32, -47],[-39, -85, 79, -61, -83, -19, -4, 44, -83, 65, -7, -36, 31, -57, 66, 48],[-47, -103, -15, -96, -60, 102, 109, 30, 79, -58, 75, -5, -38, 63, 57, 40],[-69, 25, -46, 52, 120, 21, 10, -128, -107, 121, 106, 57, -52, 79, -54, 113],[125, 35, -103, 81, 23, 56, 118, 64, 32, 43, -24, 120, 86, 63, -61, 118]]"
values_11,18,186,"[[17, -19, -63, 19, 26, 6, -21, 101, 86, 18, 101, 2, 39, 82, -117, -88, -127, 82],[-32, -50, 19, -71, -16, -44, -102, -75, -109, 4, -8, -125, 30, 28, 72, 7, 0, 94],[18, -112, 75, 118, -32, 16, -30, -29, -33, 64, 110, -32, -64, -119, -32, 121, 7, -49],[49, 64, -3, 97, -23, 127, -92, 118, -33, 46, 101, -73, -96, 14, -25, 99, -92, -119],[32, 76, 116, 78, 3, -80, -18, -42, 6, 46, 92, -106, -49, 54, 7, -107, -88, -22],[-11, -68, -124, 15, 28, -33, 94, 48, 8, 74, 77, 122, 92, -83, 89, -47, 18, -104],[-64, 77, -20, 56, 72, -30, -99, 98, 88, -95, 101, 89, -83, 85, -62, -41, 88, -52],[64, -96, 87, -31, 126, -125, 99, -94, -124, -26, 98, 84, 30, 75, -118, -46, -79, 14],[-57, -82, 29, 58, 49, -14, 117, -37, 106, -50, -53, 23, -45, 54, 105, 30, 5, -8],[-99, 47, 28, 32, -5, -53, -52, -116, 112, -60, 3, -66, -47, -17, 76, 86, 90, 122],[-20, -109, -86, 91, -42, 66, -7, -1, -2, 60, 66, 112, 113, -23, 89, -21, 22, 11],[-101, -59, 83, 89, -89, 39, -32, 28, -31, -101, -103, -20, 111, -26, 116, 98, 95, -123],[93, 116, 125, -16, 78, -74, -14, 38, -121, 53, 106, -127, 67, -72, 45, 14, 54, 85],[-111, -39, 56, -117, 35, -16, 73, 114, 56, -98, 96, -81, 104, -11, 123, -59, 63, 39],[104, -44, 1, -53, -53, 45, 23, 28, 62, 4, -46, -50, -26, 17, -57, 78, 72, -112],[-68, -85, 71, 80, -91, -90, -44, 3, 111, -30, 94, -34, -3, 30, -36, -103, -17, 84],[-57, -44, 126, 103, -47, -19, -78, 74, -30, -75, -36, 99, -10, -32, 10, 119, 1, 105],[-73, 18, -98, 58, 69, -126, 122, -73, -78, -119, -45, 93, 23, 103, -115, -45, 99, 82]]"
values_49,9,134,"[[-47, 89, 22, 92, 29, 50, -16, 40, -3],[108, -54, -109, 83, -54, 116, -18, 43, -78],[-41, 88, -34, 124, -116, -46, -3, 56, -8],[-82, 25, 12, 39, -88, -39, -56, -106, 16],[39, -43, 33, -65, -122, -38, -78, 108, -8],[-32, -46, -85, 29, -27, 84, 3, -119, 71],[-49, 45, 7, 13, -114, 58, 32, 111, -93],[-51, -33, 98, 112, 121, 111, 39, -17, 4],[64, -91, -23, 64, 13, 42, 100, -69, -37]]"
values_62,16,43,"[[27, -67, 86, 25, 38, -16, 105, -107, -77, 36, -24, -8, 8, -24, -17, -90],[31, 7, -1, -111, -35, 67, 22, -93, 62, 101, -128, 18, -62, -79, -18, -126],[92, -117, -107, 96, -112, -18, -29, -51, 98, 112, -18, 121, 121, -91, -127, 41],[-95, -37, -72, 68, -72, -24, 3, -41, -51, 72, 19, 22, 88, 125, 77, 116],[-119, -81, -55, 106, -63, 119, 90, -66, 53, -83, 94, -114, -81, -4, 57, -114],[-76, 117, -58, -104, -80, -102, -113, -85, -102, -63, 109, -105, -118, -20, -28, -24],[-36, -58, 40, 73, 61, -38, 120, 59, -39, -128, -80, 123, -88, 117, -58, -97],[47, 47, -71, -8, -56, -75, 87, -26, -18, -95, 44, -19, 105, 59, -124, 105],[96, -39, -51, 52, -118, -68, -28, -84, 28, -77, 74, -92, -116, 115, -36, -30],[-59, -124, -42, -71, 86, 48, -46, 74, 51, -84, 73, 67, 117, 31, 15, 14],[39, -32, 60, -41, -52, -111, 45, 68, -94, -91, 50, -110, 57, -45, 92, 33],[-117, 84, -19, -65, 35, -58, -67, -36, 68, 37, 19, 11, -49, -89, 49, 39],[107, -37, 31, -68, 45, -118, -83, 42, 97, 86, 94, -59, -81, -20, 7, -9],[-86, 67, 37, -88, -60, 12, 103, -62, -47, 57, 54, 98, 28, 116, 81, -96],[-68, -36, -124, 109, 98, 108, -56, -10, -22, 45, 59, 16, -115, 49, -108, 82],[125, 70, 11, -9, -42, 31, 83, 26, -74, -32, -103, -121, -11, -72, -65, 96]]"
values_80,2,21,"[[53, -31],[-13, -90]]"
values_39,16,134,"[[34, -53, 127, -128, 10, -17, 57, -95, -97, 90, -41, -78, -88, 121, 85, 114],[62, 36, -101, -94, 46, -18, -81, 86, 52, 78, 81, -124, -51, 46, -106, 23],[-44, -88, -5, -124, 106, 118, 57, 30, 63, -50, -127, -17, 101, 95, -12, -73],[62, -17, -16, 65, -122, 3, 120, 90, -8, 26, 24, -113, -121, 126, -14, 28],[2, 66, -98, -117, 4, 42, -14, -17, 31, -124, -33, -90, 79, 16, 94, -61],[-6, 49, -81, 60, 35, -72, -93, 1, -76, 113, 26, 97, 22, 4, 43, 112],[-43, -46, 69, 72, -108, -15, 99, 6, -59, -39, -12, -101, -88, -113, -4, 27],[105, 22, -10, 23, -79, -117, -57, 90, -42, -53, 21, 50, -117, -58, 13, 1],[-17, 11, 78, -13, -39, -75, -24, -70, 28, 60, 75, 41, -19, 61, 80, -98],[-28, 92, -21, 31, -58, -40, -58, -73, -16, 67, 92, -80, -57, -19, -66, 105],[66, -55, -27, -23, 112, 101, -61, 121, -97, 89, -93, -76, -91, 119, -77, -107],[110, 42, 126, -63, -48, -74, 58, 40, 81, 46, -128, -107, -56, 37, 75, -3],[-40, 0, 110, -32, 71, -92, 60, -45, -28, -58, 20, 38, 0, -29, 116, -84],[67, 81, 58, -41, 22, 125, -115, -113, 13, -60, 12, 11, 6, 28, -102, -55],[0, 45, 11, 57, -101, -52, 75, 72, 43, -26, 91, 30, 54, -18, -41, -98],[-121, 110, 67, 18, -77, 5, 61, 86, -48, 0, -81, -60, 38, 84, -45, 7]]"
values_90,20,21,"[[-19, -34, 124, 56, 49, -113, -97, -44, -112, 74, 6, -48, 24, 49, 115, -2, -54, -60, 115, 98],[-119, 55, 1, -58, 87, -51, -117, 81, 34, -21, -120, 47, -89, -19, -67, -64, 9, -73, 4, 65],[112, 84, 40, -71, 121, -90, 78, 11, -89, 92, 86, 67, 46, -26, -82, 13, -56, -11, 15, -28],[-24, -36, 68, -80, -112, 57, 87, 70, -8, 41, -127, -87, 53, 31, -69, 113, -33, -69, -18, -75],[100, 45, 79, -74, 0, 12, -89, 28, 27, 73, 68, 11, -77, -9, -12, 65, -95, 29, -27, 48],[68, 34, 91, 11, 40, -9, -53, -124, -45, 102, 66, -100, -119, -81, -26, -14, 11, 12, -32, 74],[42, 10, -86, -94, 80, 111, 88, 108, 126, -125, 109, 110, -24, 100, -117, -58, 45, -53, 32, -3],[-37, -30, 111, 108, -20, 10, 70, 50, 45, -5, -24, 44, -52, -105, -5, -92, 105, -90, 0, 98],[30, 7, -101, -68, 94, -100, -7, -56, -65, -63, 88, 58, -58, -88, -29, 67, -30, -57, -65, 56],[-118, 96, 20, 25, -30, -2, -45, 46, 54, -105, -39, 119, -46, 61, -48, 102, 17, 28, 25, -2],[55, 30, 39, -4, 81, -75, -101, -115, 43, -101, 3, 29, 74, 69, 100, 7, 108, -84, 55, -83],[-43, -106, 92, -70, 121, -58, -48, -73, 9, -87, 91, 114, 76, 42, -57, -89, 117, -115, 80, 3],[-35, 6, 45, 0, -38, 93, -5, 74, -105, -8, 12, 90, -83, -58, 71, 51, 14, -59, 111, 122],[11, 82, -114, 115, 4, 80, 109, -106, 4, 73, -68, -123, -102, 109, -41, -34, 54, -17, 51, 94],[7, -92, -20, -101, -36, -109, 119, 55, 37, 28, -111, 100, -3, 32, -16, -113, -49, -2, -90, 96],[113, -23, -124, 7, 103, 9, -8, -32, -113, 3, -115, -26, 21, -31, -22, 90, -53, 82, 22, 116],[26, -6, -93, 57, 46, 29, -12, 12, 3, 82, 106, -84, 122, -39, 26, -27, 15, 15, -14, -71],[-66, 98, -23, -70, 101, -45, -118, -31, -121, 86, -88, 119, 68, 115, 118, -21, 110, 43, -12, -128],[-34, 88, 92, 10, -18, -91, -101, -103, -120, -93, 31, -124, -66, 104, 36, 122, -73, 23, 0, 14],[108, -36, 65, -121, 97, 106, -70, 85, 57, 80, -112, 115, 105, 60, -67, -75, 45, 3, 59, 26]]"
values_53,7,144,"[[49, 27, -122, -124, 21, 72, 80],[-82, -40, 47, -114, 85, -36, -87],[-48, 93, -8, 108, 17, 100, -4],[-18, -69, 84, 54, -89, -90, 31],[115, -57, 48, 14, 58, 54, 91],[8, 125, -10, -111, -80, 22, 11],[-35, 65, -19, 42, -80, -57, -82]]"
values_94,20,85,"[[-109, -41, -73, -39, -24, -33, -86, -63, -105, -88, 87, -61, 27, -16, 20, -78, 47, -51, -28, 81],[-128, 103, -108, 119, 126, -31, 58, -48, 123, -6, -3, 6, -111, -59, -14, -121, -127, -14, 10, 99],[-26, 21, 99, 12, 39, -125, 17, 13, 88, -119, -3, -95, 44, -71, -66, -68, -93, -64, 64, 33],[-54, 21, 108, 68, -35, 122, 69, -65, 34, 57, -128, 118, 110, -39, -21, -19, -13, -66, -83, -119],[-66, -67, 31, -9, -98, 115, -76, -46, 122, -100, -62, 107, 88, 62, 39, 91, -64, 127, -9, 103],[-96, 94, 80, 122, 68, -54, -28, 79, -26, -94, 83, 120, -89, 0, 42, -39, 20, -118, -14, 63],[24, 105, -124, -72, -61, -103, 42, 125, -40, 6, -57, 89, 114, 42, -109, -23, -24, 51, -2, -32],[-35, -103, 77, -113, -40, -13, -109, 76, -86, -41, -47, 17, -9, -90, 127, -62, -127, -64, -114, 89],[-65, 119, -5, -104, -127, -17, 124, -74, -75, 70, -15, -7, 63, -10, -50, -6, -70, -124, 122, 58],[88, 35, 65, 85, 0, -57, -118, 41, -63, 60, -112, 84, -79, -97, 10, 37, 32, -77, 126, 5],[18, -5, 67, -14, -55, 93, 30, -111, -44, -35, -89, -25, 59, 122, -59, -82, -4, 96, -123, 32],[-35, 55, 59, -74, 111, -5, 13, -52, 28, -95, 28, 46, 109, 83, -116, -49, -52, 11, -114, -42],[-34, -21, -125, -53, 39, 36, 69, 15, 49, 56, -15, -26, -7, 93, -76, -15, -87, -102, -97, 80],[-26, 32, 10, -115, -87, 107, -107, -103, 67, 78, -59, -112, -69, -24, 31, 105, -70, -1, 51, -91],[-30, -25, -115, 75, -112, 16, -91, 118, 108, 116, 91, -15, -92, -52, 23, -114, 20, 75, -63, 94],[-94, -18, 84, 84, -6, -13, 27, 86, -31, -51, 47, 126, 96, -47, -81, -59, 109, 11, 46, 84],[-44, 66, 45, -58, 29, -56, 99, 58, -2, 49, -43, 24, -124, 82, -44, -64, 88, 73, -59, 53],[2, -13, 52, -46, 31, 5, 21, 15, -128, 60, 23, -92, 78, 5, -50, 111, -102, 29, -48, 90],[10, -93, 93, 40, -21, -4, -91, -35, -54, -122, 88, 40, 0, -21, -122, -77, -73, -96, 18, 43],[83, -47, -75, -4, 80, 114, 50, -36, 93, 75, 114, 97, -67, 63, 18, -14, 105, -101, 31, 21]]"
values_7,18,187,"[[-27, -53, -46, 3, -55, 52, -39, -67, -53, 29, -25, 69, -78, 53, -35, 36, -122, 88],[10, -82, 110, -101, 105, 113, -38, 114, 121, 72, 20, 85, -66, 56, -46, -21, -25, -47],[109, 34, -63, 84, 32, 127, 65, 76, 6, 70, -113, 37, 110, 32, -103, 11, -86, -34],[41, -64, 85, -117, 124, -84, 14, -88, 43, 35, 20, 66, -38, 79, -1, -117, -13, 29],[87, 40, -84, 25, -93, 96, 120, -99, -35, 27, 59, -17, -26, 32, -78, -81, -93, 120],[-46, -87, -15, 73, 84, 109, -111, -120, 101, 40, -62, 121, 41, 38, 50, 3, -9, 82],[61, -78, -98, 18, 118, 54, -89, 60, 62, 105, -37, 44, 14, 77, 57, -20, 12, -32],[79, -81, -62, -55, -78, -64, -29, 126, -75, -4, 18, -20, 15, 91, 55, -90, -93, -111],[-25, 79, 27, 88, 114, -17, -76, 97, 33, 38, 20, -2, -56, 111, 52, -32, 80, -125],[96, -80, -56, -80, 42, 97, -98, 61, -34, -102, 84, -124, -89, 51, -121, 90, 64, 126],[36, 59, 14, -94, -106, -111, -68, 14, 74, -28, 100, 124, -111, 27, 20, 64, 53, 43],[96, 78, 124, 71, 106, 86, 91, -85, -124, -80, 32, -57, -70, 40, 100, -116, -52, 127],[-75, -1, -71, -62, -9, 62, -7, -43, 73, -13, -93, -44, -104, -51, -29, -88, 115, 58],[-46, -108, 28, -55, -94, 14, -95, 116, -67, 38, 97, 124, 118, 28, -27, -52, -117, 47],[-85, -115, -31, -36, -31, -3, 91, 8, 79, 60, -105, -78, 90, 45, -5, -112, -41, -127],[-92, 113, 88, 44, -15, 55, -76, -116, 48, -70, -23, 111, 33, -65, -3, -112, -115, -17],[-54, -13, -95, 23, -123, -86, -28, 46, 49, 112, -11, 62, 48, -18, -108, -22, 97, 36],[-2, 79, -61, 49, -45, -7, -2, -90, 108, 69, -1, 72, 104, 11, -30, -89, -93, -22]]"
values_31,16,186,"[[-51, -102, 122, 114, -44, -53, -48, -35, 127, 65, -60, -121, -95, -74, 37, 65],[39, -36, 118, -69, -3, -49, -82, 117, 67, -72, -106, 76, 125, 56, -121, 123],[-53, 65, -89, 50, 8, -29, 70, 126, -25, -39, -83, -92, 2, -85, -107, -40],[-21, 43, -31, -86, -34, -21, -4, 43, -28, -66, -125, -48, -23, -121, 33, 13],[88, -81, -65, -92, 127, -84, 2, -29, -12, -110, -69, 107, -125, 56, 122, 115],[4, -66, 18, -84, 99, 39, 116, -23, -34, -94, -94, -35, 3, 81, 9, -72],[83, 67, 110, 73, 107, -40, 89, 22, -95, 97, -53, 53, -58, 26, -91, 76],[75, -94, -92, -96, -117, 65, -100, -2, 65, -78, 14, 97, 85, -121, -83, -62],[-53, -17, -11, -41, -46, -115, 18, 77, 51, -88, -91, -31, -94, -16, -67, 71],[111, 8, -92, 65, -4, -78, -38, -46, -84, -97, 3, 38, 54, 37, -101, 17],[41, 64, -125, 69, -43, 2, -41, 22, -97, -88, 23, 75, -50, -40, -44, 83],[112, -110, -108, -88, -51, -17, 3, 126, 97, -91, 31, -18, 5, 68, -62, -128],[-126, -18, -38, 74, 53, -100, -12, 1, -69, -58, -9, -50, -122, 20, -116, 64],[42, -71, -117, -27, 119, -15, 19, -24, -117, -15, 39, 108, -14, 77, -111, 9],[-109, 101, -126, -123, -7, -98, 29, 0, 65, 119, -53, -85, 22, -25, -74, -60],[-45, -54, -104, 113, 56, -102, -67, 114, -127, 32, -25, 110, -21, -99, -91, 2]]"
values_93,20,144,"[[43, -23, 104, -70, -64, -118, -9, -58, -63, 93, -49, 44, 102, -16, -99, -61, 18, -21, 70, -7],[66, -123, -81, 76, -116, 72, -16, 7, 114, -122, 89, -80, 72, -36, -47, -4, 111, -114, 6, -27],[-63, 11, 50, -114, 5, -51, 46, 61, -101, 56, 98, -125, -64, 28, 123, -64, 30, -48, 48, 40],[-42, -62, -100, -99, 82, -79, -71, 52, -120, -14, 59, 103, -120, 102, -1, -115, -38, -108, -106, -101],[38, 90, 60, -115, -125, -36, -45, -84, 117, -12, 55, -76, -66, 25, 108, -8, 48, -73, -36, 58],[97, -103, 6, -122, -38, -70, 95, 21, 36, 125, 13, -53, -34, -57, 88, -12, -43, 122, 109, 47],[-109, -74, -75, -11, -4, 106, 3, -106, -29, -127, -103, -120, 104, 96, 40, 105, -27, 10, -39, 80],[34, -77, -125, -125, 26, -51, -15, 122, -95, 71, 91, 87, -41, -89, 14, 39, -78, 4, 106, 119],[-64, 36, -38, -112, -109, -124, 99, -96, -21, -3, -34, -84, -103, -106, -124, -116, 105, 12, -55, 62],[-104, -121, -36, -110, 8, 27, -57, -3, -128, 117, 21, -83, -57, -92, 84, -128, -33, 52, -52, 2],[-44, 50, -61, -69, -19, 38, 93, -110, 115, 2, -79, -59, -65, -13, -128, -101, -59, 13, -46, 48],[32, -100, 28, 106, 81, 53, -35, 110, 57, -123, -55, -18, 10, 4, 51, -53, 73, 45, 60, -99],[-55, -125, 11, 30, -85, -92, -32, -91, -10, 24, -12, 55, -105, -83, 74, -32, 54, -96, -36, -12],[109, -5, -31, -108, -37, 36, 27, 119, -122, 31, 125, -92, -18, 24, 97, -55, -31, -75, 100, 10],[60, -117, -62, 22, -79, -19, 11, 50, -128, 3, -90, -109, 62, 105, -85, 121, 105, 121, -14, 104],[-108, -39, 1, -77, 3, 110, -71, 71, -84, -30, 109, 112, -97, -34, 82, -101, 6, 27, 118, 76],[126, 35, 29, -95, -119, 69, -112, 44, 121, -75, 119, 8, -96, 68, 62, -56, -87, -72, -85, -56],[-106, -85, -127, -117, 98, -98, -3, 14, 62, -128, -57, 109, 85, -101, -108, 112, 38, 48, -117, 20],[-56, 75, 112, 43, 96, 73, 40, 49, -55, 70, -97, -58, 26, -63, 94, -106, 36, 21, -106, 69],[-19, 20, 0, -115, -89, 93, 89, 58, -36, 79, 18, 67, -39, -11, 70, -101, 51, 52, 97, -101]]"
values_38,16,84,"[[-50, 18, -45, -20, -1, 100, -35, -103, 21, 2, -29, -50, -88, -100, -92, 71],[59, 69, -112, -91, 102, 21, 121, -65, 36, 29, -95, 43, 74, -45, 115, 125],[-122, 79, -72, 16, 111, 87, -10, -49, -78, 123, 12, -76, -69, -18, 113, 13],[111, -73, -121, 3, -88, -89, -84, 45, -124, -123, 98, 122, -55, 73, 52, -81],[106, -103, -44, 103, 70, -81, -69, -111, -58, -32, 119, -4, -33, 67, 32, 76],[29, 19, -30, 31, 38, -122, 87, 0, -53, 59, 84, -55, 104, -91, -82, 98],[-107, -73, 86, -93, 73, -110, 62, 13, -81, 103, 62, 74, 71, 113, 92, -72],[-44, -78, 1, 40, 62, 94, -26, -105, 93, 125, -100, 124, 51, -121, 30, 116],[68, -77, 27, 117, 51, -125, 112, 90, -107, 56, -36, -103, -17, 9, -48, -127],[-128, -45, 15, 99, -99, 41, -82, -90, 14, -60, -39, 119, -22, 91, -1, -90],[-84, -101, -22, 48, -34, -75, -36, 49, -118, -77, 7, -64, -68, -14, 29, 60],[31, -64, -19, 26, 93, 124, 115, -73, -21, 48, -5, 46, 8, -99, -86, 113],[-28, 12, 113, 116, 97, 29, 117, -71, -23, 99, -29, 36, -30, 121, -120, -82],[-75, -103, -61, -110, 65, -49, -29, 98, -69, -58, -64, -51, 19, 90, 67, 9],[105, 123, -97, -124, -86, 2, -65, -47, -94, -87, 47, -42, 40, -83, -41, -32],[-34, 112, 28, 103, 71, 102, 94, 6, 72, -103, -52, 50, 36, 73, -57, -13]]"
values_58,7,84,"[[-86, -65, 61, 56, -38, 56, -20],[-127, -67, 6, 13, 94, 51, -55],[91, 19, 19, 47, -74, -23, 119],[121, -43, -47, -57, -14, -98, -109],[-44, 65, -21, -113, 81, -48, -107],[112, -38, -33, -91, 15, 122, -54],[102, -116, -90, -117, -25, -123, -126]]"
values_78,4,84,"[[-38, -71, -81, 51],[38, -27, -90, 120],[-61, 22, 96, -47],[93, 104, -48, -48]]"
values_50,7,21,"[[35, 31, -88, 41, 84, 77, -26],[-23, -78, -36, -4, -97, 102, 18],[-72, -15, -11, -83, -87, 66, -2],[-123, 103, -103, 0, 31, -17, -88],[-98, -19, 40, 62, -63, 52, 70],[117, 127, 95, 17, -23, 64, 8],[114, 61, 122, -90, 81, 42, 40]]"
values_3,18,144,"[[86, 95, -70, 122, -34, -14, 34, -43, 33, -90, 35, -84, -26, 90, 71, -41, 100, -37],[71, -97, -45, 118, 114, 95, 43, 40, -63, -61, 25, 9, -33, 98, 7, 60, -118, -123],[-85, -99, 120, -59, -112, 121, -20, -67, -124, 80, -111, -84, -102, -124, 110, 56, 34, 26],[38, 65, 32, -70, -75, 8, 5, 80, 4, -106, 83, -55, 95, -4, 61, 19, -64, 74],[123, 92, 2, -53, 85, 46, 95, 48, -105, -69, -37, -63, -89, 71, -112, -55, -40, -27],[-66, 41, 81, -78, 48, 55, 49, -69, -26, -96, -98, -96, -98, 64, -45, 20, -40, -112],[43, 10, -120, 2, -10, 124, 38, 117, 79, -117, -30, -96, 67, -17, 14, -49, -114, 56],[-108, 40, 110, 123, 12, -48, -67, -37, -89, 108, -92, 82, -72, 113, -26, 45, -59, 119],[106, 91, 38, -105, -8, -120, -126, -93, 40, 120, -2, -68, 110, 94, 4, 57, 10, -44],[-73, -71, -96, -98, 17, 20, -11, 51, 107, 117, 114, -55, 68, -17, -97, 120, 53, 77],[-60, -122, 65, -37, -124, -80, -115, -8, -4, -53, -31, 94, 60, -116, 79, -72, -23, 23],[124, 88, 20, 42, -85, -8, -111, -64, 69, 20, -69, -70, 37, 119, 109, 124, 45, 60],[-49, 120, -15, 11, -92, -61, -118, -124, 78, -126, 57, -51, -128, 31, -87, -64, -59, 8],[-114, -12, -38, -65, -18, -13, -113, 62, 127, -72, -115, 59, 105, -46, -32, 79, 119, -115],[99, -70, 24, -113, 122, 103, 63, 122, -49, -118, 97, 14, -85, -9, 118, -86, -78, 110],[122, 49, -122, 35, -114, -66, -80, 8, -111, 4, -123, -59, 27, 92, 125, -105, 38, 111],[117, -128, -1, 91, -5, -43, -67, -78, -5, 30, -49, -45, 95, -52, 98, -34, 52, -78],[52, 113, -86, -103, -22, -116, 60, -85, -124, 112, 51, 20, -105, 13, -115, 70, 12, 64]]"
values_13,18,144,"[[-44, -51, -16, -62, 9, -69, -109, 121, -30, 55, 12, 80, -16, -64, -62, -115, 59, -17],[-94, 127, -2, -116, -34, -124, -67, 60, -78, -8, -76, -76, 44, 25, 99, -16, 108, 112],[-120, -124, -63, -108, 11, 91, -82, 14, 124, 24, 25, 64, 111, 121, -79, -84, -63, 67],[59, -54, -68, -5, 110, 88, 20, -48, 103, -103, 73, -108, 55, 63, 33, -115, 45, -116],[94, -75, 48, 11, 71, 65, -92, 68, -95, -40, -52, 106, 15, 91, 54, 57, -76, -55],[42, 48, 123, 69, 12, -125, 72, -121, 63, -12, 92, 38, -86, 116, -100, -41, -31, 121],[-34, -72, -113, -55, -75, 34, 18, 76, 107, -3, 28, -91, -34, 5, 3, 84, -127, -52],[0, 111, -121, 104, 95, -1, -128, -3, -127, 30, -27, 15, 58, 18, -78, -53, 5, -122],[101, -28, -42, -48, 102, 120, -34, -94, 109, 1, 100, -33, 112, 30, 9, 51, 70, -40],[-76, -128, -9, 21, 72, 23, 4, 87, -8, 127, -27, -51, -15, -61, -63, 102, -67, 126],[0, -77, -16, 76, 1, 87, -79, -118, -111, 99, 50, -67, -108, -5, -56, 116, 84, 62],[-126, -105, -26, -15, -49, -22, 95, -42, 86, -27, -119, -7, -69, 33, 76, 46, -71, -63],[-115, -45, 46, 100, -23, 34, 8, -45, 21, -41, -5, 94, 43, -58, 56, 100, 127, -119],[-83, -23, -49, -115, 122, -5, 68, -7, 26, 35, -86, 65, -87, -56, 25, -26, 102, 38],[-34, 94, -15, 17, 117, 2, -93, 6, 103, -32, 83, -94, 93, 57, 88, 123, -107, -72],[43, 118, -128, -66, -46, -119, -10, -43, -112, -24, 5, 98, 65, -39, 34, 45, -31, 26],[62, 71, -63, 65, 75, 24, -45, -52, -118, -34, 55, 59, -25, -95, -62, -39, -33, -102],[-7, 110, 54, -32, 127, -112, 23, -32, -98, 52, -115, 117, -40, 116, 13, 41, -79, -37]]"
values_83,2,144,"[[-95, -108],[-54, 5]]"
values_1,18,186,"[[-81, 6, -67, -84, 119, 12, -4, 62, 114, 127, -24, -37, -26, -86, 52, 49, -9, -81],[-10, -117, -81, -122, -123, 12, 98, -52, -31, -37, -123, -68, 42, 75, 69, -39, 77, -51],[18, 35, -40, 15, -69, 90, 3, -24, -66, -10, 108, 66, 45, 15, 99, -46, 97, -6],[-82, 88, -26, 5, -45, -117, -24, 105, 46, -124, -118, 95, 101, -59, -12, -110, -81, -53],[64, 61, -27, 72, 119, -120, 82, 3, -53, 106, -63, -120, -62, 80, -30, 19, 45, -65],[66, 57, 21, 98, -84, -39, 42, 94, -42, -16, 74, -54, -2, -7, -37, -35, -23, 125],[16, -65, 29, -35, -75, 42, -75, 22, -103, -75, 16, 1, -29, 121, -46, -20, -84, 73],[-106, -119, 50, -95, -98, 55, -37, -3, -7, 90, 109, 32, -26, 125, -117, 36, 28, -46],[43, 73, -123, -101, 111, 0, 7, 78, 71, 71, 73, -82, 123, 81, -28, -11, 127, 122],[120, -30, 20, 31, -101, 52, -96, -98, 59, 4, 112, 33, -30, 21, 60, 111, -96, -100],[2, 103, -70, 31, -107, -96, -62, 116, 60, 127, -100, -72, 4, 98, -19, -48, 125, -68],[94, -23, 14, -29, 79, -33, 4, 32, 62, 124, -10, 114, -105, -8, -30, 106, 20, 41],[-44, 3, -47, 67, 52, -45, 54, -37, -23, 50, 34, 53, 41, -36, -78, 89, -69, -85],[96, -49, -12, 27, 50, -63, -104, -113, 93, -88, -96, 97, 61, -88, 125, -74, -43, -97],[-88, -26, 29, -103, -21, -124, 42, 80, -11, -46, 86, 119, 73, 111, -52, 61, 79, -29],[-81, -30, -94, 17, -51, -124, -92, -88, 48, 4, 92, -71, -51, -35, -29, 12, -76, -103],[118, 89, -11, -33, 100, 90, 45, 120, 2, -122, 98, -70, -10, 126, -23, -50, 124, 124],[104, 120, -46, -87, -39, -94, 79, 89, -102, 31, -77, 73, 18, -91, -62, -80, 76, -57]]"
values_21,12,186,"[[-70, 43, -87, 11, 100, 19, -79, 34, 99, 28, 95, -17],[-58, 63, 42, -79, 7, -108, -62, 47, -114, -126, 86, 40],[-74, 49, -108, -28, 34, 66, 109, 109, -110, -25, -81, 109],[45, 43, -20, 47, 110, 12, -108, 110, 83, -114, 87, -89],[-87, -124, 112, 75, -69, -99, 119, 115, 75, -4, 5, -60],[-114, 38, 111, 46, -92, -1, 42, 86, -70, -39, 69, -76],[82, -126, 13, -64, 40, 91, -77, 48, 13, -74, 125, -104],[111, 3, 31, 31, -77, -15, 81, -105, 53, 123, -34, -83],[-99, 100, 114, 107, -21, -105, -56, -36, 36, 26, -100, -56],[92, -126, 79, -1, -115, 60, -55, 76, 27, -109, 48, -28],[67, -98, 92, 50, -52, 99, -110, 66, -56, -74, 59, 13],[106, 83, -99, -107, -112, -124, -30, -59, -117, 31, -15, -6]]"
