;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SV_VAL_1;SV_VAL_2
1637;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;52;43;0.0
1638;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;98;84;0.0
1639;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;61;186;0.0
1640;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;44;85;0.0
1641;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;68;84;0.0
1642;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;41;186;0.0
1643;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;85;169;0.0
1644;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;79;134;0.0
1645;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;71;186;0.0
1646;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;63;144;0.0
1647;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;20;21;0.0
1648;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;74;85;0.0
1649;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;72;43;0.0
1650;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;86;22;0.0
1651;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;75;169;0.0
1652;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;55;169;0.0
1653;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;14;85;0.0
1654;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;47;187;0.0
1655;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;91;186;0.0
1656;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;64;85;0.0
1657;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;11;186;0.0
1658;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;49;134;0.0
1659;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;62;43;0.0
1660;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;80;21;0.0
1661;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;39;134;0.0
1662;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;90;21;0.0
1663;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;53;144;0.0
1664;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;94;85;0.0
1665;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;7;187;0.0
1666;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;31;186;0.0
1667;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;93;144;0.0
1668;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;38;84;0.0
1669;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;58;84;0.0
1670;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;78;84;0.0
1671;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;50;21;0.0
1672;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;3;144;0.0
1673;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;13;144;0.0
1674;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;83;144;0.0
1675;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;1;186;0.0
1676;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;21;186;0.0
1677;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;32;43;0.0
1678;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;22;43;0.0
1679;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;9;134;0.0
1680;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;6;22;0.0
1681;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;76;22;0.0
1682;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;18;84;0.0
1683;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;16;22;0.0
1684;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;40;21;0.0
1685;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;2;43;0.0
1686;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;60;21;0.0
1687;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;99;134;0.0
1688;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;48;84;0.0
1689;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;69;134;0.0
1690;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;46;22;0.0
1691;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;24;85;0.0
1692;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;95;169;0.0
1693;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;42;43;0.0
1694;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;37;187;0.0
1695;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;10;21;0.0
1696;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;67;187;0.0
1697;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;35;169;0.0
1698;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;30;21;0.0
1699;Bambu;xc7vx690t-3ffg1930-Virtex-7;astar;int8_t;4;85;0.0
1700;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;27;21;0.0
1701;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;84;-14;0.0
1702;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;65;60;0.0
1703;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;96;-127;0.0
1704;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;28;18;0.0
1705;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;54;-14;0.0
1706;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;15;60;0.0
1707;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;87;21;0.0
1708;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;59;22;0.0
1709;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;5;60;0.0
1710;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;92;-57;0.0
1711;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;0;-8;0.0
1712;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;77;21;0.0
1713;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;17;21;0.0
1714;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;12;-57;0.0
1715;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;33;-108;0.0
1716;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;25;60;0.0
1717;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;19;22;0.0
1718;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;97;21;0.0
1719;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;81;-118;0.0
1720;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;8;18;0.0
1721;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;73;-108;0.0
1722;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;89;22;0.0
1723;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;82;-57;0.0
1724;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;34;-14;0.0
1725;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;70;-8;0.0
1726;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;29;22;0.0
1727;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;51;-118;0.0
1728;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;57;21;0.0
1729;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;88;18;0.0
1730;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;23;-108;0.0
1731;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;45;60;0.0
1732;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;66;-127;0.0
1733;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;36;-127;0.0
1734;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;56;-127;0.0
1735;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;26;-127;0.0
1736;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;43;-108;0.0
1737;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;52;-57;0.0
1738;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;98;18;0.0
1739;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;61;-118;0.0
1740;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;44;-14;0.0
1741;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;68;18;0.0
1742;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;41;-118;0.0
1743;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;85;60;0.0
1744;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;79;22;0.0
1745;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;71;-118;0.0
1746;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;63;-108;0.0
1747;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;20;-8;0.0
1748;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;74;-14;0.0
1749;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;72;-57;0.0
1750;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;86;-127;0.0
1751;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;75;60;0.0
1752;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;55;60;0.0
1753;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;14;-14;0.0
1754;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;47;21;0.0
1755;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;91;-118;0.0
1756;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;64;-14;0.0
1757;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;11;-118;0.0
1758;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;49;22;0.0
1759;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;62;-57;0.0
1760;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;80;-8;0.0
1761;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;39;22;0.0
1762;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;90;-8;0.0
1763;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;53;-108;0.0
1764;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;94;-14;0.0
1765;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;7;21;0.0
1766;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;31;-118;0.0
1767;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;93;-108;0.0
1768;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;38;18;0.0
1769;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;58;18;0.0
1770;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;78;18;0.0
1771;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;50;-8;0.0
1772;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;3;-108;0.0
1773;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;13;-108;0.0
1774;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;83;-108;0.0
1775;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;1;-118;0.0
1776;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;21;-118;0.0
1777;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;32;-57;0.0
1778;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;22;-57;0.0
1779;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;9;22;0.0
1780;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;6;-127;0.0
1781;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;76;-127;0.0
1782;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;18;18;0.0
1783;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;16;-127;0.0
1784;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;40;-8;0.0
1785;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;2;-57;0.0
1786;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;60;-8;0.0
1787;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;99;22;0.0
1788;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;48;18;0.0
1789;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;69;22;0.0
1790;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;46;-127;0.0
1791;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;24;-14;0.0
1792;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;95;60;0.0
1793;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;42;-57;0.0
1794;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;37;21;0.0
1795;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;10;-8;0.0
1796;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;67;21;0.0
1797;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;35;60;0.0
1798;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;30;-8;0.0
1799;Bambu;xc7vx690t-3ffg1930-Virtex-7;binarysearch;int8_t;4;-14;0.0
1800;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;27;5;0.0
1801;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;84;2;0.0
1802;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;65;7;0.0
1803;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;96;2;1.0
1804;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;28;5;-1.0
1805;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;54;7;0.0
1806;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;15;7;0.0
1807;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;87;2;0.0
1808;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;59;7;0.0
1809;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;5;7;0.0
1810;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;92;2;0.0
1811;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;0;7;0.0
1812;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;77;2;0.0
1813;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;17;7;0.0
1814;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;12;7;0.0
1815;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;33;5;-1.0
1816;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;25;5;0.0
1817;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;19;7;0.0
1818;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;97;2;0.0
1819;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;81;2;1.0
1820;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;8;7;-1.0
1821;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;73;7;-1.0
1822;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;89;2;0.0
1823;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;82;2;0.0
1824;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;34;5;0.0
1825;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;70;7;0.0
1826;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;29;5;0.0
1827;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;51;7;1.0
1828;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;57;7;0.0
1829;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;88;2;-1.0
1830;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;23;7;-1.0
1831;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;45;5;0.0
1832;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;66;7;1.0
1833;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;36;5;1.0
1834;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;56;7;1.0
1835;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;26;5;1.0
1836;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;43;5;-1.0
1837;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;52;7;0.0
1838;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;98;2;-1.0
1839;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;61;7;1.0
1840;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;44;5;0.0
1841;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;68;7;-1.0
1842;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;41;5;1.0
1843;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;85;2;0.0
1844;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;79;2;0.0
1845;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;71;7;1.0
1846;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;63;7;-1.0
1847;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;20;7;0.0
1848;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;74;7;0.0
1849;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;72;7;0.0
1850;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;86;2;1.0
1851;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;75;2;0.0
1852;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;55;7;0.0
1853;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;14;7;0.0
1854;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;47;5;0.0
1855;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;91;2;1.0
1856;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;64;7;0.0
1857;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;11;7;1.0
1858;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;49;5;0.0
1859;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;62;7;0.0
1860;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;80;2;0.0
1861;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;39;5;0.0
1862;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;90;2;0.0
1863;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;53;7;-1.0
1864;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;94;2;0.0
1865;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;7;7;0.0
1866;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;31;5;1.0
1867;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;93;2;-1.0
1868;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;38;5;-1.0
1869;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;58;7;-1.0
1870;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;78;2;-1.0
1871;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;50;7;0.0
1872;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;3;7;-1.0
1873;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;13;7;-1.0
1874;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;83;2;-1.0
1875;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;1;7;1.0
1876;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;21;7;1.0
1877;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;32;5;0.0
1878;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;22;7;0.0
1879;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;9;7;0.0
1880;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;6;7;1.0
1881;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;76;2;1.0
1882;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;18;7;-1.0
1883;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;16;7;1.0
1884;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;40;5;0.0
1885;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;2;7;0.0
1886;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;60;7;0.0
1887;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;99;2;0.0
1888;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;48;5;-1.0
1889;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;69;7;0.0
1890;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;46;5;1.0
1891;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;24;7;0.0
1892;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;95;2;0.0
1893;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;42;5;0.0
1894;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;37;5;0.0
1895;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;10;7;0.0
1896;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;67;7;0.0
1897;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;35;5;0.0
1898;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;30;5;0.0
1899;Bambu;xc7vx690t-3ffg1930-Virtex-7;fft;int8_t;4;7;0.0
1900;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;27;6;0.0
1901;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;84;5;0.0
1902;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;65;5;0.0
1903;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;96;9;0.0
1904;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;28;8;0.0
1905;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;54;6;0.0
1906;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;15;4;0.0
1907;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;87;5;0.0
1908;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;59;8;0.0
1909;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;5;11;0.0
1910;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;92;5;0.0
1911;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;0;10;0.0
1912;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;77;4;0.0
1913;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;17;7;0.0
1914;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;12;8;0.0
1915;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;33;9;0.0
1916;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;25;4;0.0
1917;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;19;7;0.0
1918;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;97;9;0.0
1919;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;81;5;0.0
1920;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;8;10;0.0
1921;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;73;10;0.0
1922;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;89;5;0.0
1923;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;82;3;0.0
1924;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;34;11;0.0
1925;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;70;9;0.0
1926;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;29;4;0.0
1927;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;51;2;0.0
1928;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;57;2;0.0
1929;Bambu;xc7vx690t-3ffg1930-Virtex-7;fibcall;int8_t;88;10;0.0
