,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
1082,shell_sort,0.474266667,21,35,72325.77,245,0.02,1422.8,4018.1,184,61,56,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,175.0,0.474266667,8,0,0,70,69,-86,94,118,-86,122,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1083,shell_sort,0.51193,25,35,70953.57,260,0.02,1535.79,3941.86,194,66,60,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,323.0,0.51193,13,0,0,-8,125,-53,-89,-10,-11,-60,38,10,71,-46,90,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1084,shell_sort,0.614856667,38,35,67957.76,298,0.03,1844.57,3775.43,218,80,73,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,852.0,0.614856667,27,0,0,-106,-67,-118,39,48,40,77,-53,-30,-26,114,-42,18,27,-52,-29,-114,-17,-104,21,-93,-108,-84,-57,-15,-21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1085,shell_sort,0.503946667,24,35,72757.26,257,0.02,1511.84,4042.07,191,66,59,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,319.0,0.503946667,13,0,0,-94,-2,-15,8,53,53,121,-3,111,71,-111,79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1086,shell_sort,0.521983333,27,35,69017.96,263,0.02,1565.95,3834.33,195,68,62,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,384.0,0.521983333,15,0,0,109,112,69,123,119,-22,-3,47,31,-94,52,-68,-47,-41,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1087,shell_sort,0.54,29,35,67453.45,270,0.02,1620.0,3747.41,201,69,64,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,420.0,0.54,16,0,0,34,-96,-1,-112,-38,-36,-110,5,-58,-23,-92,-31,-83,108,-56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1088,shell_sort,0.531906667,27,35,72398.62,268,0.02,1595.72,4022.15,198,70,62,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,456.0,0.531906667,17,0,0,-102,-71,89,-1,84,118,11,-36,79,79,8,-82,-48,82,-114,-114,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1089,shell_sort,0.600246667,39,35,63833.98,290,0.03,1800.74,3546.33,211,79,74,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,836.0,0.600246667,26,0,0,-53,123,51,89,-39,22,-45,79,90,28,110,-19,-20,-63,66,69,121,-6,-54,15,-124,-96,72,37,-45,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1090,shell_sort,0.44056,16,35,80952.6,233,0.02,1321.68,4497.37,177,56,51,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,45.0,0.44056,3,0,0,22,-72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1091,shell_sort,0.600413333,38,35,64702.4,291,0.03,1801.24,3594.58,213,78,73,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,804.0,0.600413333,25,0,0,-58,-82,-16,97,-116,43,-45,48,83,-39,-8,54,40,-35,-86,78,-19,-111,-117,-78,113,9,-21,46,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1092,shell_sort,0.48413,22,35,71629.22,249,0.02,1452.39,3979.4,187,62,57,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,208.0,0.48413,9,0,0,-111,-1,100,44,52,-38,-48,110,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1093,shell_sort,0.448686667,18,35,74594.23,235,0.02,1346.06,4144.12,178,57,53,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,74.0,0.448686667,4,0,0,107,112,102,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1094,shell_sort,0.51803,28,35,66048.94,260,0.02,1554.09,3669.39,192,68,63,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,432.0,0.51803,15,0,0,39,108,39,95,41,35,88,-83,72,51,-77,111,-105,-6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1095,shell_sort,0.608526667,39,35,65533.62,294,0.03,1825.58,3640.76,214,80,74,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,816.0,0.608526667,27,0,0,-46,86,53,-113,34,-45,-79,-62,-30,126,17,38,85,65,-106,-90,-29,110,-92,118,107,-59,37,-75,118,-17,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1096,shell_sort,0.436776667,16,35,78824.55,231,0.02,1310.33,4379.14,176,55,51,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,31.0,0.436776667,2,0,0,60,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1097,shell_sort,0.576026667,36,35,63842.92,281,0.03,1728.08,3546.83,205,76,71,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,708.0,0.576026667,23,0,0,52,11,10,90,56,-116,76,-109,-58,38,-122,53,42,71,-112,54,25,61,-99,-21,-99,-63,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1098,shell_sort,0.568093333,34,35,64912.95,279,0.03,1704.28,3606.28,205,74,69,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,644.0,0.568093333,21,0,0,-56,-37,103,119,90,-91,-32,-3,-13,123,-16,88,77,-38,-106,-122,57,124,116,53,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1099,shell_sort,0.503946667,24,35,71654.88,257,0.02,1511.84,3980.83,192,65,59,37,5,1,5,2,2,1,5,7,2,2,100,0,0,1,3,1,295.0,0.503946667,12,0,0,82,103,100,-82,39,-99,-99,-54,-104,77,-93,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1100,straight_sort,0.461713333,33,32,41638.29,230,0.03,1385.14,2313.24,168,62,65,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,6.07314e+16,0.461713333,23,0,0,106,88,29,80,30,4,98,25,48,42,75,3,116,48,19,113,66,84,34,80,68,102,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1101,straight_sort,0.402643333,24,32,41069.61,208,0.03,1207.93,2281.65,157,51,56,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,471570000000000.0,0.402643333,12,0,0,112,78,55,68,13,30,115,106,10,65,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1102,straight_sort,0.452,32,32,40680.0,226,0.03,1356.0,2260.0,166,60,64,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,50467023.0,0.452,21,0,0,58,38,73,102,3,52,18,64,5,54,21,106,110,10,57,35,97,39,56,24,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1103,straight_sort,0.41608,25,32,43139.12,214,0.03,1248.24,2396.62,160,54,57,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,304.0,0.41608,15,0,0,3,116,83,80,88,65,20,49,112,8,97,14,65,104,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1104,straight_sort,0.467433333,34,32,41574.05,232,0.03,1402.3,2309.67,169,63,66,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.467433333,24,0,0,64,89,59,13,20,41,85,7,116,76,34,105,99,68,116,114,104,85,109,111,9,14,102,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1105,straight_sort,0.427473333,27,32,42557.22,218,0.03,1282.42,2364.29,162,56,59,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,3.07073e+16,0.427473333,17,0,0,27,66,26,56,44,54,37,84,47,5,3,13,34,66,88,61,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1106,straight_sort,0.44061,30,32,40888.66,222,0.03,1321.83,2271.59,164,58,62,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.44061,19,0,0,70,89,74,17,25,110,4,93,20,29,16,101,105,25,37,12,94,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1107,straight_sort,0.402643333,24,32,41069.61,208,0.03,1207.93,2281.65,157,51,56,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.402643333,12,0,0,47,62,7,18,30,37,76,59,114,27,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1108,straight_sort,0.425296667,28,32,40099.35,216,0.03,1275.89,2227.74,161,55,60,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1688850000000000.0,0.425296667,16,0,0,53,98,73,88,77,45,109,20,28,15,58,78,56,115,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1109,straight_sort,0.368733333,18,32,44247.83,196,0.03,1106.2,2458.21,151,45,50,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.368733333,6,0,0,86,112,23,79,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1110,straight_sort,0.41219,25,32,41944.55,212,0.03,1236.57,2330.25,159,53,57,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1407370000000000.0,0.41219,14,0,0,93,103,56,7,5,53,94,109,103,101,23,85,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1111,straight_sort,0.44283,29,32,43244.48,224,0.03,1328.49,2402.47,165,59,61,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,400.0,0.44283,20,0,0,2,32,2,29,81,4,64,40,21,113,20,51,100,47,113,71,34,17,78,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1112,straight_sort,0.477773333,33,32,45866.35,238,0.03,1433.32,2548.13,172,66,65,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1830294831.0,0.477773333,27,0,0,106,60,83,80,73,80,108,39,95,52,3,60,19,34,57,60,90,89,16,12,23,39,20,51,113,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1113,straight_sort,0.48461,37,32,41493.06,238,0.04,1453.83,2305.17,172,66,69,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.48461,27,0,0,19,93,52,84,35,109,28,53,34,58,88,102,4,17,53,99,33,23,107,26,43,105,39,49,37,96,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1114,straight_sort,0.41219,25,32,41944.55,212,0.03,1236.57,2330.25,159,53,57,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,4537458389.0,0.41219,14,0,0,89,4,87,81,66,103,2,61,28,94,60,112,94,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1115,straight_sort,0.454273333,31,32,42906.84,228,0.03,1362.82,2383.71,167,61,63,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,846696000000000.0,0.454273333,22,0,0,56,31,63,13,100,77,15,95,17,31,61,109,63,26,104,19,16,5,14,36,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1116,straight_sort,0.402643333,24,32,41069.61,208,0.03,1207.93,2281.65,157,51,56,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,196.0,0.402643333,12,0,0,18,96,21,109,82,60,62,42,39,57,113,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1117,straight_sort,0.425296667,28,32,40099.35,216,0.03,1275.89,2227.74,161,55,60,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,21474836483.0,0.425296667,16,0,0,109,69,60,45,24,96,80,101,53,30,79,23,36,19,46,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1118,straight_sort,0.4772,35,32,42538.88,236,0.03,1431.6,2363.27,171,65,67,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.4772,26,0,0,37,59,103,83,106,20,66,38,8,100,72,90,93,59,63,45,31,80,68,42,114,22,20,6,103,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1119,straight_sort,0.4577,33,32,40610.47,228,0.03,1373.1,2256.14,167,61,65,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1830294831.0,0.4577,22,0,0,66,21,12,74,105,2,104,82,48,22,78,56,85,101,13,54,91,42,58,88,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1120,straight_sort,0.49198,39,32,40569.41,240,0.04,1475.94,2253.86,173,67,71,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1830294831.0,0.49198,28,0,0,116,68,63,95,25,60,34,101,79,78,35,49,76,74,91,48,87,99,98,100,68,29,32,75,21,109,89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1121,straight_sort,0.452,32,32,40680.0,226,0.03,1356.0,2260.0,166,60,64,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,3.45876e+18,0.452,21,0,0,11,38,71,48,67,75,82,51,67,90,78,59,9,74,76,98,94,57,68,60,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1122,straight_sort,0.346143333,14,32,48657.85,188,0.02,1038.43,2703.21,147,41,46,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,16.0,0.346143333,2,0,0,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1123,straight_sort,0.46,32,32,42780.0,230,0.03,1380.0,2376.67,168,62,64,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,297367000000000.0,0.46,23,0,0,64,87,67,82,46,110,40,19,14,84,66,64,62,70,53,61,10,19,21,100,92,112,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1124,straight_sort,0.46573,33,32,42677.78,232,0.03,1397.19,2370.99,169,63,65,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,3307410000000.0,0.46573,24,0,0,37,76,48,107,106,22,8,76,9,15,9,81,54,49,80,56,57,89,45,10,36,2,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1125,straight_sort,0.46,32,32,42780.0,230,0.03,1380.0,2376.67,168,62,64,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,3.0,0.46,23,0,0,106,11,100,114,45,64,80,31,110,82,106,76,55,36,16,63,98,55,114,20,99,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1126,straight_sort,0.38003,20,32,42867.31,200,0.03,1140.09,2381.52,153,47,52,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,423359000000000.0,0.38003,8,0,0,71,38,39,92,16,88,46,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1127,straight_sort,0.413963333,26,32,40504.78,212,0.03,1241.89,2250.27,159,53,58,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,7.66175e+18,0.413963333,14,0,0,63,36,3,44,18,98,48,46,101,9,42,97,74,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1128,straight_sort,0.402643333,24,32,41069.61,208,0.03,1207.93,2281.65,157,51,56,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1688850000000000.0,0.402643333,12,0,0,14,50,96,92,47,10,39,42,98,51,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1129,straight_sort,0.47376,33,32,44791.82,236,0.03,1421.28,2488.43,171,65,65,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.47376,26,0,0,93,87,85,39,50,88,5,26,70,48,88,49,67,69,60,50,23,77,89,8,33,23,12,12,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1130,straight_sort,0.35179,15,32,47280.66,190,0.02,1055.37,2626.7,148,42,47,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,28.0,0.35179,3,0,0,15,94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1131,straight_sort,0.404696667,23,32,43918.22,210,0.03,1214.09,2439.9,158,52,55,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.404696667,13,0,0,35,109,21,36,11,23,91,55,11,113,95,95,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1132,straight_sort,0.4577,33,32,40610.47,228,0.03,1373.1,2256.14,167,61,65,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,4537458389.0,0.4577,22,0,0,113,88,61,55,79,113,62,81,40,26,6,68,35,52,107,49,39,3,71,16,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1133,straight_sort,0.413963333,26,32,40504.78,212,0.03,1241.89,2250.27,159,53,58,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,14534228995.0,0.413963333,14,0,0,46,115,99,43,62,48,114,28,47,83,29,67,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1134,straight_sort,0.40084,23,32,42663.42,208,0.03,1202.52,2370.19,157,51,55,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,7195590419.0,0.40084,12,0,0,59,71,114,46,25,10,107,7,33,9,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1135,straight_sort,0.35179,15,32,47280.66,190,0.02,1055.37,2626.7,148,42,47,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,0.0,0.35179,3,0,0,65,19,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1136,straight_sort,0.357436667,16,32,46109.45,192,0.02,1072.31,2561.64,149,43,48,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,1.0838e+17,0.357436667,4,0,0,69,106,109,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1137,straight_sort,0.471463333,34,32,42598.05,234,0.03,1414.39,2366.56,170,64,66,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,14534228995.0,0.471463333,25,0,0,40,77,69,107,80,84,9,30,54,11,89,27,100,64,85,29,10,107,50,93,100,40,5,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1138,straight_sort,0.406513333,24,32,42277.54,210,0.03,1219.54,2348.75,158,52,56,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,236.0,0.406513333,13,0,0,15,28,104,17,18,76,70,83,59,109,66,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1139,straight_sort,0.346143333,14,32,48657.85,188,0.02,1038.43,2703.21,147,41,46,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,2.43844e+17,0.346143333,2,0,0,101,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1140,straight_sort,0.372493333,18,32,45692.66,198,0.02,1117.48,2538.48,152,46,50,20,3,1,3,2,2,1,5,5,2,2,100,0,0,1,3,0,88.0,0.372493333,7,0,0,12,101,101,26,90,109,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
