,FUNCTION,BugsDelivered,DistinctOperands,Effort,ProgramLength,ProgramLevel,TimeToImplement,TotalOperators,GlobalVariables,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Max_Freq
1086,shell_sort,0.521983333,27,69017.96,263,0.02,3834.33,195,1,100,0,0,1,384.0,0.521983333,0,0,109,112,69,123,119,-22,-3,47,31,-94,52,-68,-47,-41,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1087,shell_sort,0.54,29,67453.45,270,0.02,3747.41,201,1,100,0,0,1,420.0,0.54,0,0,34,-96,-1,-112,-38,-36,-110,5,-58,-23,-92,-31,-83,108,-56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1088,shell_sort,0.531906667,27,72398.62,268,0.02,4022.15,198,1,100,0,0,1,456.0,0.531906667,0,0,-102,-71,89,-1,84,118,11,-36,79,79,8,-82,-48,82,-114,-114,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1089,shell_sort,0.600246667,39,63833.98,290,0.03,3546.33,211,1,100,0,0,1,836.0,0.600246667,0,0,-53,123,51,89,-39,22,-45,79,90,28,110,-19,-20,-63,66,69,121,-6,-54,15,-124,-96,72,37,-45,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1090,shell_sort,0.44056,16,80952.6,233,0.02,4497.37,177,1,100,0,0,1,45.0,0.44056,0,0,22,-72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1091,shell_sort,0.600413333,38,64702.4,291,0.03,3594.58,213,1,100,0,0,1,804.0,0.600413333,0,0,-58,-82,-16,97,-116,43,-45,48,83,-39,-8,54,40,-35,-86,78,-19,-111,-117,-78,113,9,-21,46,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1092,shell_sort,0.48413,22,71629.22,249,0.02,3979.4,187,1,100,0,0,1,208.0,0.48413,0,0,-111,-1,100,44,52,-38,-48,110,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1093,shell_sort,0.448686667,18,74594.23,235,0.02,4144.12,178,1,100,0,0,1,74.0,0.448686667,0,0,107,112,102,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1094,shell_sort,0.51803,28,66048.94,260,0.02,3669.39,192,1,100,0,0,1,432.0,0.51803,0,0,39,108,39,95,41,35,88,-83,72,51,-77,111,-105,-6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1095,shell_sort,0.608526667,39,65533.62,294,0.03,3640.76,214,1,100,0,0,1,816.0,0.608526667,0,0,-46,86,53,-113,34,-45,-79,-62,-30,126,17,38,85,65,-106,-90,-29,110,-92,118,107,-59,37,-75,118,-17,-97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1096,shell_sort,0.436776667,16,78824.55,231,0.02,4379.14,176,1,100,0,0,1,31.0,0.436776667,0,0,60,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1097,shell_sort,0.576026667,36,63842.92,281,0.03,3546.83,205,1,100,0,0,1,708.0,0.576026667,0,0,52,11,10,90,56,-116,76,-109,-58,38,-122,53,42,71,-112,54,25,61,-99,-21,-99,-63,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1098,shell_sort,0.568093333,34,64912.95,279,0.03,3606.28,205,1,100,0,0,1,644.0,0.568093333,0,0,-56,-37,103,119,90,-91,-32,-3,-13,123,-16,88,77,-38,-106,-122,57,124,116,53,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1099,shell_sort,0.503946667,24,71654.88,257,0.02,3980.83,192,1,100,0,0,1,295.0,0.503946667,0,0,82,103,100,-82,39,-99,-99,-54,-104,77,-93,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1100,straight_sort,0.461713333,33,41638.29,230,0.03,2313.24,168,1,100,0,0,0,6.07314e+16,0.461713333,0,0,106,88,29,80,30,4,98,25,48,42,75,3,116,48,19,113,66,84,34,80,68,102,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1101,straight_sort,0.402643333,24,41069.61,208,0.03,2281.65,157,1,100,0,0,0,471570000000000.0,0.402643333,0,0,112,78,55,68,13,30,115,106,10,65,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1102,straight_sort,0.452,32,40680.0,226,0.03,2260.0,166,1,100,0,0,0,50467023.0,0.452,0,0,58,38,73,102,3,52,18,64,5,54,21,106,110,10,57,35,97,39,56,24,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1103,straight_sort,0.41608,25,43139.12,214,0.03,2396.62,160,1,100,0,0,0,304.0,0.41608,0,0,3,116,83,80,88,65,20,49,112,8,97,14,65,104,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1104,straight_sort,0.467433333,34,41574.05,232,0.03,2309.67,169,1,100,0,0,0,0.0,0.467433333,0,0,64,89,59,13,20,41,85,7,116,76,34,105,99,68,116,114,104,85,109,111,9,14,102,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1105,straight_sort,0.427473333,27,42557.22,218,0.03,2364.29,162,1,100,0,0,0,3.07073e+16,0.427473333,0,0,27,66,26,56,44,54,37,84,47,5,3,13,34,66,88,61,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1106,straight_sort,0.44061,30,40888.66,222,0.03,2271.59,164,1,100,0,0,0,0.0,0.44061,0,0,70,89,74,17,25,110,4,93,20,29,16,101,105,25,37,12,94,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1107,straight_sort,0.402643333,24,41069.61,208,0.03,2281.65,157,1,100,0,0,0,0.0,0.402643333,0,0,47,62,7,18,30,37,76,59,114,27,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1108,straight_sort,0.425296667,28,40099.35,216,0.03,2227.74,161,1,100,0,0,0,1688850000000000.0,0.425296667,0,0,53,98,73,88,77,45,109,20,28,15,58,78,56,115,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1109,straight_sort,0.368733333,18,44247.83,196,0.03,2458.21,151,1,100,0,0,0,0.0,0.368733333,0,0,86,112,23,79,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1110,straight_sort,0.41219,25,41944.55,212,0.03,2330.25,159,1,100,0,0,0,1407370000000000.0,0.41219,0,0,93,103,56,7,5,53,94,109,103,101,23,85,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1111,straight_sort,0.44283,29,43244.48,224,0.03,2402.47,165,1,100,0,0,0,400.0,0.44283,0,0,2,32,2,29,81,4,64,40,21,113,20,51,100,47,113,71,34,17,78,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1112,straight_sort,0.477773333,33,45866.35,238,0.03,2548.13,172,1,100,0,0,0,1830294831.0,0.477773333,0,0,106,60,83,80,73,80,108,39,95,52,3,60,19,34,57,60,90,89,16,12,23,39,20,51,113,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1113,straight_sort,0.48461,37,41493.06,238,0.04,2305.17,172,1,100,0,0,0,0.0,0.48461,0,0,19,93,52,84,35,109,28,53,34,58,88,102,4,17,53,99,33,23,107,26,43,105,39,49,37,96,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1114,straight_sort,0.41219,25,41944.55,212,0.03,2330.25,159,1,100,0,0,0,4537458389.0,0.41219,0,0,89,4,87,81,66,103,2,61,28,94,60,112,94,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1115,straight_sort,0.454273333,31,42906.84,228,0.03,2383.71,167,1,100,0,0,0,846696000000000.0,0.454273333,0,0,56,31,63,13,100,77,15,95,17,31,61,109,63,26,104,19,16,5,14,36,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1116,straight_sort,0.402643333,24,41069.61,208,0.03,2281.65,157,1,100,0,0,0,196.0,0.402643333,0,0,18,96,21,109,82,60,62,42,39,57,113,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1117,straight_sort,0.425296667,28,40099.35,216,0.03,2227.74,161,1,100,0,0,0,21474836483.0,0.425296667,0,0,109,69,60,45,24,96,80,101,53,30,79,23,36,19,46,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1118,straight_sort,0.4772,35,42538.88,236,0.03,2363.27,171,1,100,0,0,0,0.0,0.4772,0,0,37,59,103,83,106,20,66,38,8,100,72,90,93,59,63,45,31,80,68,42,114,22,20,6,103,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1119,straight_sort,0.4577,33,40610.47,228,0.03,2256.14,167,1,100,0,0,0,1830294831.0,0.4577,0,0,66,21,12,74,105,2,104,82,48,22,78,56,85,101,13,54,91,42,58,88,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1120,straight_sort,0.49198,39,40569.41,240,0.04,2253.86,173,1,100,0,0,0,1830294831.0,0.49198,0,0,116,68,63,95,25,60,34,101,79,78,35,49,76,74,91,48,87,99,98,100,68,29,32,75,21,109,89,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1121,straight_sort,0.452,32,40680.0,226,0.03,2260.0,166,1,100,0,0,0,3.45876e+18,0.452,0,0,11,38,71,48,67,75,82,51,67,90,78,59,9,74,76,98,94,57,68,60,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1122,straight_sort,0.346143333,14,48657.85,188,0.02,2703.21,147,1,100,0,0,0,16.0,0.346143333,0,0,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1123,straight_sort,0.46,32,42780.0,230,0.03,2376.67,168,1,100,0,0,0,297367000000000.0,0.46,0,0,64,87,67,82,46,110,40,19,14,84,66,64,62,70,53,61,10,19,21,100,92,112,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1124,straight_sort,0.46573,33,42677.78,232,0.03,2370.99,169,1,100,0,0,0,3307410000000.0,0.46573,0,0,37,76,48,107,106,22,8,76,9,15,9,81,54,49,80,56,57,89,45,10,36,2,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1125,straight_sort,0.46,32,42780.0,230,0.03,2376.67,168,1,100,0,0,0,3.0,0.46,0,0,106,11,100,114,45,64,80,31,110,82,106,76,55,36,16,63,98,55,114,20,99,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1126,straight_sort,0.38003,20,42867.31,200,0.03,2381.52,153,1,100,0,0,0,423359000000000.0,0.38003,0,0,71,38,39,92,16,88,46,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1127,straight_sort,0.413963333,26,40504.78,212,0.03,2250.27,159,1,100,0,0,0,7.66175e+18,0.413963333,0,0,63,36,3,44,18,98,48,46,101,9,42,97,74,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1128,straight_sort,0.402643333,24,41069.61,208,0.03,2281.65,157,1,100,0,0,0,1688850000000000.0,0.402643333,0,0,14,50,96,92,47,10,39,42,98,51,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1129,straight_sort,0.47376,33,44791.82,236,0.03,2488.43,171,1,100,0,0,0,0.0,0.47376,0,0,93,87,85,39,50,88,5,26,70,48,88,49,67,69,60,50,23,77,89,8,33,23,12,12,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1130,straight_sort,0.35179,15,47280.66,190,0.02,2626.7,148,1,100,0,0,0,28.0,0.35179,0,0,15,94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1131,straight_sort,0.404696667,23,43918.22,210,0.03,2439.9,158,1,100,0,0,0,0.0,0.404696667,0,0,35,109,21,36,11,23,91,55,11,113,95,95,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1132,straight_sort,0.4577,33,40610.47,228,0.03,2256.14,167,1,100,0,0,0,4537458389.0,0.4577,0,0,113,88,61,55,79,113,62,81,40,26,6,68,35,52,107,49,39,3,71,16,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1133,straight_sort,0.413963333,26,40504.78,212,0.03,2250.27,159,1,100,0,0,0,14534228995.0,0.413963333,0,0,46,115,99,43,62,48,114,28,47,83,29,67,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1134,straight_sort,0.40084,23,42663.42,208,0.03,2370.19,157,1,100,0,0,0,7195590419.0,0.40084,0,0,59,71,114,46,25,10,107,7,33,9,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1135,straight_sort,0.35179,15,47280.66,190,0.02,2626.7,148,1,100,0,0,0,0.0,0.35179,0,0,65,19,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1136,straight_sort,0.357436667,16,46109.45,192,0.02,2561.64,149,1,100,0,0,0,1.0838e+17,0.357436667,0,0,69,106,109,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1137,straight_sort,0.471463333,34,42598.05,234,0.03,2366.56,170,1,100,0,0,0,14534228995.0,0.471463333,0,0,40,77,69,107,80,84,9,30,54,11,89,27,100,64,85,29,10,107,50,93,100,40,5,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1138,straight_sort,0.406513333,24,42277.54,210,0.03,2348.75,158,1,100,0,0,0,236.0,0.406513333,0,0,15,28,104,17,18,76,70,83,59,109,66,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1139,straight_sort,0.346143333,14,48657.85,188,0.02,2703.21,147,1,100,0,0,0,2.43844e+17,0.346143333,0,0,101,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1140,straight_sort,0.372493333,18,45692.66,198,0.02,2538.48,152,1,100,0,0,0,88.0,0.372493333,0,0,12,101,101,26,90,109,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1141,straight_sort,0.479523333,34,44680.16,238,0.03,2482.23,172,1,100,0,0,0,3720760000000.0,0.479523333,0,0,44,90,88,62,77,102,106,47,45,47,42,77,36,16,34,58,58,77,52,21,34,37,68,25,30,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1142,straight_sort,0.46573,33,42677.78,232,0.03,2370.99,169,1,100,0,0,0,3.0,0.46573,0,0,89,57,104,72,55,110,92,5,24,68,95,50,77,50,18,36,42,65,56,38,26,110,91,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1143,straight_sort,0.402643333,24,41069.61,208,0.03,2281.65,157,1,100,0,0,0,468555000000.0,0.402643333,0,0,73,7,9,63,46,60,2,17,75,68,15,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1144,straight_sort,0.402643333,24,41069.61,208,0.03,2281.65,157,1,100,0,0,0,5374410000000.0,0.402643333,0,0,68,58,42,72,91,49,35,70,102,2,101,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1145,straight_sort,0.43492,29,41032.52,220,0.03,2279.58,163,1,100,0,0,0,428.0,0.43492,0,0,28,116,53,52,113,96,100,46,79,68,99,68,84,78,88,62,76,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1146,straight_sort,0.48461,37,41493.06,238,0.04,2305.17,172,1,100,0,0,0,50467023.0,0.48461,0,0,82,57,14,36,8,30,41,58,31,114,69,9,114,92,29,27,34,112,42,98,106,85,7,51,72,91,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1147,straight_sort,0.473153333,35,41529.49,234,0.03,2307.19,170,1,100,0,0,0,0.0,0.473153333,0,0,102,72,33,111,47,39,90,28,6,55,37,56,73,109,74,74,55,60,21,110,112,11,24,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1148,straight_sort,0.40084,23,42663.42,208,0.03,2370.19,157,1,100,0,0,0,119950000000000.0,0.40084,0,0,24,80,49,82,102,67,94,37,95,103,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1149,straight_sort,0.368733333,18,44247.83,196,0.03,2458.21,151,1,100,0,0,0,0.0,0.368733333,0,0,79,86,52,29,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1150,straight_sort,0.48217,38,39588.72,236,0.04,2199.37,171,1,100,0,0,0,1830294831.0,0.48217,0,0,19,68,86,38,20,58,25,91,76,23,22,63,39,32,9,65,64,66,105,16,79,95,113,87,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1151,straight_sort,0.46911,35,40531.18,232,0.03,2251.73,169,1,100,0,0,0,3.45876e+18,0.46911,0,0,78,107,28,106,75,93,71,85,82,30,94,51,87,84,60,37,89,5,20,34,49,9,114,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1152,straight_sort,0.357436667,16,46109.45,192,0.02,2561.64,149,1,100,0,0,0,36.0,0.357436667,0,0,12,51,33,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1153,straight_sort,0.438873333,29,42131.96,222,0.03,2340.66,164,1,100,0,0,0,0.0,0.438873333,0,0,78,105,47,34,89,95,4,52,113,21,27,89,24,108,14,63,20,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1154,straight_sort,0.4577,33,40610.47,228,0.03,2256.14,167,1,100,0,0,0,7.86106e+18,0.4577,0,0,87,11,90,15,42,60,43,27,31,38,4,15,26,76,85,55,113,114,102,68,63,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1155,straight_sort,0.461713333,33,41638.29,230,0.03,2313.24,168,1,100,0,0,0,656.0,0.461713333,0,0,9,16,73,43,69,48,11,35,97,22,13,74,65,69,64,91,35,51,115,60,32,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1156,straight_sort,0.368733333,18,44247.83,196,0.03,2458.21,151,1,100,0,0,0,952515000000000.0,0.368733333,0,0,114,102,50,28,110,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1157,straight_sort,0.43711,28,43461.21,222,0.03,2414.51,164,1,100,0,0,0,4537458389.0,0.43711,0,0,60,29,13,41,94,45,91,29,17,4,33,98,17,50,57,116,72,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1158,straight_sort,0.41963,27,40284.34,214,0.03,2238.02,160,1,100,0,0,0,0.0,0.41963,0,0,53,11,78,52,102,79,74,47,28,92,73,96,41,50,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1159,straight_sort,0.490343333,38,41498.47,240,0.04,2305.47,173,1,100,0,0,0,7.72559e+18,0.490343333,0,0,10,48,112,27,14,11,34,94,95,59,72,15,22,4,83,79,74,113,12,80,74,49,68,36,51,82,87,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1160,straight_sort,0.461713333,33,41638.29,230,0.03,2313.24,168,1,100,0,0,0,7.61259e+16,0.461713333,0,0,59,25,72,66,110,103,99,48,14,4,102,69,104,61,40,60,110,109,81,109,97,45,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1161,straight_sort,0.41787,26,41658.36,214,0.03,2314.35,160,1,100,0,0,0,3720760000000.0,0.41787,0,0,80,68,44,91,97,33,58,58,46,93,113,67,38,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
1162,straight_sort,0.38568,21,42314.6,202,0.03,2350.81,154,1,100,0,0,0,460481000000.0,0.38568,0,0,12,95,16,107,54,25,66,7,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0
