,FUNCTION,BugsDelivered,ProgramLength,ProgramLevel,ProgramVolume,VocabularySize,GlobalVariables,Loop,FunctionCall,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
617,floydwarshall,4.421483333,1805,0.01,13264.45,163,1,3,1,100,0,0,1,3,0,4.421483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,22,0,39,0,21,8,13,17,2,49,0,21,16,12,12,17,6,55,0,27,9,17,11,8,52,0,23,1.005019802
618,floydwarshall,0.834096667,380,0.04,2502.29,96,1,3,1,100,0,0,1,3,0,0.834096667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,8,3,11,0,7,6,3,1,5,6,0,4,4,0,6,6,0,3,2,4,3,2,2,2,3,2,3,1.005019802
619,floydwarshall,1.77588,737,0.03,5327.64,150,1,3,1,100,0,0,1,3,0,1.77588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,8,13,8,40,0,13,25,16,0,12,24,1,18,7,18,5,9,8,19,0,9,5,14,9,4,18,0,14,1.005019802
620,floydwarshall,0.580323333,287,0.04,1740.97,67,1,3,1,100,0,0,1,3,0,0.580323333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,4,1,5,2,4,2,1,1,1,0,0,0,2,1,0,1,2,1,4,0,0,0,0,1,0,0,0,1.005019802
621,floydwarshall,0.655923333,314,0.04,1967.77,77,1,3,1,100,0,0,1,3,0,0.655923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,4,1,6,4,2,3,1,2,1,0,2,1,2,2,0,1,3,0,1,1,0,1,0,1,0,1.005019802
622,floydwarshall,4.14457,1694,0.01,12433.71,162,1,3,1,100,0,0,1,3,0,4.14457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,11,23,0,50,0,21,9,10,18,5,50,0,14,11,21,3,15,0,50,0,25,9,13,9,8,52,0,21,1.005019802
623,floydwarshall,3.63517,1484,0.02,10905.51,163,1,3,1,100,0,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,24,0,50,0,21,13,11,15,3,49,0,22,10,15,18,20,4,44,0,17,15,9,7,0,40,0,16,1.005019802
624,floydwarshall,0.423473333,230,0.03,1270.42,46,1,3,1,100,0,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
625,floydwarshall,0.3911,219,0.02,1173.3,41,1,3,1,100,0,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
626,floydwarshall,2.933493333,1199,0.02,8800.48,162,1,3,1,100,0,0,1,3,0,2.933493333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,7,24,0,45,0,17,16,23,14,0,44,0,24,8,6,4,12,14,43,0,16,17,12,10,0,41,0,20,1.005019802
627,floydwarshall,1.59939,674,0.03,4798.17,139,1,3,1,100,0,0,1,3,0,1.59939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,10,9,8,23,0,6,11,14,5,6,22,5,19,7,15,3,3,1,14,0,6,4,17,8,8,13,0,8,1.005019802
628,floydwarshall,3.63078,1484,0.02,10892.34,162,1,3,1,100,0,0,1,3,0,3.63078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,30,0,52,0,24,8,17,17,0,58,0,30,6,12,12,16,1,45,0,24,21,13,11,2,53,0,13,1.005019802
629,floydwarshall,1.463606667,615,0.04,4390.82,141,1,3,1,100,0,0,1,3,0,1.463606667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,9,5,4,16,0,7,2,11,1,5,19,12,8,7,13,8,8,5,15,0,4,5,10,9,11,13,2,12,1.005019802
630,floydwarshall,3.887476667,1587,0.01,11662.43,163,1,3,1,100,0,0,1,3,0,3.887476667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,5,19,0,56,0,25,9,17,23,3,52,0,28,10,11,19,26,0,56,0,21,2,13,2,3,43,0,17,1.005019802
631,floydwarshall,0.746563333,345,0.04,2239.69,90,1,3,1,100,0,0,1,3,0,0.746563333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,2,4,7,0,5,4,1,1,1,5,1,0,5,1,7,3,1,3,3,2,2,2,1,1,2,1,0,1.005019802
632,floydwarshall,1.052266667,462,0.04,3156.8,114,1,3,1,100,0,0,1,3,0,1.052266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,12,6,3,11,1,10,4,7,2,5,12,2,7,12,1,10,4,0,4,2,5,5,2,3,0,7,0,3,1.005019802
633,floydwarshall,0.655923333,314,0.04,1967.77,77,1,3,1,100,0,0,1,3,0,0.655923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,3,6,3,5,2,2,1,1,3,0,0,2,2,2,2,1,3,1,0,1,1,0,1,0,0,0,1.005019802
634,floydwarshall,0.3911,219,0.02,1173.3,41,1,3,1,100,0,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
635,floydwarshall,0.73708,345,0.04,2211.24,85,1,3,1,100,0,0,1,3,0,0.73708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,3,12,2,6,3,6,2,3,5,3,0,4,1,6,4,1,3,2,2,4,2,2,1,2,3,0,1.005019802
636,floydwarshall,0.521903333,264,0.04,1565.71,61,1,3,1,100,0,0,1,3,0,0.521903333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,3,1,2,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.005019802
637,floydwarshall,2.51142,1029,0.02,7534.26,160,1,3,1,100,0,0,1,3,0,2.51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,16,4,45,0,23,17,15,3,0,48,0,19,20,18,7,12,2,33,0,14,19,22,8,5,31,0,16,1.005019802
638,floydwarshall,2.710643333,1112,0.02,8131.93,159,1,3,1,100,0,0,1,3,0,2.710643333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,10,12,0,44,0,18,8,10,9,0,45,0,21,8,18,12,13,14,38,3,19,11,22,6,4,30,0,14,1.005019802
639,floydwarshall,1.94498,804,0.03,5834.94,153,1,3,1,100,0,0,1,3,0,1.94498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,10,12,8,45,0,12,13,14,0,6,21,2,14,4,21,6,11,5,23,0,12,17,18,12,2,16,0,10,1.005019802
640,floydwarshall,0.657873333,314,0.04,1973.62,78,1,3,1,100,0,0,1,3,0,0.657873333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,1,3,5,2,4,2,2,1,1,4,1,0,2,1,2,3,1,2,2,1,2,1,0,1,1,1,0,1.005019802
641,floydwarshall,4.149583333,1694,0.01,12448.75,163,1,3,1,100,0,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,9,17,4,51,0,17,14,23,37,5,43,0,21,12,10,9,14,4,40,0,28,7,18,0,11,40,0,11,1.005019802
642,floydwarshall,0.83972,380,0.04,2519.16,99,1,3,1,100,0,0,1,3,0,0.83972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,14,9,6,15,2,5,6,2,4,2,7,2,3,8,1,3,4,0,3,2,6,3,2,4,2,2,1,3,1.005019802
643,floydwarshall,0.421043333,230,0.03,1263.13,45,1,3,1,100,0,0,1,3,0,0.421043333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
644,floydwarshall,3.392663333,1385,0.02,10177.99,163,1,3,1,100,0,0,1,3,0,3.392663333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,9,18,4,52,0,17,10,15,18,0,56,0,30,12,12,0,21,2,49,0,19,13,10,14,5,50,0,21,1.005019802
645,floydwarshall,0.73902,345,0.04,2217.06,86,1,3,1,100,0,0,1,3,0,0.73902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,4,3,11,0,7,4,2,0,1,6,2,0,4,1,6,4,1,3,3,3,4,1,1,1,3,2,0,1.005019802
646,floydwarshall,1.175916667,509,0.04,3527.75,122,1,3,1,100,0,0,1,3,0,1.175916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,6,2,10,19,0,12,8,5,0,2,14,2,12,7,0,8,12,5,17,0,4,4,4,10,3,13,2,6,1.005019802
647,floydwarshall,1.302426667,560,0.04,3907.28,126,1,3,1,100,0,0,1,3,0,1.302426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,5,15,0,12,7,12,0,3,13,4,13,6,0,8,11,2,7,0,3,6,3,13,3,16,2,4,1.005019802
648,floydwarshall,2.307043333,950,0.02,6921.13,156,1,3,1,100,0,0,1,3,0,2.307043333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,12,22,7,47,0,31,19,10,0,7,29,0,17,18,17,6,22,6,34,0,20,16,16,16,5,19,0,9,1.005019802
649,floydwarshall,0.3911,219,0.02,1173.3,41,1,3,1,100,0,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
650,floydwarshall,2.919076667,1199,0.02,8757.23,158,1,3,1,100,0,0,1,3,0,2.919076667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,11,20,0,46,0,19,12,18,17,0,51,0,31,11,18,4,8,4,36,0,16,7,12,10,2,44,0,20,1.005019802
651,floydwarshall,3.63517,1484,0.02,10905.51,163,1,3,1,100,0,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,9,14,0,58,0,21,17,17,17,5,50,0,24,12,24,5,19,0,47,0,22,9,16,6,0,44,0,20,1.005019802
652,floydwarshall,0.465536667,245,0.03,1396.61,52,1,3,1,100,0,0,1,3,0,0.465536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
653,floydwarshall,2.49571,1029,0.02,7487.13,155,1,3,1,100,0,0,1,3,0,2.49571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,1,35,2,49,0,24,14,19,4,4,37,0,13,4,17,4,23,7,42,0,20,16,14,16,5,25,1,10,1.005019802
654,floydwarshall,1.771123333,737,0.03,5313.37,148,1,3,1,100,0,0,1,3,0,1.771123333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,9,6,5,35,0,7,11,20,3,13,21,7,18,10,14,12,22,4,33,0,12,15,20,3,10,24,0,11,1.005019802
655,floydwarshall,0.746563333,345,0.04,2239.69,90,1,3,1,100,0,0,1,3,0,0.746563333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10,6,5,13,1,6,3,3,3,3,5,5,0,3,2,6,4,0,3,2,3,4,1,1,1,2,3,0,1.005019802
656,floydwarshall,0.834096667,380,0.04,2502.29,96,1,3,1,100,0,0,1,3,0,0.834096667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,8,5,10,2,7,6,6,2,2,9,0,3,6,0,5,4,0,3,4,3,3,2,2,3,3,3,1,1.005019802
657,floydwarshall,4.421483333,1805,0.01,13264.45,163,1,3,1,100,0,0,1,3,0,4.421483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,21,2,45,0,21,6,10,19,0,61,0,19,15,14,2,25,0,52,0,29,17,0,12,7,51,0,21,1.005019802
658,floydwarshall,1.780573333,737,0.03,5341.72,152,1,3,1,100,0,0,1,3,0,1.780573333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,8,6,6,28,0,14,14,13,0,13,21,0,13,7,12,6,11,4,17,0,12,16,12,10,11,14,0,15,1.005019802
659,floydwarshall,4.416143333,1805,0.01,13248.43,162,1,3,1,100,0,0,1,3,0,4.416143333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,8,16,0,54,0,25,8,2,20,0,51,0,24,4,19,2,16,5,53,0,17,11,30,7,0,45,0,26,1.005019802
660,floydwarshall,2.30115,950,0.02,6903.45,154,1,3,1,100,0,0,1,3,0,2.30115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,16,16,0,51,0,17,13,14,0,5,40,0,16,5,18,7,13,0,31,0,16,14,20,12,3,23,0,7,1.005019802
661,floydwarshall,2.933493333,1199,0.02,8800.48,162,1,3,1,100,0,0,1,3,0,2.933493333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,27,6,54,0,18,11,19,8,0,46,0,35,10,13,4,20,6,43,0,17,12,21,9,6,48,0,24,1.005019802
662,floydwarshall,0.46778,245,0.03,1403.34,53,1,3,1,100,0,0,1,3,0,0.46778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
663,floydwarshall,1.054206667,462,0.04,3162.62,115,1,3,1,100,0,0,1,3,0,1.054206667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,13,10,5,13,0,16,7,6,0,0,12,9,9,6,0,13,11,0,6,0,5,3,1,7,3,7,2,5,1.005019802
664,floydwarshall,1.0423,462,0.04,3126.9,109,1,3,1,100,0,0,1,3,0,1.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,7,6,14,0,5,6,3,0,2,8,3,7,4,0,6,5,0,5,0,3,4,2,5,4,7,1,2,1.005019802
665,floydwarshall,0.423473333,230,0.03,1270.42,46,1,3,1,100,0,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
666,floydwarshall,3.38444,1385,0.02,10153.32,161,1,3,1,100,0,0,1,3,0,3.38444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,13,0,47,0,27,7,8,19,0,49,0,15,6,13,6,17,3,39,0,23,20,15,18,0,50,0,19,1.005019802
667,floydwarshall,2.122203333,875,0.03,6366.61,155,1,3,1,100,0,0,1,3,0,2.122203333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,12,10,4,41,0,24,16,11,0,6,36,0,10,7,23,15,15,4,33,0,15,14,11,10,10,23,0,13,1.005019802
668,floydwarshall,0.74094,345,0.04,2222.82,87,1,3,1,100,0,0,1,3,0,0.74094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,1,3,11,4,4,3,0,2,1,7,3,0,4,1,6,5,1,3,1,3,3,2,1,1,2,3,0,1.005019802
669,floydwarshall,0.517673333,264,0.04,1553.02,59,1,3,1,100,0,0,1,3,0,0.517673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1.005019802
670,floydwarshall,0.94529,419,0.04,2835.87,109,1,3,1,100,0,0,1,3,0,0.94529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,6,5,17,2,8,6,4,0,3,3,3,4,3,6,6,8,0,6,0,6,5,1,5,0,4,1,5,1.005019802
671,floydwarshall,1.059926667,462,0.04,3179.78,118,1,3,1,100,0,0,1,3,0,1.059926667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,8,5,11,0,15,7,4,0,1,9,4,9,7,0,10,6,0,10,3,7,3,1,7,3,8,2,4,1.005019802
672,floydwarshall,2.1112,875,0.03,6333.6,151,1,3,1,100,0,0,1,3,0,2.1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,8,12,0,37,0,16,14,21,0,11,28,0,17,16,18,7,15,11,20,0,13,13,13,8,7,17,1,9,1.005019802
673,floydwarshall,0.3911,219,0.02,1173.3,41,1,3,1,100,0,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
674,floydwarshall,1.77588,737,0.03,5327.64,150,1,3,1,100,0,0,1,3,0,1.77588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,7,8,4,35,0,13,33,17,0,10,24,2,11,11,18,8,10,1,24,0,12,12,13,6,11,16,0,13,1.005019802
675,floydwarshall,3.14843,1290,0.02,9445.29,160,1,3,1,100,0,0,1,3,0,3.14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8,21,1,44,0,28,21,13,9,4,61,0,20,23,18,15,28,5,40,0,23,12,18,6,3,52,0,19,1.005019802
676,floydwarshall,3.887476667,1587,0.01,11662.43,163,1,3,1,100,0,0,1,3,0,3.887476667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,9,21,0,47,0,25,10,16,17,0,48,0,21,2,11,4,22,0,49,0,21,10,16,7,0,44,0,29,1.005019802
677,floydwarshall,4.149583333,1694,0.01,12448.75,163,1,3,1,100,0,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,22,6,51,0,27,6,8,15,0,51,0,19,7,7,7,22,0,46,0,22,12,12,13,1,45,1,20,1.005019802
678,floydwarshall,2.11398,875,0.03,6341.94,152,1,3,1,100,0,0,1,3,0,2.11398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,8,16,0,49,0,18,17,11,0,6,30,0,5,13,19,5,15,3,25,0,18,16,23,13,12,19,0,11,1.005019802
679,floydwarshall,0.52397,264,0.04,1571.91,62,1,3,1,100,0,0,1,3,0,0.52397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.005019802
680,floydwarshall,3.63517,1484,0.02,10905.51,163,1,3,1,100,0,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,27,0,46,0,26,5,5,30,2,49,0,17,16,8,15,28,3,54,0,21,7,20,8,0,52,0,18,1.005019802
681,floydwarshall,1.76141,737,0.03,5284.23,144,1,3,1,100,0,0,1,3,0,1.76141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,4,12,7,36,0,11,15,21,2,13,23,5,12,9,23,8,9,5,17,0,8,14,23,6,11,21,0,17,1.005019802
682,floydwarshall,3.152293333,1290,0.02,9456.88,161,1,3,1,100,0,0,1,3,0,3.152293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,11,18,8,47,0,22,17,14,20,0,48,0,22,4,21,2,20,2,46,0,23,18,18,19,6,40,0,18,1.005019802
683,floydwarshall,0.519806667,264,0.04,1559.42,60,1,3,1,100,0,0,1,3,0,0.519806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,3,3,2,1,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1.005019802
684,floydwarshall,2.922716667,1199,0.02,8768.15,159,1,3,1,100,0,0,1,3,0,2.922716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,7,31,5,54,0,23,6,21,18,0,55,0,20,13,21,7,22,6,50,0,14,21,15,10,0,42,0,13,1.005019802
685,floydwarshall,2.315746667,950,0.03,6947.24,159,1,3,1,100,0,0,1,3,0,2.315746667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,5,14,0,52,0,29,19,20,0,14,38,0,16,4,23,7,14,4,33,0,20,25,16,13,5,19,0,13,1.005019802
686,floydwarshall,0.423473333,230,0.03,1270.42,46,1,3,1,100,0,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
687,floydwarshall,3.63517,1484,0.02,10905.51,163,1,3,1,100,0,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,13,21,15,47,0,27,24,5,15,0,49,0,28,23,20,12,24,0,52,0,17,8,20,0,7,45,0,23,1.005019802
688,floydwarshall,2.51142,1029,0.02,7534.26,160,1,3,1,100,0,0,1,3,0,2.51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,12,9,4,52,0,15,15,20,2,10,44,0,6,17,17,2,14,3,40,4,18,23,18,11,7,34,0,13,1.005019802
689,floydwarshall,3.62636,1484,0.02,10879.08,161,1,3,1,100,0,0,1,3,0,3.62636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,7,20,0,50,0,24,6,11,29,0,49,0,20,11,9,12,20,10,53,0,18,14,17,14,2,59,0,19,1.005019802
690,floydwarshall,0.3885,219,0.02,1165.5,40,1,3,1,100,0,0,1,3,0,0.3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005019802
691,floydwarshall,4.149583333,1694,0.01,12448.75,163,1,3,1,100,0,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,8,17,0,53,0,24,17,11,18,1,46,0,16,13,20,11,23,2,51,0,7,6,10,11,1,50,0,22,1.005019802
692,floydwarshall,4.149583333,1694,0.01,12448.75,163,1,3,1,100,0,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,24,0,54,0,21,7,12,25,0,43,0,19,14,18,14,13,0,52,0,26,6,12,10,2,54,0,22,1.005019802
