,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,ProgramLength,ProgramLevel,ProgramVolume,VocabularySize,GlobalVariables,CoverageEstimation,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,min_Slack
635,floydwarshall,0.519806667,34,26,264,0.04,1559.42,60,1,100,0,1,3,0,0.519806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,2,1,4,1,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,3.44169e-15
636,floydwarshall,4.149583333,137,26,1694,0.01,12448.75,163,1,100,0,1,3,0,4.149583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,23,5,41,0,13,16,11,21,0,47,0,24,14,26,5,23,0,49,0,25,11,12,8,18,6,43,0,25,3.44169e-15
637,floydwarshall,4.421483333,137,26,1805,0.01,13264.45,163,1,100,0,1,3,0,4.421483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,14,3,51,0,24,8,8,17,6,48,0,21,9,21,6,22,9,51,0,23,11,8,10,23,17,48,0,23,3.44169e-15
638,floydwarshall,3.63078,136,26,1484,0.02,10892.34,162,1,100,0,1,3,0,3.63078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,41,0,31,11,26,23,0,58,0,31,13,11,11,19,3,46,0,30,16,7,12,32,0,51,0,20,3.44169e-15
639,floydwarshall,4.421483333,137,26,1805,0.01,13264.45,163,1,100,0,1,3,0,4.421483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,20,6,51,0,21,8,17,25,9,48,0,11,14,7,9,27,9,46,0,23,12,23,10,17,3,47,0,23,3.44169e-15
640,floydwarshall,0.580323333,41,26,287,0.04,1740.97,67,1,100,0,1,3,0,0.580323333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1,5,2,5,2,1,1,1,1,0,0,2,1,3,2,0,1,1,0,0,0,0,0,1,0,0,0,3.44169e-15
641,floydwarshall,2.116736667,127,26,875,0.03,6350.21,153,1,100,0,1,3,0,2.116736667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,16,3,46,0,23,13,10,0,8,28,0,16,8,26,6,14,1,27,0,18,14,20,8,6,18,20,0,17,3.44169e-15
642,floydwarshall,0.586366667,44,26,287,0.04,1759.1,70,1,100,0,1,3,0,0.586366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,4,2,4,2,1,1,1,2,1,0,3,0,2,2,1,0,2,0,1,0,0,0,1,0,0,0,3.44169e-15
643,floydwarshall,1.165673333,91,26,509,0.04,3497.02,117,1,100,0,1,3,0,1.165673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,6,7,21,0,15,6,10,3,2,12,2,10,4,3,8,11,3,9,0,6,8,0,11,2,1,4,4,5,3.44169e-15
644,floydwarshall,0.465536667,26,26,245,0.03,1396.61,52,1,100,0,1,3,0,0.465536667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
645,floydwarshall,0.517673333,33,26,264,0.04,1553.02,59,1,100,0,1,3,0,0.517673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.44169e-15
646,floydwarshall,0.92993,75,26,419,0.04,2789.79,101,1,100,0,1,3,0,0.92993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,8,4,14,3,7,8,3,4,2,6,2,3,4,1,6,9,0,6,0,9,4,2,5,5,4,4,1,6,3.44169e-15
647,floydwarshall,0.423473333,20,26,230,0.03,1270.42,46,1,100,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
648,floydwarshall,2.498893333,130,26,1029,0.02,7496.68,156,1,100,0,1,3,0,2.498893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,29,0,47,0,21,24,17,0,2,42,0,17,9,22,3,19,8,45,7,23,8,18,9,10,13,30,0,10,3.44169e-15
649,floydwarshall,0.846956667,77,26,380,0.05,2540.87,103,1,100,0,1,3,0,0.846956667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,4,13,1,7,5,2,1,4,4,1,1,4,1,5,5,0,3,3,4,3,1,3,3,1,4,2,3,3.44169e-15
650,floydwarshall,1.608583333,117,26,674,0.03,4825.75,143,1,100,0,1,3,0,1.608583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,14,30,0,8,9,15,3,7,18,5,14,7,16,10,8,0,12,0,9,5,16,13,11,5,13,0,16,3.44169e-15
651,floydwarshall,2.505196667,132,26,1029,0.02,7515.59,158,1,100,0,1,3,0,2.505196667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,19,6,42,0,20,16,13,6,6,38,0,9,12,20,10,24,3,31,0,19,13,12,15,12,1,30,0,8,3.44169e-15
652,floydwarshall,0.828293333,67,26,380,0.04,2484.88,93,1,100,0,1,3,0,0.828293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,0,8,2,6,3,1,1,3,4,1,1,3,2,6,3,0,3,2,4,2,2,3,2,1,1,1,1,3.44169e-15
653,floydwarshall,0.659796667,53,26,314,0.04,1979.39,79,1,100,0,1,3,0,0.659796667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,9,0,3,3,0,1,1,4,0,0,3,2,3,2,1,2,3,1,3,1,0,3,1,1,1,0,3.44169e-15
654,floydwarshall,0.517673333,33,26,264,0.04,1553.02,59,1,100,0,1,3,0,0.517673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,2,3,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3.44169e-15
655,floydwarshall,1.60631,116,26,674,0.03,4818.93,142,1,100,0,1,3,0,1.60631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,10,20,0,13,6,22,6,3,21,6,14,4,14,9,6,13,13,0,11,7,8,8,9,4,15,0,10,3.44169e-15
656,floydwarshall,3.63517,137,26,1484,0.02,10905.51,163,1,100,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,21,3,48,0,22,18,8,18,0,45,0,27,17,3,12,21,13,43,5,29,18,11,9,16,0,50,2,13,3.44169e-15
657,floydwarshall,3.887476667,137,26,1587,0.01,11662.43,163,1,100,0,1,3,0,3.887476667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,28,0,42,0,19,11,4,25,2,43,0,25,4,16,3,26,1,49,0,25,11,15,6,21,0,47,0,20,3.44169e-15
658,floydwarshall,0.463246667,25,26,245,0.03,1389.74,51,1,100,0,1,3,0,0.463246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
659,floydwarshall,0.521903333,35,26,264,0.04,1565.71,61,1,100,0,1,3,0,0.521903333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,2,4,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,3.44169e-15
660,floydwarshall,1.050306667,87,26,462,0.04,3150.92,113,1,100,0,1,3,0,1.050306667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,10,3,11,0,11,5,7,2,4,11,1,10,4,1,12,5,0,10,1,5,3,3,4,2,1,4,1,5,3.44169e-15
661,floydwarshall,1.601713333,114,26,674,0.03,4805.14,140,1,100,0,1,3,0,1.601713333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,13,24,7,11,6,19,3,9,21,4,16,6,20,4,6,8,29,0,7,9,14,11,13,3,12,0,15,3.44169e-15
662,floydwarshall,2.713993333,134,26,1112,0.02,8141.98,160,1,100,0,1,3,0,2.713993333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22,3,53,0,25,11,16,8,0,46,0,24,10,18,1,18,5,53,5,20,14,20,9,18,3,38,0,9,3.44169e-15
663,floydwarshall,0.463246667,25,26,245,0.03,1389.74,51,1,100,0,1,3,0,0.463246667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
664,floydwarshall,4.416143333,136,26,1805,0.01,13248.43,162,1,100,0,1,3,0,4.416143333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,10,5,53,0,21,11,19,15,1,45,0,25,14,13,9,20,2,54,0,24,14,14,8,12,0,53,0,29,3.44169e-15
665,floydwarshall,0.423473333,20,26,230,0.03,1270.42,46,1,100,0,1,3,0,0.423473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
666,floydwarshall,2.50832,133,26,1029,0.02,7524.96,159,1,100,0,1,3,0,2.50832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,23,1,43,0,21,29,20,0,7,44,0,9,9,20,12,17,5,40,0,31,17,16,4,3,12,25,0,9,3.44169e-15
667,floydwarshall,1.179896667,98,26,509,0.04,3539.69,124,1,100,0,1,3,0,1.179896667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,7,16,0,17,5,7,1,4,14,1,10,8,0,12,13,3,7,0,7,4,3,11,6,2,10,3,6,3.44169e-15
668,floydwarshall,3.152293333,135,26,1290,0.02,9456.88,161,1,100,0,1,3,0,3.152293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,2,49,0,29,12,14,17,0,54,0,22,16,15,5,18,3,56,2,13,12,12,9,15,6,39,0,19,3.44169e-15
669,floydwarshall,0.73902,60,26,345,0.04,2217.06,86,1,100,0,1,3,0,0.73902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,12,4,7,5,2,1,3,8,3,0,4,1,7,4,2,3,3,3,5,3,1,4,1,3,3,0,3.44169e-15
670,floydwarshall,0.649923333,48,26,314,0.04,1949.77,74,1,100,0,1,3,0,0.649923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,9,3,4,5,2,1,2,5,1,0,4,1,2,3,1,3,3,0,2,1,0,2,1,0,1,0,3.44169e-15
671,floydwarshall,3.887476667,137,26,1587,0.01,11662.43,163,1,100,0,1,3,0,3.887476667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,4,54,0,25,9,8,23,0,47,0,31,15,4,16,22,0,47,0,26,9,12,5,10,0,51,0,20,3.44169e-15
672,floydwarshall,3.388563333,136,26,1385,0.02,10165.69,162,1,100,0,1,3,0,3.388563333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,34,1,48,0,21,12,16,13,0,48,0,27,6,19,10,24,5,51,0,20,7,16,9,17,0,45,0,22,3.44169e-15
673,floydwarshall,2.922716667,133,26,1199,0.02,8768.15,159,1,100,0,1,3,0,2.922716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,19,9,45,0,22,11,19,14,0,48,0,34,9,12,3,15,1,44,0,17,9,24,9,6,1,43,0,19,3.44169e-15
674,floydwarshall,0.659796667,53,26,314,0.04,1979.39,79,1,100,0,1,3,0,0.659796667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,3,7,1,5,3,1,2,1,3,1,0,3,1,2,2,1,2,2,0,2,1,0,2,1,1,1,0,3.44169e-15
675,floydwarshall,0.584383333,43,26,287,0.04,1753.15,69,1,100,0,1,3,0,0.584383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,2,2,2,2,0,0,1,2,0,0,2,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,3.44169e-15
676,floydwarshall,2.686566667,126,26,1112,0.02,8059.7,152,1,100,0,1,3,0,2.686566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,19,0,50,0,19,22,23,8,0,39,0,31,20,23,8,22,0,44,0,27,16,21,5,8,0,49,0,19,3.44169e-15
677,floydwarshall,3.63517,137,26,1484,0.02,10905.51,163,1,100,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,24,0,62,3,19,16,19,30,0,45,0,28,12,13,2,16,0,47,0,24,14,16,5,31,1,49,0,32,3.44169e-15
678,floydwarshall,3.159953333,137,26,1290,0.02,9479.86,163,1,100,0,1,3,0,3.159953333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,22,11,57,0,31,17,12,23,0,52,0,22,10,16,9,24,9,57,0,20,20,23,13,10,0,49,0,14,3.44169e-15
679,floydwarshall,0.655923333,51,26,314,0.04,1967.77,77,1,100,0,1,3,0,0.655923333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,2,9,2,5,3,2,0,2,5,0,0,5,1,4,2,1,3,3,1,3,2,1,2,1,2,2,0,3.44169e-15
680,floydwarshall,0.826316667,66,26,380,0.04,2478.95,92,1,100,0,1,3,0,0.826316667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,9,4,12,0,6,4,3,2,0,5,2,3,5,1,5,5,0,5,2,5,2,3,1,1,2,4,2,1,3.44169e-15
681,floydwarshall,0.921786667,71,26,419,0.04,2765.36,97,1,100,0,1,3,0,0.921786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,6,4,14,0,9,5,2,2,2,5,2,5,4,0,5,5,0,4,0,9,4,1,5,4,2,4,3,5,3.44169e-15
682,floydwarshall,0.590256667,46,26,287,0.04,1770.77,72,1,100,0,1,3,0,0.590256667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,2,3,3,1,2,1,2,0,0,2,0,1,2,2,0,3,0,1,0,0,0,1,0,0,0,3.44169e-15
683,floydwarshall,2.502053333,131,26,1029,0.02,7506.16,157,1,100,0,1,3,0,2.502053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,17,4,50,0,16,15,25,1,10,39,0,13,17,22,6,29,7,39,1,19,16,25,5,14,13,32,0,5,3.44169e-15
684,floydwarshall,0.3911,15,26,219,0.02,1173.3,41,1,100,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
685,floydwarshall,0.3911,15,26,219,0.02,1173.3,41,1,100,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
686,floydwarshall,2.922716667,133,26,1199,0.02,8768.15,159,1,100,0,1,3,0,2.922716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,23,0,53,0,26,5,14,15,0,56,0,23,13,5,18,16,0,37,1,21,19,15,21,24,0,40,0,25,3.44169e-15
687,floydwarshall,0.515503333,32,26,264,0.03,1546.51,58,1,100,0,1,3,0,0.515503333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,3,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.44169e-15
688,floydwarshall,0.3911,15,26,219,0.02,1173.3,41,1,100,0,1,3,0,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44169e-15
689,floydwarshall,3.63517,137,26,1484,0.02,10905.51,163,1,100,0,1,3,0,3.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,26,6,48,0,20,12,11,13,0,42,0,21,5,2,2,12,3,44,0,22,17,17,9,23,5,45,0,16,3.44169e-15
690,floydwarshall,1.05613,90,26,462,0.04,3168.39,116,1,100,0,1,3,0,1.05613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,6,3,13,0,12,7,5,1,3,9,5,7,6,0,8,8,0,10,3,5,7,0,6,1,2,7,2,5,3.44169e-15
691,floydwarshall,3.388563333,136,26,1385,0.02,10165.69,162,1,100,0,1,3,0,3.388563333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,19,3,48,0,26,16,9,15,1,60,0,29,4,17,13,16,2,54,7,26,13,17,5,21,7,48,4,29,3.44169e-15
692,floydwarshall,0.73902,60,26,345,0.04,2217.06,86,1,100,0,1,3,0,0.73902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,2,3,11,1,5,4,3,1,2,7,2,0,4,1,7,4,2,2,2,3,3,2,2,3,1,3,2,0,3.44169e-15
693,floydwarshall,3.152293333,135,26,1290,0.02,9456.88,161,1,100,0,1,3,0,3.152293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,19,4,49,0,21,20,25,19,0,47,0,31,19,12,5,22,8,51,0,11,20,19,8,11,0,59,1,20,3.44169e-15
694,floydwarshall,2.717326667,135,26,1112,0.02,8151.98,161,1,100,0,1,3,0,2.717326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,8,6,37,0,21,11,12,6,0,41,4,21,5,12,5,17,7,36,0,20,4,19,15,9,0,42,0,21,3.44169e-15
695,floydwarshall,1.756453333,116,26,737,0.03,5269.36,142,1,100,0,1,3,0,1.756453333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,11,0,29,5,11,26,20,0,9,26,0,16,5,21,4,10,8,24,0,10,8,13,7,2,6,19,0,11,3.44169e-15
696,floydwarshall,1.59939,113,26,674,0.03,4798.17,139,1,100,0,1,3,0,1.59939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,5,6,21,1,9,5,17,1,7,21,8,10,13,17,10,8,5,14,0,11,3,10,13,12,4,12,0,9,3.44169e-15
697,floydwarshall,4.139523333,135,26,1694,0.01,12418.57,161,1,100,0,1,3,0,4.139523333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,21,0,47,0,25,12,9,29,2,43,0,26,7,13,19,25,0,42,0,21,6,6,1,27,5,50,0,23,3.44169e-15
698,floydwarshall,2.51142,134,26,1029,0.02,7534.26,160,1,100,0,1,3,0,2.51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,22,0,48,0,17,14,10,5,9,45,0,16,15,21,8,14,7,45,0,17,15,23,3,2,6,21,0,11,3.44169e-15
699,floydwarshall,0.94713,84,26,419,0.04,2841.39,110,1,100,0,1,3,0,0.94713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,4,11,0,8,8,3,4,4,6,2,2,3,2,4,5,0,6,0,7,4,2,5,3,2,4,3,4,3.44169e-15
700,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
701,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,45,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
702,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
703,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,101,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
704,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,44,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
705,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,98,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
706,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,74,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
707,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,45,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
708,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,98,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
709,gcd,0.34467,15,26,193,0.03,1034.01,41,2,100,1,0,0,0,0.34467,121,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343575999
