,FUNCTION,BugsDelivered,DifficultyLevel,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,Total_Operands,VocabularySize,Sloc,DecisionPoint,GlobalVariables,If,Loop,Assignment,ExitPoint,Function.1,FunctionCall,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,BRAM
815,insertionsort,1.305623333,35.41,110,53,138710.68,533,0.03,3916.87,7706.15,386,147,163,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.305623333,27,0,0,2,112,47,-24,87,62,79,16,69,68,85,-39,29,-60,-70,-85,-29,-52,-42,-92,-107,-62,68,84,-1,-77,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
816,insertionsort,1.156746667,35.52,94,53,123267.43,482,0.03,3470.24,6848.19,356,126,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.156746667,6,0,0,-82,13,-125,-71,15,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
817,insertionsort,1.1871,35.15,98,53,125190.43,492,0.03,3561.3,6955.02,362,130,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.1871,10,0,0,-100,-123,6,-19,79,53,-7,-41,2,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
818,insertionsort,1.23279,34.91,104,53,129105.21,507,0.03,3698.37,7172.51,370,137,157,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.23279,17,0,0,-69,3,106,44,34,100,31,47,-85,-87,-46,86,-34,109,-38,-5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
819,insertionsort,1.274016667,35.17,107,53,134414.59,522,0.03,3822.05,7467.48,380,142,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.274016667,22,0,0,-56,-121,113,-5,-19,22,110,-98,-95,51,121,-42,68,-96,-56,55,124,-76,120,-54,-47,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
820,insertionsort,1.298926667,34.78,112,53,135535.03,529,0.03,3896.78,7529.72,382,147,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.298926667,27,0,0,47,-77,30,24,64,-4,-125,96,86,-67,105,62,-91,77,9,-70,-57,-69,0,-78,49,5,41,75,111,68,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
821,insertionsort,1.23036,34.91,104,53,128850.57,506,0.03,3691.08,7158.36,369,137,157,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.23036,17,0,0,15,-65,92,80,77,84,63,37,-81,20,87,-5,-58,-3,84,44,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
822,insertionsort,1.156746667,35.52,94,53,123267.43,482,0.03,3470.24,6848.19,356,126,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.156746667,6,0,0,-20,98,-46,-84,-99,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
823,insertionsort,1.185526667,35.52,97,53,126313.55,492,0.03,3556.58,7017.42,362,130,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.185526667,10,0,0,114,72,-29,60,-42,-95,-63,40,-41,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
824,insertionsort,1.309643333,35.33,111,53,138822.29,534,0.03,3928.93,7712.35,386,148,164,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.309643333,28,0,0,59,-16,18,32,-75,-83,19,20,67,-118,1,14,-23,-109,-83,-119,76,58,113,-76,-60,60,-115,51,40,25,62,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
825,insertionsort,1.25937,34.43,107,53,130062.49,516,0.03,3778.11,7225.69,377,139,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.25937,19,0,0,-102,-90,9,-27,92,-48,-49,-7,-79,-70,-44,26,-86,56,-10,3,89,118,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
826,insertionsort,1.126486667,35.92,90,53,121397.69,472,0.03,3379.46,6744.32,350,122,143,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.126486667,2,0,0,-18,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
827,insertionsort,1.175886667,35.24,97,53,124322.86,488,0.03,3527.66,6906.83,359,129,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.175886667,9,0,0,14,6,-10,-107,-75,-100,119,95,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
828,insertionsort,1.291813333,35.01,109,53,135675.98,528,0.03,3875.44,7537.55,384,144,162,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.291813333,24,0,0,-119,-123,19,-89,-54,-78,-49,31,105,120,-110,-7,10,-119,-36,49,118,50,-45,59,-91,-110,3,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
829,insertionsort,1.278896667,35.42,107,53,135879.79,524,0.03,3836.69,7548.88,381,143,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.278896667,23,0,0,-56,-46,122,126,-106,-56,64,6,-64,80,85,80,123,25,-74,-31,-49,-63,103,43,-126,-18,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
830,insertionsort,1.319223333,34.4,114,53,136157.58,536,0.03,3957.67,7564.31,388,148,167,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.319223333,28,0,0,55,-81,126,25,9,-83,54,56,-33,63,124,96,-119,-78,-68,-57,-87,-65,98,-112,86,125,-37,87,-37,34,-32,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
831,insertionsort,1.254673333,35.42,104,53,133315.23,516,0.03,3764.02,7406.4,377,139,157,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.254673333,19,0,0,91,44,-28,-46,26,13,-72,-108,-28,-92,28,-23,-26,-83,-74,-59,17,-110,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
832,insertionsort,1.219963333,35.07,102,53,128365.28,503,0.03,3659.89,7131.4,368,135,155,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.219963333,15,0,0,-88,-96,106,-101,103,74,-57,-60,-58,81,54,-25,51,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
833,insertionsort,1.1241,35.92,90,53,121140.49,471,0.03,3372.3,6730.03,349,122,143,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.1241,2,0,0,96,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
834,insertionsort,1.255376667,34.75,106,53,130873.18,515,0.03,3766.13,7270.73,376,139,159,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.255376667,19,0,0,-8,-101,-83,57,-47,-26,104,-19,44,-91,-120,-106,11,102,109,22,-65,-46,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
835,insertionsort,1.207836667,34.81,102,53,126147.88,498,0.03,3623.51,7008.22,364,134,155,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.207836667,14,0,0,35,107,2,109,117,-114,-24,80,-90,-7,10,92,77,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
836,insertionsort,1.169506667,35.33,96,53,123967.56,486,0.03,3508.52,6887.09,358,128,149,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.169506667,8,0,0,-16,-42,81,64,-87,-76,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
837,insertionsort,1.226376667,35.25,103,53,129680.34,505,0.03,3679.13,7204.46,368,137,156,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.226376667,17,0,0,-18,45,82,-96,30,107,-69,-18,27,51,106,6,-120,6,15,59,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
838,insertionsort,1.208813333,36.23,98,53,131402.97,501,0.03,3626.44,7300.17,367,134,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.208813333,14,0,0,-102,13,30,-104,-104,122,88,83,114,-107,1,-95,-88,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
839,insertionsort,1.203156667,35.6,99,53,128500.7,498,0.03,3609.47,7138.93,365,133,152,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.203156667,13,0,0,51,4,-39,-75,120,61,-61,-74,112,7,54,-33,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
840,insertionsort,1.29426,35.01,109,53,135932.94,529,0.03,3882.78,7551.83,385,144,162,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.29426,24,0,0,-124,28,-36,100,-51,-117,-20,-49,25,-61,-101,-44,34,107,107,-115,-23,35,44,-44,-15,-12,-86,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
841,insertionsort,1.217536667,34.81,102,53,127161.12,502,0.03,3652.61,7064.51,368,134,155,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.217536667,14,0,0,31,-119,-37,-35,-48,81,61,-34,19,108,-97,-120,-15,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
842,insertionsort,1.184686667,35.15,98,53,124935.97,491,0.03,3554.06,6940.89,361,130,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.184686667,10,0,0,120,76,118,-7,52,-69,-91,-93,-54,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
843,insertionsort,1.203863333,34.9,101,53,126030.29,497,0.03,3611.59,7001.68,364,133,154,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.203863333,13,0,0,111,-65,-90,115,28,83,22,-34,68,-43,-25,117,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
844,insertionsort,1.310523333,35.41,110,53,139231.17,535,0.03,3931.57,7735.07,388,147,163,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.310523333,27,0,0,-89,113,-95,109,-100,39,-124,-69,-87,73,21,-16,-56,105,36,-58,-35,89,-126,-101,27,88,97,88,-27,-116,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
845,insertionsort,1.223946667,34.73,103,53,127534.15,504,0.03,3671.84,7085.23,369,135,156,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.223946667,15,0,0,37,7,-21,-77,29,99,-66,86,123,-32,-24,-22,9,-104,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
846,insertionsort,1.170333333,35.71,95,53,125361.31,487,0.03,3511.0,6964.52,359,128,148,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.170333333,8,0,0,-52,64,54,-67,-54,-71,124,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
847,insertionsort,1.241643333,34.83,105,53,129733.93,510,0.03,3724.93,7207.44,372,138,158,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.241643333,18,0,0,-20,-100,42,-70,81,86,-118,-72,9,99,122,2,-52,51,-47,-81,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
848,insertionsort,1.173476667,35.24,97,53,124068.1,487,0.03,3520.43,6892.67,358,129,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.173476667,9,0,0,59,-87,81,43,50,62,-110,57,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
849,insertionsort,1.193493333,35.33,99,53,126510.16,494,0.03,3580.48,7028.34,362,132,152,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.193493333,12,0,0,-99,16,108,118,109,15,-74,57,-12,-68,78,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
850,insertionsort,1.29426,35.25,109,53,136876.92,529,0.03,3882.78,7604.27,384,145,162,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.29426,25,0,0,-93,-23,38,-108,-70,-117,126,2,-24,16,77,100,13,-67,-114,-53,-13,4,-88,-25,-43,24,33,52,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
851,insertionsort,1.27558,35.33,108,53,135211.43,522,0.03,3826.74,7511.75,378,144,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.27558,24,0,0,10,-62,90,73,65,64,-1,23,-115,64,-85,-111,28,84,14,61,-58,106,4,-33,90,-52,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
852,insertionsort,1.26269,35.25,106,53,133529.59,518,0.03,3788.07,7418.31,377,141,159,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.26269,21,0,0,79,29,-47,118,-104,-97,121,-1,80,-88,-9,45,-64,5,21,-6,9,-86,85,-108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
853,insertionsort,1.25693,34.67,107,53,130744.32,515,0.03,3770.79,7263.57,375,140,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.25693,20,0,0,-79,-126,-1,123,-40,-115,120,44,117,81,46,51,49,55,26,-43,-12,-98,-121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
854,insertionsort,1.318573333,35.02,112,53,138520.66,537,0.03,3955.72,7695.59,389,148,165,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.318573333,28,0,0,-46,65,-67,4,86,-108,-35,-101,32,-58,-57,22,-84,-10,-73,-30,30,72,119,66,11,-14,88,-55,45,24,-46,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
855,insertionsort,1.265803333,34.6,108,53,131380.01,518,0.03,3797.41,7298.89,377,141,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.265803333,21,0,0,43,49,-106,-15,-103,-117,-79,111,28,-89,42,33,-111,-109,56,100,-107,94,-64,8,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
856,insertionsort,1.204726667,34.98,100,53,126423.99,498,0.03,3614.18,7023.55,366,132,153,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.204726667,12,0,0,-70,-123,-30,-113,-82,22,44,-61,63,-119,126,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
857,insertionsort,1.184686667,35.15,98,53,124935.97,491,0.03,3554.06,6940.89,361,130,151,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.184686667,10,0,0,-105,86,33,82,52,-114,-23,-109,-79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
858,insertionsort,1.324143333,34.4,114,53,136665.63,538,0.03,3972.43,7592.54,390,148,167,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.324143333,28,0,0,-17,-61,54,-110,36,-93,73,-2,-108,54,-6,-99,-121,68,-61,-116,96,81,74,-66,-123,41,9,-82,-49,14,-50,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
859,insertionsort,1.246513333,34.83,105,53,130242.69,512,0.03,3739.54,7235.7,374,138,158,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.246513333,18,0,0,62,-2,-77,42,-44,-73,101,103,-32,124,-74,-116,-118,22,-84,18,-38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
860,insertionsort,1.260916667,34.35,108,53,129944.57,516,0.03,3782.75,7219.14,376,140,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.260916667,20,0,0,-77,-23,95,87,-121,-49,-9,36,-39,62,78,-28,-117,68,64,-112,-35,70,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
861,insertionsort,1.276456667,35.42,107,53,135620.48,523,0.03,3829.37,7534.47,380,143,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.276456667,23,0,0,19,-40,-79,7,86,76,33,102,40,19,-30,-94,8,-87,19,-116,-38,-24,-89,23,84,-63,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
862,insertionsort,1.207146667,35.25,100,53,127637.53,499,0.03,3621.44,7090.97,366,133,153,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.207146667,13,0,0,-7,40,-32,29,48,-39,-109,-14,91,-120,33,-40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
863,insertionsort,1.25937,34.67,107,53,130998.19,516,0.03,3778.11,7277.68,376,140,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.25937,20,0,0,27,-74,-62,-121,-114,108,-71,1,9,-2,31,-51,-80,3,45,60,-76,-59,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
864,insertionsort,1.21924,35.78,100,53,130855.06,504,0.03,3657.72,7269.73,369,135,153,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.21924,15,0,0,-56,34,28,-7,-25,-115,50,1,-57,4,-64,39,-108,-7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
865,insertionsort,1.14558,35.62,93,53,122410.63,478,0.03,3436.74,6800.59,353,125,146,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.14558,5,0,0,44,14,47,-8,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
866,insertionsort,1.154346667,35.52,94,53,123011.69,481,0.03,3463.04,6833.98,355,126,147,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.154346667,6,0,0,-82,-114,85,10,-8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
867,insertionsort,1.26825,34.84,108,53,132567.21,519,0.03,3804.75,7364.84,377,142,161,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.26825,22,0,0,6,-83,38,125,82,66,-52,126,113,-73,81,-126,117,79,-10,-69,51,-95,-28,126,62,-115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
868,insertionsort,1.178296667,35.24,97,53,124577.62,489,0.03,3534.89,6920.98,360,129,150,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.178296667,9,0,0,112,72,-35,-39,3,-95,-78,96,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
869,insertionsort,1.135236667,36.11,91,53,122979.97,475,0.03,3405.71,6832.22,351,124,144,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.135236667,4,0,0,105,-31,36,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
870,insertionsort,1.126486667,35.92,90,53,121397.69,472,0.03,3379.46,6744.32,350,122,143,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.126486667,2,0,0,-89,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
871,insertionsort,1.266693333,34.92,107,53,132700.95,519,0.03,3800.08,7372.27,378,141,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.266693333,21,0,0,-22,-50,111,32,-111,102,-109,111,-55,103,77,-62,44,17,-8,-106,58,126,-51,-65,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
872,insertionsort,1.274016667,35.17,107,53,134414.59,522,0.03,3822.05,7467.48,380,142,160,22,3,6,3,2,9,2,2,1,5,2,2,100,0,0,1,3,1,1.274016667,22,0,0,25,106,-26,-12,-19,-54,-54,-94,48,41,31,-12,-31,110,-107,83,53,-49,-67,85,-116,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
